id,model,condition,system_accuracy,concept_mapping_accuracy,_pair_precision,_pair_recall,_pair_f1,_pair_jaccard,_pair_over_under,_pred_unmatched_count,_gt_unmatched_count,duration_seconds,success,error
43,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3223104476928711,True,
44,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3032829761505127,True,
45,gpt-oss-120b,with_desc,0.0,0.6,0.6,0.6,0.6,0.42857142857142855,0,0,0,0.3232049942016601,True,
46,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3859040737152099,True,
47,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3523707389831543,True,
48,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3208813667297363,True,
49,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3451776504516601,True,
50,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.329681396484375,True,
51,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3529713153839111,True,
52,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3611390590667724,True,
53,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3517611026763916,True,
54,gpt-oss-120b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,0.339163064956665,True,
55,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3336327075958252,True,
56,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3300144672393799,True,
57,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.345991849899292,True,
58,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3566501140594482,True,
59,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3770079612731933,True,
60,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3471436500549316,True,
61,gpt-oss-120b,with_desc,0.0,0.4,0.5,0.4,0.4444444444444445,0.2857142857142857,-1,0,0,0.3550746440887451,True,
62,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.350710391998291,True,
63,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3364043235778808,True,
64,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3323926925659179,True,
65,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3388798236846924,True,
66,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3583271503448486,True,
67,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3871157169342041,True,
68,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3639962673187256,True,
69,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3439004421234131,True,
70,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.367943525314331,True,
71,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3881077766418457,True,
72,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3294589519500732,True,
73,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3415036201477051,True,
74,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3820805549621582,True,
75,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3530793190002441,True,
76,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.327111005783081,True,
77,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3370327949523926,True,
78,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3356351852416992,True,
79,gpt-oss-120b,with_desc,0.0,0.25,0.25,0.25,0.25,0.14285714285714285,0,0,0,0.3377928733825683,True,
80,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3264012336730957,True,
81,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.4217250347137451,True,
82,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3637351989746094,True,
83,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3605992794036865,True,
84,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3685505390167236,True,
85,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3444759845733642,True,
86,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3453903198242187,True,
87,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3863742351531982,True,
88,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.4090023040771484,True,
89,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3937759399414062,True,
90,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3546557426452636,True,
91,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3868095874786377,True,
92,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3985223770141601,True,
93,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.4101998805999756,True,
94,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3909103870391845,True,
95,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3226385116577148,True,
96,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3568558692932129,True,
97,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3567721843719482,True,
98,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3535940647125244,True,
99,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3355650901794433,True,
100,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3327116966247558,True,
101,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3921883106231689,True,
102,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.336820125579834,True,
103,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3397903442382812,True,
104,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3329782485961914,True,
105,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3438005447387695,True,
106,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3381299972534179,True,
107,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3974945545196533,True,
108,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3855555057525635,True,
109,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3664278984069824,True,
110,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3507912158966064,True,
111,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3431148529052734,True,
112,gpt-oss-120b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,0.3313791751861572,True,
113,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3436734676361084,True,
114,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3841400146484375,True,
115,gpt-oss-120b,with_desc,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,0,0.3838953971862793,True,
116,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3401367664337158,True,
117,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3406634330749511,True,
118,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3311173915863037,True,
119,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3257424831390381,True,
120,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3398723602294922,True,
121,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3609404563903808,True,
122,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3742187023162842,True,
123,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3480441570281982,True,
124,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3511412143707275,True,
125,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3631761074066162,True,
126,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3441135883331299,True,
127,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3360896110534668,True,
128,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3542017936706543,True,
129,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3684344291687011,True,
130,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.4306156635284424,True,
131,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3291866779327392,True,
132,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3174595832824707,True,
133,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3100538253784179,True,
134,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3073935508728027,True,
135,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.330244779586792,True,
136,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3301460742950439,True,
137,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2873523235321045,True,
138,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2907564640045166,True,
139,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2822768688201904,True,
140,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2759358882904053,True,
141,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2770564556121826,True,
142,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2743704319000244,True,
143,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.305239200592041,True,
144,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3227300643920898,True,
145,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.285189151763916,True,
146,gpt-oss-120b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,0.2983052730560303,True,
147,gpt-oss-120b,with_desc,0.0,0.25,0.25,0.25,0.25,0.14285714285714285,0,0,0,0.2783131599426269,True,
148,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.289114236831665,True,
149,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3147773742675781,True,
150,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2817161083221435,True,
151,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2845985889434814,True,
152,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.308079719543457,True,
153,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2855820655822754,True,
154,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2778751850128174,True,
155,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2820363044738769,True,
156,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2770974636077881,True,
157,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2752017974853515,True,
158,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2970161437988281,True,
159,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3012535572052002,True,
160,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3258745670318603,True,
161,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2930972576141357,True,
162,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.277113676071167,True,
163,gpt-oss-120b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,0.278172492980957,True,
164,gpt-oss-120b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,0.2712221145629883,True,
165,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2778387069702148,True,
166,gpt-oss-120b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,0.2787325382232666,True,
167,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2949476242065429,True,
168,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2953033447265625,True,
169,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2819311618804931,True,
170,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2716989517211914,True,
171,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2329306602478027,True,
172,gpt-oss-120b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,0.2238161563873291,True,
173,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2477259635925293,True,
174,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2116487026214599,True,
175,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2245762348175048,True,
176,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2112917900085449,True,
177,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2674560546875,True,
178,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3637313842773437,True,
179,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2422380447387695,True,
180,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.242042064666748,True,
181,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2791385650634765,True,
182,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2763254642486572,True,
183,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2634050846099853,True,
184,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2564055919647217,True,
185,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2515184879302978,True,
186,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2453076839447021,True,
187,gpt-oss-120b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,0.2516076564788818,True,
188,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2770593166351318,True,
189,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2762901782989502,True,
190,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2675602436065674,True,
191,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2420825958251953,True,
192,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2457616329193115,True,
193,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2482709884643554,True,
194,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2545924186706543,True,
195,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2609732151031494,True,
196,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2622575759887695,True,
197,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2745282649993896,True,
198,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2503175735473633,True,
199,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2490148544311523,True,
200,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2488133907318115,True,
201,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2018260955810547,True,
202,gpt-oss-120b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,0.2100200653076172,True,
203,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1902246475219726,True,
204,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1829266548156738,True,
205,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2064020633697509,True,
206,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1800241470336914,True,
207,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.183779239654541,True,
208,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2002546787261963,True,
209,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1783039569854736,True,
210,gpt-oss-120b,with_desc,0.0,0.6,0.6,0.6,0.6,0.42857142857142855,0,0,0,0.1887938976287841,True,
211,gpt-oss-120b,with_desc,0.0,0.6,0.6,0.6,0.6,0.42857142857142855,0,0,0,0.1812164783477783,True,
212,gpt-oss-120b,with_desc,0.0,0.4,0.4,0.4,0.4000000000000001,0.25,0,0,0,0.1790635585784912,True,
213,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1715011596679687,True,
214,gpt-oss-120b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,0.2296788692474365,True,
215,gpt-oss-120b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,0.2038214206695556,True,
216,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1676857471466064,True,
217,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1675624847412109,True,
218,gpt-oss-120b,with_desc,0.0,0.4,0.4,0.4,0.4000000000000001,0.25,0,0,0,0.1726729869842529,True,
219,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1750612258911132,True,
220,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1876733303070068,True,
221,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1878526210784912,True,
222,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1892423629760742,True,
223,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1704928874969482,True,
224,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1817724704742431,True,
225,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1664748191833496,True,
226,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1719875335693359,True,
227,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1713063716888427,True,
228,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1842432022094726,True,
229,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1655836105346679,True,
230,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1673312187194824,True,
231,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1756799221038818,True,
232,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1780557632446289,True,
233,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1802537441253662,True,
234,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.177067756652832,True,
235,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1648674011230468,True,
236,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1704857349395752,True,
237,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1688642501831054,True,
238,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1762161254882812,True,
239,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1702857017517089,True,
240,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1690258979797363,True,
241,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1877453327178955,True,
242,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2327098846435547,True,
243,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2245492935180664,True,
244,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2179484367370605,True,
245,gpt-oss-120b,with_desc,0.0,0.2,0.2,0.2,0.20000000000000004,0.1111111111111111,0,0,0,0.2028789520263672,True,
246,gpt-oss-120b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,0.1973178386688232,True,
247,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.3261160850524902,True,
248,gpt-oss-120b,with_desc,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0,0,0,0.18312668800354,True,
249,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1724731922149658,True,
250,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1888720989227295,True,
251,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2316029071807861,True,
252,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1884174346923828,True,
253,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1914589405059814,True,
254,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1889045238494873,True,
255,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1738641262054443,True,
256,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1808016300201416,True,
257,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1776671409606933,True,
258,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1651525497436523,True,
259,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1691901683807373,True,
260,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1708974838256836,True,
261,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1683220863342285,True,
262,gpt-oss-120b,with_desc,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1714777946472168,True,
263,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1702585220336914,True,
264,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1665937900543213,True,
265,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1719875335693359,True,
266,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1757252216339111,True,
267,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1781868934631347,True,
268,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1778068542480468,True,
269,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1886630058288574,True,
270,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.193528413772583,True,
271,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1886420249938964,True,
272,gpt-oss-120b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1698670387268066,True,
273,gpt-oss-120b,with_desc,0.0,0.75,0.75,0.75,0.75,0.6,0,0,0,0.1713864803314209,True,
274,gpt-oss-120b,with_desc,0.0,0.375,0.375,0.375,0.375,0.23076923076923078,0,0,0,0.1859903335571289,True,
