id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
191,Russian Political System,"[""Chinese Political System""]",1,,"[""Chess Game"", ""Military Hierarchy"", ""Corporate Structure"", ""Bureaucratic Machine"", ""Oligarchic Council"", ""Hierarchical Pyramid"", ""Centralized Network"", ""Legal Labyrinth"", ""Federated States"", ""Decentralized Empire"", ""Political Spectrum"", ""Party Machine"", ""Power Blocs"", ""Imperial Administration"", ""Authoritarian Framework"", ""Political Chessboard"", ""State Apparatus"", ""Federal Confederation"", ""Political Monopoly"", ""Congress""]",[],"The Russian Political System is characterized by a strong central authority, a complex federal structure, and a dominant ruling party. Analogies should reflect centralized control, hierarchical organization, and the interplay between national and regional governance. Familiar concepts from governance, military, corporate, and social structures are used to mirror these aspects.",success
192,Spanish Political System,"[""Mexican Political System""]",1,,"[""Family Business"", ""Symphony Orchestra"", ""Relay Race"", ""Puzzle"", ""Recipe"", ""Tree"", ""Corporation"", ""Chess Game"", ""Ecosystem"", ""Clockwork"", ""Mosaic"", ""Building"", ""Team Sport"", ""Cookbook"", ""Lego Set"", ""Chessboard"", ""Concert"", ""Recipe Book"", ""Tree Structure"", ""Puzzle Box""]",[],"The Spanish Political System is a parliamentary constitutional monarchy with a centralized government, regional autonomy, and a multi-party structure. Analogies should reflect governance layers, power distribution, and institutional roles. I'll draw from hierarchical, collaborative, and structured systems familiar in daily life.",success
193,Japanese Government System,"[""British Government System""]",1,,"[""Chess Game"", ""Symphony Orchestra"", ""Family Business"", ""University Administration"", ""Traffic System"", ""Recipe Ingredients"", ""Garden Sections"", ""Library Divisions"", ""Military Command"", ""Board Game Rules"", ""School Board"", ""City Council"", ""Corporate Board"", ""Sports Team"", ""Arbitration Panel"", ""Theatrical Production"", ""Cultural Icon"", ""Multi-Department Org"", ""Two-Part Meeting"", ""Historical Figure""]",[],"The Japanese Government System is a constitutional monarchy with a parliamentary structure, featuring a symbolic Emperor, an elected Prime Minister, a bicameral legislature (Diet), and a separation of powers. Analogies should reflect hierarchical roles, symbolic vs. functional leadership, collaborative governance, and structured decision-making processes.",success
194,Reign of the Pharaohs,"[""Feudal Dynasties""]",1,,"[""Divine Monarch"", ""Absolute Ruler"", ""Eternal Empire"", ""Centralized Rule"", ""Sacred Leadership"", ""Historical Dynasty"", ""Divine Right"", ""Imperial Power"", ""Cultural Icon"", ""Monumental Legacy"", ""Hierarchical System"", ""Sacred Ruler"", ""Ancient Empire"", ""Divine Authority"", ""Eternal Legacy"", ""Civilizational Hub"", ""Mythical Hero"", ""Absolute Monarchy"", ""Sacred Doctrine"", ""Dynastic Rule""]",[],"The ""Reign of the Pharaohs"" refers to the era of ancient Egyptian rule by divine monarchs, characterized by centralized power, religious authority, and monumental legacy. Analogies should reflect aspects like absolute leadership, divine status, hierarchical governance, and cultural/civilizational impact.",success
195,Pyramids,"[""The Great Wall""]",1,,"[""Tent"", ""Mountain"", ""Roof"", ""Traffic Cone"", ""Vault"", ""Obelisk"", ""Tetrahedron"", ""Monument"", ""Step Pyramid"", ""Ice Cream Cone"", ""Sculpture"", ""Prism"", ""Spire"", ""Cone"", ""Puzzle Piece"", ""Vault"", ""Dome"", ""Pyramid Scheme"", ""Staircase"", ""Bridge""]",[],"Pyramids are structures with a base and triangular faces converging to a point. Analogies should reflect their geometric shape, layered structure, or symbolic significance. I'll draw from architecture, nature, and everyday objects to create relatable comparisons.",success
196,Napoleonic Wars,"[""The War Against Japan""]",1,,"[""Chess game"", ""Domino effect"", ""Boxing match"", ""Soccer tournament"", ""Board game"", ""War game"", ""Military campaign"", ""Political chess"", ""Empire building"", ""Revolution"", ""Power struggle"", ""Global conflict"", ""Strategic game"", ""Historical conflict"", ""European tournament"", ""Battle series"", ""Chess strategy"", ""Historical chess"", ""Alliance network"", ""Empire collapse""]",[],"The Napoleonic Wars involved complex military strategies, shifting alliances, and large-scale conflicts across Europe. Analogies should reflect strategic competition, multi-party conflicts, historical upheaval, and the rise/fall of empires. I'll draw from games, sports, historical events, and systemic processes to capture these dimensions.",success
197,The British Bourgeois Revolution,"[""The American War of Independence""]",1,,"[""American Revolution"", ""French Revolution"", ""Class Struggle"", ""Constitutional Change"", ""Power Struggle"", ""Social Upheaval"", ""Political Reforms"", ""Rebellion"", ""Political Shift"", ""Power Transition"", ""Governance Reform"", ""System Overhaul"", ""Historical Turning Point"", ""Political Turmoil"", ""Social Movement"", ""Power Redistribution"", ""Political Evolution"", ""Revolution"", ""Institutional Change"", ""Societal Transformation""]",[],"The British Bourgeois Revolution involved political upheaval, class conflict, and the shift from absolute monarchy to parliamentary governance. Analogies should reflect power struggles, societal transformation, or systemic change, using familiar historical or social concepts.",success
198,English Bourgeois Revolution,"[""The French Revolution""]",1,,"[""Chess game"", ""Coup"", ""Rebellion"", ""Power struggle"", ""Game of Thrones"", ""Sports team takeover"", ""Corporate takeover"", ""Civil war"", ""Social upheaval"", ""Political reform"", ""Power shift"", ""Struggle for dominance"", ""Political upheaval"", ""Legal battle"", ""Societal shift"", ""Monarchic overthrow"", ""Democratic transition"", ""Class conflict"", ""Political renaissance"", ""System overhaul""]",[],"The English Bourgeois Revolution involved a shift in power from the monarchy to the emerging middle class, characterized by political conflict, social change, and institutional restructuring. Analogies should reflect power struggles, societal transformation, or systemic change.",success
199,American Revolutionary War,"[""The French Revolution"", ""American Civil War""]",2,,"[""Rebellion"", ""Breakup"", ""Teamwork"", ""Chess game"", ""Escape"", ""Legal battle"", ""Sports tournament"", ""Board game"", ""Family feud"", ""Quest"", ""Struggle"", ""War game"", ""Political revolution"", ""Race"", ""Survival game"", ""Alliance"", ""Independence day"", ""Campaign"", ""Strategic move"", ""Birth""]",[],"The American Revolutionary War can be analogized through concepts involving rebellion, conflict, alliances, and nation-building. Analogies should reflect struggle for independence, strategic battles, collaboration, and transformation from colony to nation.",success
200,Bill of Rights,"[""Declaration of Independence"", ""Declaration of Human Rights""]",2,,"[""Guardrails"", ""Contract"", ""Shield"", ""Blueprint"", ""Foundation"", ""Covenant"", ""Insurance"", ""Map"", ""Toolkit"", ""Recipe"", ""Guardian"", ""Pact"", ""Boundary"", ""Key"", ""Curtain"", ""Speed Limit"", ""Terms"", ""Menu"", ""Warranty"", ""Passport""]",[],"The Bill of Rights is a foundational document that enumerates individual liberties and limits government power. Analogies should reflect protection, boundaries, agreements, or essential components. Focus on concepts like shields, contracts, blueprints, and safeguards to convey its role in safeguarding freedoms.",success
201,The Bill of Rights,"[""The Constitution of 1787""]",1,,"[""Rulebook"", ""Safety Net"", ""Guardian"", ""Contract"", ""Shield"", ""Menu"", ""Blueprint"", ""Covenant"", ""Charter"", ""Safeguard"", ""Framework"", ""Promise"", ""Toolkit"", ""Map"", ""Foundation"", ""Ledger"", ""Umbrella"", ""Scorecard"", ""Guardrail"", ""Compass""]",[],"The Bill of Rights is a foundational document that outlines essential rights and freedoms protected from government infringement. Analogies should reflect concepts of protection, rules, boundaries, or agreements that safeguard individual liberties or establish limits on authority.",success
203,Declaration of Independence,"[""Constitution of 1787"", ""Declaration of Human Rights""]",2,,"[""Birth Certificate"", ""Wedding Vow"", ""Manifesto"", ""Blueprint"", ""Letter"", ""Flag"", ""Contract"", ""Speech"", ""Recipe"", ""Map"", ""Diploma"", ""Song"", ""Key"", ""Mirror"", ""Torch"", ""Promise"", ""Shield"", ""Compass"", ""Story"", ""Banner""]",[],"The Declaration of Independence is a foundational document that articulates principles of liberty, self-governance, and the right to break from oppressive rule. Analogies should reflect its role as a symbolic, declarative, and transformative text.",success
205,1787 Constitution,"[""Declaration of the Rights of Man""]",1,,"[""Blueprint"", ""Recipe"", ""Rulebook"", ""Map"", ""Puzzle"", ""Contract"", ""Tree"", ""Clockwork"", ""Shield"", ""Bridge"", ""Playbook"", ""Toolkit"", ""Ladder"", ""Mosaic"", ""Circuit"", ""Quilt"", ""Anchor"", ""Symphony"", ""Atlas"", ""Lighthouse""]",[],"The 1787 Constitution is a foundational framework establishing the structure, powers, and limitations of the U.S. federal government. It balances authority among branches, protects individual rights, and provides a mechanism for governance. Analogies should reflect systems, rules, or structures that organize complexity, enforce order, or adapt over time.",success
207,Reformation in Russia in 1861,"[""Meiji Restoration in Japan""]",1,,"[""Breaking chains"", ""Software update"", ""Spring thaw"", ""Team restructuring"", ""Planting seeds"", ""Unbundling a package"", ""Resetting a clock"", ""Opening a door"", ""Rebuilding a bridge"", ""Changing gears"", ""Releasing energy"", ""Starting a journey"", ""Modernizing traditions"", ""Shifting power"", ""Paving the way"", ""Unleashing potential"", ""Redefining roles"", ""Rebooting a machine"", ""Lifting a burden"", ""Initiating change""]",[],"The Reformation in Russia in 1861 refers to the emancipation of serfs, a pivotal social and economic reform that dismantled feudalism. Analogies should reflect themes of liberation, systemic change, and societal transformation, drawing from domains like technology, nature, and human systems.",success
208,Industrial Revolution,"[""The Second Industrial Revolution""]",1,,"[""Innovation wave"", ""Machine takeover"", ""City boom"", ""Market transformation"", ""Railroad network"", ""Class shift"", ""Coal rush"", ""Assembly line"", ""Worldwide change"", ""Factory expansion"", ""Worker struggle"", ""Capitalism rise"", ""Tech surge"", ""Population shift"", ""Mass manufacturing"", ""Industrial growth"", ""Railway age"", ""Societal change"", ""Fuel shift"", ""Market evolution""]",[],"The Industrial Revolution represents a transformative period marked by technological innovation, economic shifts, and societal changes. Analogies should reflect analogous large-scale transformations, mechanization, or systemic changes in familiar contexts.",success
209,Renaissance,"[""Enlightenment""]",1,,"[""Awakening"", ""Spring"", ""Rebirth"", ""Revival"", ""Golden Age"", ""Cultural Bloom"", ""Dawn"", ""Cultural Explosion"", ""Artistic Revolution"", ""Humanist Movement"", ""Scientific Awakening"", ""Creative Boom"", ""Intellectual Awakening"", ""Age of Discovery"", ""Artistic Golden Age"", ""Cultural Awakening"", ""Revival of Classical Ideas"", ""Humanist Awakening"", ""Era of Innovation"", ""Cultural Rebirth""]",[],"The Renaissance was a period of cultural, artistic, and intellectual rebirth in Europe, marked by a revival of classical knowledge, humanism, and innovation. Analogies should reflect themes of renewal, creativity, and transformation, drawing from familiar concepts like seasons, awakenings, or historical eras.",success
210,Westernization Movement,"[""Reform Movement of 1898"", ""The Revolution of 1911"", ""New Culture Movement""]",3,,"[""Cultural fusion"", ""Tech adoption"", ""Education reform"", ""Fashion trend"", ""Culinary fusion"", ""Language learning"", ""Architectural blend"", ""Business modernization"", ""Medical integration"", ""Transport innovation"", ""Social media shift"", ""Legal overhaul"", ""Military modernization"", ""Industrial growth"", ""Urban redesign"", ""Religious syncretism"", ""Art evolution"", ""Sports adoption"", ""Music hybrid"", ""Policy alignment""]",[],"The Westernization Movement involved adopting Western technologies, ideas, and practices to modernize China. Analogies should reflect cultural adaptation, technological integration, or reform efforts. Focus on concepts involving change, adoption, or blending of systems.",success
213,Reform Movement of 1898,"[""Revolution of 1911"", ""New Culture Movement""]",2,,"[""Flickering Candle"", ""Unfinished Symphony"", ""Doomed Expedition"", ""Fleeting Bloom"", ""Broken Bridge"", ""Storm in a Teacup"", ""Dying Flame"", ""Short-Lived Celebrity"", ""Aborted Pregnancy"", ""Ephemeral Dream"", ""Collapsing Tower"", ""Failed Experiment"", ""Unsuccessful Uprising"", ""Dawn That Never Comes"", ""Wasted Opportunity"", ""Fleeting Shadow"", ""Unsuccessful Play"", ""Broken Promise"", ""Revolutionary Spark"", ""Unfinished Novel""]",[],"The Reform Movement of 1898 was a brief, ambitious attempt to modernize China that faced strong opposition and failed quickly. Analogies should reflect its short-lived nature, idealism, and resistance to change.",success
215,Revolution of 1911,"[""New Culture Movement""]",1,,"[""Game of Thrones"", ""Domino Effect"", ""Spring"", ""Chess Move"", ""Earthquake"", ""Fire"", ""Storm"", ""Reboot"", ""Coup"", ""Wave"", ""Eruption"", ""Migration"", ""Flood"", ""Metamorphosis"", ""Blow"", ""Shift"", ""Uprising"", ""Catalyst"", ""Puzzle Piece"", ""Catalyst""]",[],"The Revolution of 1911 refers to the Xinhai Revolution in China, which overthrew the Qing Dynasty and established the Republic of China. Key themes include political upheaval, societal transformation, and the collapse of an imperial system. Analogies should reflect sudden change, systemic disruption, or paradigm shifts.",success
216,Egypt,"[""Ancient Western Asia"", ""Ancient Greece"", ""India"", ""Ancient Rome"", ""China""]",5,,"[""Lifeline"", ""Monument"", ""Empire"", ""Civilization"", ""Dynasty"", ""Legacy"", ""Desert"", ""Pharaoh"", ""Mummy"", ""Sphinx"", ""Obelisk"", ""Hieroglyphs"", ""Temple"", ""Time Capsule"", ""Tomb"", ""Nile"", ""Pyramid"", ""Mask"", ""Kingdom"", ""Heritage""]",[],"Egypt, as an ancient civilization, can be analogized through its geography, cultural symbols, historical significance, and architectural achievements. The analogies focus on familiar concepts related to lifelines, structures, leadership, preservation, and cultural identity.",success
218,Ancient Asia,"[""Ancient Greece"", ""Ancient Rome""]",2,,"[""Trade Network"", ""Security System"", ""Ancient City"", ""Social Structure"", ""Military Display"", ""Communication Tool"", ""Natural Barrier"", ""Religion Expansion"", ""Palace Complex"", ""Luxury Item"", ""Undeciphered Language"", ""Trade Route"", ""Art Form"", ""Valuable Commodity"", ""Philosophical Idea"", ""Technological Breakthrough"", ""Educational System"", ""Precious Material"", ""Mathematical System"", ""Societal Duty""]",[],"Ancient Asia encompasses diverse civilizations, cultures, and historical developments across the continent. To explain it through analogies, I focus on elements like trade networks, cultural exchanges, technological innovations, and geographical features that define its complexity and interconnectedness.",success
219,Gusia,"[""India"", ""China""]",2,,"[""Brace"", ""Support"", ""Reinforcement"", ""Connector"", ""Anchor"", ""Joint"", ""Beam"", ""Pillar"", ""Ladder rung"", ""Rivet"", ""Bolt"", ""Hinge"", ""Spring"", ""Cable"", ""Frame"", ""Strut"", ""Wedge"", ""Clamp"", ""Dowel"", ""Mortise""]",[],"Gusia is interpreted as a structural or functional component, possibly related to reinforcement, support, or connection in a system. Analogies focus on familiar objects or concepts that serve similar roles in different contexts.",success
225,India,"[""China"", ""Ancient Greece"", ""Ancient Rome""]",3,,"[""Mosaic"", ""Tapestry"", ""Chessboard"", ""Puzzle"", ""Symphony"", ""Mountain Range"", ""River"", ""Garden"", ""Library"", ""Melting Pot"", ""Labyrinth"", ""Market"", ""Orchestra"", ""Rainbow"", ""Jungle"", ""Clockwork"", ""Atlas"", ""Festival"", ""Crossroads"", ""Mandala""]",[],"India is a complex, multifaceted entity with diverse cultures, histories, geographies, and systems. Analogies should reflect its diversity, historical depth, societal complexity, and dynamic nature, drawing from familiar concepts like natural phenomena, human systems, and artistic metaphors.",success
228,China,"[""Ancient Greece"", ""Ancient Rome""]",2,,"[""Dragon"", ""Ancient Library"", ""Giant Puzzle"", ""Silk Road"", ""Tea Ceremony"", ""Great Wall"", ""Dragon Boat"", ""Phoenix"", ""Jigsaw Puzzle"", ""Economic Engine"", ""Cultural Mosaic"", ""Historical Tapestry"", ""Political Phoenix"", ""Geographical Giant"", ""Technological Titan"", ""Philosophical Garden"", ""Industrial Colossus"", ""Cultural Phoenix"", ""Geopolitical Chessboard"", ""Dragonfly""]",[],"China is a complex, multifaceted entity with rich history, diverse culture, vast geography, and significant global influence. Analogies should reflect its scale, cultural depth, historical continuity, economic power, and symbolic imagery.",success
230,Ancient Greece,"[""Ancient Rome""]",1,,"[""Classical era"", ""Olympic games"", ""Philosophy hub"", ""Democratic system"", ""Mythology collection"", ""Ancient architecture"", ""City-states network"", ""Theater tradition"", ""Column design"", ""Polis structure"", ""Literary tradition"", ""Art movement"", ""Historical era"", ""Democratic experiment"", ""Mythology stories"", ""Temple complex"", ""Drama festival"", ""Philosophical debates"", ""City-states alliance"", ""Cultural legacy""]",[],"Ancient Greece is a historical civilization known for its contributions to philosophy, democracy, art, and mythology. To explain it through analogies, I focus on its cultural, political, and architectural legacy, as well as its influence on modern concepts.",success
231,Buddhism,"[""Christianity"", ""Islam""]",2,,"[""Pathway"", ""Recipe"", ""Map"", ""Garden"", ""Mirror"", ""River"", ""Book"", ""Bridge"", ""Ladder"", ""Telescope"", ""Clock"", ""Puzzle"", ""Light"", ""Tree"", ""Journey"", ""School"", ""Net"", ""Mountain"", ""Compass"", ""Symphony""]",[],"Buddhism is a philosophy and religion focused on achieving enlightenment, reducing suffering, and understanding the nature of existence. Analogies should reflect its core principles: impermanence, mindfulness, the path to liberation, interconnectedness, and ethical living. Familiar concepts like journeys, tools, natural phenomena, and systems can mirror these ideas.",success
233,Christianity,"[""Islam""]",1,,"[""Family Tree"", ""Instruction Manual"", ""Pilgrimage"", ""Garden"", ""School"", ""Festival"", ""Map"", ""Story"", ""Team"", ""Recipe"", ""Compass"", ""Bridge"", ""Lighthouse"", ""Symphony"", ""Seed"", ""Mirror"", ""Shield"", ""Flame"", ""Puzzle"", ""Tree""]",[],"Christianity is a complex religious tradition with spiritual, social, and philosophical dimensions. To explain it through analogies, I focus on its core elements: faith, community, moral guidance, sacred texts, and the pursuit of a transcendent purpose. Analogies should reflect these aspects using familiar concepts from daily life, nature, and human experiences.",success
234,The Discovery of the Cape of Good Hope,"[""The Discovery of America"", ""The Discovery of India""]",2,,"[""New Path"", ""Turning Point"", ""Gateway"", ""Breakthrough"", ""Landmark"", ""Pivot"", ""Discovery Milestone"", ""Historic Crossing"", ""Navigational Milestone"", ""Pathfinder Achievement"", ""Critical Discovery"", ""Open Door"", ""Voyage Turning Point"", ""Maritime Gateway"", ""Exploration Landmark"", ""Significant Route"", ""Discovery Gateway"", ""Historic Route"", ""Navigational Breakthrough"", ""Pathfinding Moment""]",[],"The Discovery of the Cape of Good Hope represents a pivotal moment in maritime exploration, symbolizing the opening of new trade routes and the overcoming of geographical barriers. Analogies should reflect themes of exploration, breakthroughs, gateways, and turning points in human endeavors.",success
236,The Discovery of America,"[""The Discovery of India""]",1,,"[""Invention of the Wheel"", ""First Contact"", ""Unearthing a Lost City"", ""Opening a New Chapter"", ""Discovery of Electricity"", ""First Flight"", ""Invention of the Internet"", ""Exploration of the Moon"", ""Discovery of Penicillin"", ""Founding of a New Nation"", ""Unveiling a Hidden Treasure"", ""Launch of a Spacecraft"", ""Creation of a Masterpiece"", ""Invention of the Printing Press"", ""Discovery of Gravity"", ""Opening of a New Market"", ""Founding of a University"", ""Invention of the Telephone"", ""Discovery of the Rosetta Stone"", ""Uncovering an Ancient Civilization""]",[],"The Discovery of America represents a pivotal moment of exploration, cultural exchange, and transformation. Analogies should reflect events or processes involving exploration, revelation, or paradigm shifts, drawing from history, science, technology, and everyday life.",success
237,British Constitutional Monarchy,"[""American Presidential System"", ""German Constitutional Monarchy""]",2,,"[""Figurehead"", ""Ceremonial Role"", ""Symbolic Leader"", ""Head of State"", ""Rulebook"", ""Family Heirloom"", ""Referee"", ""CEO vs. Board"", ""National Flag"", ""Traffic Light"", ""Brand Trust"", ""National Anthem"", ""Library"", ""Dance Protocol"", ""Umpire"", ""Speed Limit"", ""Historical Landmark"", ""Parade"", ""Foundation"", ""Institutional Pillar""]",[],"The British Constitutional Monarchy is a system where a monarch holds symbolic power while governance is conducted by elected officials. Key aspects include ceremonial roles, constitutional limits, historical continuity, and separation of powers. Analogies should reflect these elements using familiar concepts.",success
238,British constitutional monarchy,"[""French presidential system""]",1,,"[""Mascot"", ""Chess King"", ""School Principal"", ""Flag Bearer"", ""Cultural Icon"", ""Chairperson"", ""National Symbol"", ""Team Captain"", ""University Chancellor"", ""Ceremonial Leader"", ""Corporate Figurehead"", ""Historical Monument"", ""Religious Icon"", ""Political Figurehead"", ""Royal Family Member"", ""Cultural Ambassador"", ""Board President"", ""National Emblem"", ""Ceremonial Officer"", ""Symbolic Leader""]",[],"A British constitutional monarchy is a system where a monarch (e.g., the King/Queen) serves as a symbolic head of state with limited political power, while elected officials handle governance. The key aspects are: 1) symbolic leadership, 2) separation of powers, and 3) legal constraints on the monarch's authority. Analogies should reflect a figurehead role, structured hierarchy, or ceremonial function with limited decision-making power.",success
240,American Presidential System,"[""French Presidential System"", ""German Constitutional Monarchy""]",2,,"[""Symphony Conductor"", ""Ship Captain"", ""Corporate CEO"", ""Chess Game"", ""Team Coach"", ""Airplane Pilot"", ""Kitchen Chef"", ""Movie Director"", ""Military General"", ""City Mayor"", ""Multinational CEO"", ""Game Referee"", ""Tribe Leader"", ""Spaceship Pilot"", ""Family Head"", ""Train Conductor"", ""Club President"", ""Expedition Leader"", ""Lab Head"", ""Football Captain""]",[],"The American Presidential System involves a leader (President) with executive authority, separation of powers among branches, and a structured process for governance. Analogies should reflect leadership, division of responsibilities, and systemic checks/balances.",success
242,French Presidential,"[""German Constitutional Monarchy""]",1,,"[""Team Captain"", ""Head Chef"", ""Conductor"", ""Chess Game"", ""Ship Captain"", ""Director of a Play"", ""Head of State"", ""Chief Executive"", ""National Commander"", ""Political Leader"", ""Country Manager"", ""Government Head"", ""State Governor"", ""National Director"", ""Public Leader"", ""Chief of Nation"", ""Presidential Role"", ""National Commander-in-Chief"", ""Head of Government"", ""State President""]",[],"The ""French Presidential"" concept refers to the role, structure, and functions of the President of France, including their leadership in government, election process, and symbolic role as head of state. Analogies should reflect leadership, authority, decision-making, or governance structures.",success
243,Historical Research,"[""Deciphering the Code""]",1,,"[""Detective Work"", ""Archaeology"", ""Puzzle Solving"", ""Treasure Hunt"", ""Library Research"", ""Detective Novel"", ""Museum Exhibit"", ""Detective's Notebook"", ""Map Reading"", ""Courtroom Trial"", ""Magnifying Glass"", ""Puzzle Box"", ""Case File"", ""Time Machine"", ""Interview Transcript"", ""Evidence Board"", ""Case Study"", ""Research Journal"", ""Timeline Analysis"", ""Archival Sorting""]",[],"Historical Research involves investigating past events through evidence, analysis, and interpretation. Analogies should reflect processes like investigation, discovery, analysis, and reconstruction of narratives. Source concepts should be familiar activities or objects that mirror these aspects.",success
244,La Traviata,"[""Sunrise""]",1,,"[""Tragic romance"", ""Fallen angel"", ""Illness metaphor"", ""Social outcast"", ""Love triangle"", ""Sacrificial lamb"", ""Forbidden love"", ""Mortality theme"", ""Emotional journey"", ""Public scandal"", ""Secret life"", ""Noble sacrifice"", ""Love and duty conflict"", ""Illness as fate"", ""Social stigma"", ""Unrequited love"", ""Romantic tragedy"", ""Hidden identity"", ""Public vs private life"", ""Terminal illness""]",[],"La Traviata is an opera centered on tragic romance, societal judgment, and the intersection of love and illness. Analogies should reflect themes like forbidden love, sacrifice, public vs. private life, and mortality. Source concepts are drawn from literature, film, mythology, and everyday experiences to mirror these elements.",success
245,Pride and Prejudice,"[""The Old Man and the Sea"", ""A Dream of Red Mansions""]",2,,"[""Blind Spot"", ""Ego"", ""Filter"", ""Mirror"", ""Armor"", ""Lens"", ""Echo"", ""Fog"", ""Scale"", ""Fire"", ""Wall"", ""Anchor"", ""Storm"", ""Puzzle"", ""Maze"", ""Sword"", ""Veil"", ""Pendulum"", ""Shadow"", ""Chess Game""]",[],"""Pride and Prejudice"" explores how overconfidence (pride) and preconceived notions (prejudice) distort judgment and relationships. Analogies should reflect themes of bias, self-perception, conflict, and growth. Source concepts are drawn from everyday objects, emotions, and situations that mirror these dynamics.",success
246,One Hundred Years of Solitude,"[""Into the Wild"", ""Love in the Time of Cholera""]",2,,"[""Ouroboros"", ""Island"", ""Dream"", ""Family Tree"", ""Clockwork"", ""Fairy Tale"", ""Decaying Building"", ""Echo"", ""Mirror"", ""Labyrinth"", ""Myth"", ""Palindrome"", ""Web"", ""Library"", ""Desert"", ""Alchemy"", ""Time Loop"", ""Tapestry"", ""Solitary Confinement"", ""Epic""]",[],"""One Hundred Years of Solitude"" is a novel rich in cyclical time, magical realism, and the interplay between personal and historical narratives. Analogies should reflect themes like isolation, repetition, surrealism, and the blending of reality/fantasy. Familiar concepts from nature, daily life, and common metaphors will ground the abstract in relatable terms.",success
247,1984,"[""Brave New World"", ""Animal Farm""]",2,,"[""Big Brother"", ""Thought Police"", ""Surveillance State"", ""Censorship"", ""Propaganda Machine"", ""Panopticon"", ""Authoritarian Regime"", ""Digital Tracking"", ""Echo Chamber"", ""Mind Control"", ""Iron Curtain"", ""Cult Leadership"", ""Speech Suppression"", ""Historical Revisionism"", ""Social Credit System"", ""Repressive Laws"", ""Information Control"", ""Groupthink"", ""Tyranny"", ""Puppet Strings""]",[],"The novel ""1984"" explores themes of totalitarianism, surveillance, propaganda, and loss of individuality. Analogies should reflect oppressive systems, control mechanisms, and manipulation of truth. I'll draw from real-world concepts, historical regimes, and metaphorical frameworks to capture these elements.",success
248,Dream of Red Mansions,"[""Nie Haihua""]",1,,"[""Family Saga"", ""Tragic Romance"", ""Social Critique"", ""Epic Novel"", ""Symbolic Tale"", ""Cultural Epic"", ""Fate-driven Story"", ""Gilded Cage"", ""Dynasty Drama"", ""Literary Masterpiece"", ""Orphaned Heir"", ""Forbidden Love"", ""Decaying Aristocracy"", ""Mystical Dreams"", ""Poetic Narrative"", ""Intricate Web"", ""Familial Drama"", ""Historical Fiction"", ""Symbolic Architecture"", ""Tragic Heroine""]",[],"""Dream of Red Mansions"" is a complex Chinese novel exploring themes of family decline, love, fate, and social hierarchy. Analogies should reflect its narrative structure, symbolic depth, cultural significance, and tragic elements. Familiar concepts from literature, architecture, and social structures are used to mirror its themes.",success
250,The Catcher in the Rye,"[""The Great Gatsby""]",1,,"[""Guardian Angel"", ""Lonely Wanderer"", ""Rebel Teen"", ""Isolated Island"", ""Coming-of-Age Story"", ""Broken Mirror"", ""Stormy Sea"", ""Unfinished Puzzle"", ""Haunted House"", ""Wayward Child"", ""Echo in a Cave"", ""Falling Leaf"", ""Mysterious Stranger"", ""Faded Painting"", ""Lost Symphony"", ""Wandering Star"", ""Broken Clock"", ""Empty Playground"", ""Unseen Wall"", ""Fractured Lens""]",[],"""The Catcher in the Rye"" is a novel exploring themes of alienation, identity, and the transition to adulthood through the perspective of Holden Caulfield. Analogies should reflect his emotional state, his desire to protect innocence, and the novel's introspective, fragmented narrative style. Familiar concepts related to isolation, rebellion, guardianship, and existential searching are prioritized.",success
251,The Three-Body Problem,"[""Foundation Series""]",1,,"[""Chaotic dance"", ""Billiards"", ""Traffic jam"", ""Three-player chess"", ""Family dynamics"", ""Group project"", ""Network nodes"", ""Software bugs"", ""Predator-prey"", ""Weather system"", ""Tug-of-war"", ""Jenga tower"", ""Rock-paper-scissors"", ""Three-way traffic"", ""Three-person chat"", ""Three-way intersection"", ""Three-person negotiation"", ""Three-person relay"", ""Three-person puzzle"", ""Three-person game""]",[],"The Three-Body Problem involves predicting the chaotic motion of three celestial bodies under mutual gravitational influence. Key aspects include unpredictability, complex interactions, and sensitivity to initial conditions. Analogies should reflect systems with multiple interacting elements leading to instability or complexity.",success
253,Red and Black,"[""La Traviata""]",1,,"[""Traffic Light"", ""Chess Pieces"", ""Playing Cards"", ""German Flag"", ""Stop Sign"", ""Gothic Fashion"", ""Blood and Night"", ""Fire and Shadow"", ""Roses and Coal"", ""Danger Sign"", ""Love and Death"", ""Heart and Void"", ""Sunset and Midnight"", ""Fire Truck"", ""Red Wine"", ""Black Coffee"", ""Roses and Onyx"", ""Passion and Mystery"", ""Scarlet Letter"", ""Card Suits""]",[],"""Red and Black"" represents a contrast between two opposing or complementary colors, often symbolizing themes like danger vs. mystery, passion vs. power, or vitality vs. darkness. Analogies should reflect duality, visual contrast, or symbolic associations.",success
