id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
196,Napoleonic Wars,"[""The War Against Japan""]",1,"Napoleon, French Empire, Anti-French Coalition","[""Chess"", ""Football"", ""Family feud"", ""School rivalry"", ""Business competition"", ""Sports tournament"", ""Political debate"", ""Territorial dispute"", ""Schoolyard fight"", ""Market war"", ""Team contest"", ""Kingdom clash"", ""Pirate battle"", ""Zoo exhibit"", ""Neighborhood feud"", ""Game of Thrones"", ""School project"", ""Dance competition"", ""Historical rivalry"", ""Sports rivalry""]","[""King, Controlling Player, Opponent"", ""Quarterback, Home Team, Away Team"", ""Patriarch, Family, Rival Family"", ""Star Player, School Team, Rival School"", ""CEO, Company, Competitors"", ""Star Player, Home Team, Away Team"", ""Moderator, Majority Party, Opposition Party"", ""Disputed leader, Contested territory, Opposing claimant"", ""bully, gang, opposing gang"", ""CEO, Company, Competitors"", ""Team Captain, Home Team, Away Team"", ""King, Kingdom, Enemy Clan"", ""Pirate Captain, Pirate Crew, Rival Pirate Ships"", ""main attraction, zoo grounds, visitors"", ""Troublemaker, Local gang, Neighborhood watch"", ""Daenerys Targaryen, Targaryen Empire, The Great Council"", ""Team leader, School, Competing schools"", ""Lead Dancer, Dance Team, Competing Teams"", ""Rival Leader, Rival Power, Opposing Alliance"", ""Star Player, Home Team, Away Team""]",,success
197,The British Bourgeois Revolution,"[""The American War of Independence""]",1,"Feudal rule, Capitalist economy, constitutional monarchy, Bourgeois revolution, Cromwell, Bill of Rights","[""Revolution"", ""Civil War"", ""Taxation"", ""Constitution"", ""Monarchy"", ""Parliament"", ""Kingdom"", ""Democracy"", ""Independence"", ""Freedom"", ""Bill"", ""Rights"", ""Crisis"", ""Reform"", ""Assembly"", ""Sovereignty"", ""Rebellion"", ""Change"", ""Power"", ""Revolt""]","[""Absolute power, New order, New government, Revolution, Key figure, Founding document"", ""Confederate States, Federal economy, Federal government, American Revolution, Abraham Lincoln, Emancipation Proclamation"", ""Taxation without representation, Free market economy, Representative government, Taxpayer revolt, Tax reform leader, Taxpayer Bill of Rights"", ""Monarchy, Free Market, System of Checks and Balances, American Revolution, George Washington, Bill of Rights"", ""Absolute monarchy, Economic system, Limited monarchy, Regime change, Key figure, Constitutional document"", ""Absolute Power, Free Market, Checks and Balances, Reform Movement, Key Legislator, Founding Document"", ""Absolute monarchy, Economic system, Government structure, Regime change, Key leader, Founding document"", ""Dictatorship, Free Market, Representative Government, Peoples Revolution, Founding Father, Constitution"", ""Colonial rule, Free market economy, Representative democracy, American Revolution, George Washington, Declaration of Independence"", ""Oppression, Free Market, Representative Government, Social Movement, Charismatic Leader, Constitutional Document"", ""Outdated law, Economic system, Government structure, Social change, Historical figure, Legal document"", ""Limited rights, Free market rights, Protected rights, Fight for rights, Rights advocate, Rights document"", ""Stable state, New normal, Recovery plan, Turning point, Catalyst, Resolution"", ""Outdated system, Free market, Representative government, Social change, Key figure, Founding document"", ""Disorder, Efficiency, Structure, Upgrade, Foreman, Manual"", ""Absolute power, Free market, Representative government, Transfer of power, Key leader, Founding document"", ""Oppressive regime, New order, Rebel government, Rebellion, Rebel leader, Declaration of independence"", ""Old ways, New system, New order, Transformation, Catalyst, Turning point"", ""Absolute Power, Economic Power, Shared Power, Transfer of Power, Powerful Leader, Protection of Power"", ""Oppressive regime, New order, Reformed government, Revolt, Leader, Declaration of freedom""]",,success
198,English Bourgeois Revolution,"[""The French Revolution""]",1,"Feudal rule, Capitalist economy, constitutional monarchy, Bourgeois revolution","[""Rebellion"", ""Uprising"", ""Revolution"", ""Insurrection"", ""Separation"", ""Breakaway"", ""Change"", ""Shift"", ""Transformation"", ""Overthrow"", ""Reform"", ""Revolt"", ""Upheaval"", ""Coup"", ""Rebellion"", ""Uprising"", ""Insurgency"", ""Disruption"", ""Revolution"", ""Changeover""]","[""Oppressive regime, New order, Reformed government, Mass uprising"", ""Oppressive regime, New order, New government, Uprising"", ""Old regime, New order, New government, Revolution"", ""Oppressive regime, New order, Reformed government, Uprising"", ""Unity, Division, Checks and Balances, Independence"", ""Oppressive regime, New territory, New government, Breakaway movement"", ""Old ways, New system, New order, Transformation"", ""Old gear, New gear, Clutch, Gear shift"", ""Old system, New system, New structure, Transformation process"", ""Oppressive regime, New system, New government, Regime change"", ""Outdated system, Improved economy, Reformed government, Social change"", ""Oppressive regime, New order, New government, Uprising"", ""Established order, New system, Reorganized government, Social upheaval"", ""Authoritarian regime, New order, Interim government, Regime change"", ""Oppressive regime, New order, Reformed government, Mass uprising"", ""Oppressive regime, New order, New government, Uprising"", ""Occupying force, New order, Provisional government, Insurrection"", ""Established order, New market, Regulatory framework, Disruptive innovation"", ""Old regime, New order, New government, Revolution"", ""Old system, New system, New management, Changeover""]",,success
199,American Revolutionary War,"[""The French Revolution"", ""American Civil War""]",2,"colonial ruling, Capitalist economy, bourgeois democratic republic, national liberation movement","[""Rebellion"", ""Uprising"", ""Separation"", ""Insurrection"", ""Breakaway"", ""Freedom"", ""Independence"", ""Revolt"", ""Challenge"", ""Resistance"", ""Dispute"", ""Conflict"", ""Struggle"", ""Unrest"", ""Rebellion"", ""Uprising"", ""Separation"", ""Insurrection"", ""Breakaway"", ""Freedom""]","[""oppressive regime, black market, rebel government, revolutionary uprising"", ""oppressive regime, free market, democratic government, rebellion"", ""dependence, independence, separation, breakup"", ""oppressive regime, black market, rebel government, uprising"", ""oppressive regime, free market, independent state, rebellion"", ""oppression, free market, democracy, fight for freedom"", ""dependence, free market, self governance, independence movement"", ""oppressive regime, new order, new system, uprising"", ""obstacle, reward, goal, motivation"", ""oppressive regime, free market, representative government, fight for freedom"", ""conflict, resolution, agreement, disagreement"", ""oppression, power struggle, resolution, rebellion"", ""oppression, self-sufficiency, freedom, uprising"", ""oppressive regime, market system, representative government, social uprising"", ""oppressive regime, black market, rebel government, revolutionary uprising"", ""oppressive regime, free market, democratic government, rebellion"", ""dependence, independence, separation, breakup"", ""oppressive regime, black market, rebel government, uprising"", ""oppressive regime, free market, independent state, rebellion"", ""oppression, free market, democracy, fight for freedom""]",,success
200,Bill of Rights,"[""Declaration of Independence"", ""Declaration of Human Rights""]",2,"british parliament, limit kingship, Create a constitutional monarchy","[""Constitution"", ""Parliament"", ""Bill"", ""Charter"", ""Code"", ""Rules"", ""Guidelines"", ""Limits"", ""Pledge"", ""Contract"", ""Declaration"", ""Oath"", ""Rights"", ""Laws"", ""Protection"", ""Guarantee"", ""Framework"", ""Balance"", ""Check"", ""Limits""]","[""legislative branch, checks and balances, establish a federal system"", ""House of Commons, checks and balances, establish parliamentary supremacy"", ""issuer, payment terms, invoice details"", ""issuing authority, scope of charter, establish governance structure"", ""open source community, access control, establish coding standards"", ""legislative body, check authority, establish governance"", ""committee, regulate authority, establish framework"", ""checks and balances, separation of powers, system of government"", ""pledge committee, pledge moderator, pledge foundation"", ""contract negotiators, contract terms, contract signing"", ""issuing authority, scope of declaration, purpose of declaration"", ""council of elders, limit authority, pledge allegiance"", ""legislative body, checks on power, establish democratic government"", ""legislative body, checks and balances, establish a system of governance"", ""security agency, set boundaries, establish safeguards"", ""insurance company, policy limits, issue a guarantee"", ""project stakeholders, regulate scope, establish governance"", ""scales, counterweight, equilibrium"", ""bank, stop payment, clear account"", ""checks and balances, separation of powers, system of government""]",,success
201,The Bill of Rights,"[""The Constitution of 1787""]",1,"british parliament, limit kingship, Create a constitutional monarchy","[""Constitution"", ""Parliament"", ""Bill"", ""Charter"", ""Law"", ""Rights"", ""Code"", ""Pledge"", ""Guarantee"", ""Contract"", ""Declaration"", ""Oath"", ""Treaty"", ""Amendment"", ""Clause"", ""Preamble"", ""Statute"", ""Edict"", ""Decree"", ""Manifesto""]","[""legislative branch, checks and balances, establish a government"", ""House of Commons, checks and balances, establish a parliamentary system"", ""issuer, payment limit, set payment terms"", ""issuing authority, scope of charter, purpose of charter"", ""court, regulate power, establish justice"", ""legislative body, check on power, establish democratic government"", ""open source community, access controls, establish coding standards"", ""classroom, raise hand, follow rules"", ""insurance company, policy limits, coverage terms"", ""contract negotiation, contract terms, contract signing"", ""issuing authority, scope of declaration, purpose of declaration"", ""court, bind power, pledge allegiance"", ""signatory parties, set boundaries, establish agreement"", ""congress, checks and balances, establish a republic"", ""legislative body, check on power, establish framework"", ""congress, checks and balances, establish justice"", ""legislative body, restrict executive power, establish rule of law"", ""roman senate, limit emperor, Establish imperial decree"", ""issuing authority, scope of decree, purpose of decree"", ""party convention, limit authoritarianism, Establish a new order""]",,success
203,Declaration of Independence,"[""Constitution of 1787"", ""Declaration of Human Rights""]",2,"Second Continental Congress, safeguard human rights, america was born","[""Birth"", ""Breakup"", ""Escape"", ""Founding"", ""Rebellion"", ""Freedom"", ""Separation"", ""Declaration"", ""Independence"", ""Start"", ""Launch"", ""Creation"", ""Revolt"", ""Unveiling"", ""Emergence"", ""Breakthrough"", ""Revolution"", ""Dawn"", ""Freedom Day"", ""New Beginning""]","[""Mother, Provide Nourishment, Child is Born"", ""Couple, protect feelings, relationship ended"", ""Escape Team, evade capture, freedom found"", ""Founding Fathers, protect individual freedoms, nation was founded"", ""Rebel Leaders, fight for freedom, new nation rises"", ""Liberators, protect individual rights, freedom is achieved"", ""Custodial Parent, protect child interests, child is born"", ""Author, Purpose, Outcome"", ""Founding Fathers, protect individual freedoms, nation was formed"", ""Initiator, Protect Interests, Launched"", ""Mission Control, ensure safe launch, rocket lifts off"", ""God, protect life, life began"", ""Revolutionary Leaders, Fight Oppression, New Order Established"", ""Event Organizer, Reveal True Purpose, Moment of Truth"", ""Critical Mass, Self Organization, New Entity Emerges"", ""Research Team, protect interests, discovery was made"", ""Revolutionary Leaders, Fight for Freedom, New Order Established"", ""Sunrise Committee, illuminate the path, morning breaks"", ""organizing committee, protect freedoms, freedom was achieved"", ""Founding Team, Protect Freedoms, New Nation Emerges""]",,success
205,1787 Constitution,"[""Declaration of the Rights of Man""]",1,"constitutional convention in philadelphia, Separation of powers, establish a federal system","[""Blueprint"", ""Playbook"", ""Rulebook"", ""Guidebook"", ""Manual"", ""Framework"", ""Foundation"", ""Roadmap"", ""Map"", ""Schema"", ""Design"", ""Model"", ""Plan"", ""Template"", ""Guide"", ""Structure"", ""Chart"", ""Diagram"", ""Pattern"", ""Prototype""]","[""drafting table, load-bearing walls, building framework"", ""team meeting, division of labor, set up a team structure"", ""rule creation meeting, division of rule enforcement, define rule structure"", ""planning meeting, division of tasks, create a framework"", ""planning meeting, division of labor, organize a team"", ""blueprint meeting, division of labor, build a framework"", ""blueprint design, load distribution, lay foundation"", ""planning meeting, division of tasks, create a route network"", ""map key, scale, grid system"", ""database design meeting, data normalization, define schema structure"", ""brainstorming session, division of labor, create a framework"", ""design workshop, modular design, assemble components"", ""brainstorming session, division of tasks, create an outline"", ""design meeting, modular structure, define layout"", ""planning meeting, division of tasks, create a framework"", ""blueprint meeting, division of labor, create a framework"", ""planning meeting, division of tasks, create a framework"", ""blueprint meeting, division of sections, create a framework"", ""design meeting, division of labor, create a template"", ""design workshop, modular design, system architecture""]",,success
207,Reformation in Russia in 1861,"[""Meiji Restoration in Japan""]",1,"Serfdom, Alexander II, bourgeois reform","[""Spring"", ""Revolt"", ""Breakthrough"", ""Rebirth"", ""Turning point"", ""Wake-up"", ""Shift"", ""Revolution"", ""Reform"", ""Change"", ""Uprising"", ""Transformation"", ""New dawn"", ""Reorganization"", ""Reconstruction"", ""Rebalancing"", ""Reassessment"", ""Reconsideration"", ""Reevaluation"", ""Renewal""]","[""Frost, Sun, Growth"", ""Oppression, Leader, Revolution"", ""Barrier, Innovator, Advancement"", ""Old Life, Creator, Renewal"", ""old path, driver, new direction"", ""Sleep, Alarm, Wake-up routine"", ""Friction, Driver, Gear"", ""Oppression, Revolutionary Leader, Social Change"", ""Oppression, Reform Leader, Social Change"", ""Restriction, Catalyst, Transformation"", ""Oppression, Leader, Revolution"", ""Old State, Change Agent, Revolution"", ""Darkness, Sun, Light"", ""Restructuring, Project Manager, Process Improvement"", ""Slavery, Abraham Lincoln, democratic reform"", ""Imbalance, Regulator, Rebalancing Act"", ""Misconception, Reevaluator, Paradigm shift"", ""Misconception, Reevaluator, Paradigm shift"", ""Outdated Idea, Change Agent, New Perspective"", ""Stagnation, Catalyst, Revitalization""]",,success
208,Industrial Revolution,"[""The Second Industrial Revolution""]",1,"steam engine, steampunk era, U.K., train","[""Steamship"", ""Printing Press"", ""Electricity"", ""Railroad"", ""Factory"", ""Telegraph"", ""Mechanical Clock"", ""Mass Production"", ""Urbanization"", ""Power Plant"", ""Assembly Line"", ""Coal Mine"", ""Textile Mill"", ""Steam Locomotive"", ""Urban Growth"", ""Factory Town"", ""Innovation Boom"", ""Mass Transit"", ""Industrial Age"", ""Technological Shift""]","[""boiler, Victorian era, shipyard, locomotive"", ""press, Renaissance, Europe, bookmobile"", ""generator, electronic age, Silicon Valley, electric car"", ""locomotive, golden age, United States, railroad"", ""generator, industrial era, headquarters, delivery truck"", ""telegraph machine, Victorian era, U.S., telegraph line"", ""mainspring, Renaissance, Switzerland, carriage"", ""assembly line, industrial era, factory, conveyor belt"", ""skyscraper, modern era, city, subway"", ""generator, industrial era, headquarters, conveyor belt"", ""conveyor belt, industrial era, factory floor, production line"", ""pneumatic pick, industrial era, Appalachia, coal cart"", ""loom, industrial era, factory location, delivery truck"", ""boiler, vintage style, manufacturer country, locomotive"", ""skyscraper, gentrification, city center, subway"", ""power plant, industrial era, town hall, commuter bus"", ""breakthrough technology, retro-futuristic aesthetic, Silicon Valley, high-speed internet"", ""bus engine, modern era, city, bus"", ""internal combustion engine, cyberpunk era, Silicon Valley, highway system"", ""algorithm, digital age, Silicon Valley, high-speed internet""]",,success
209,Renaissance,"[""Enlightenment""]",1,"Italy, feudal theocracy, humanism, Dante","[""Rebirth"", ""Spring"", ""Revival"", ""Awakening"", ""Renewal"", ""Exploration"", ""Discovery"", ""Innovation"", ""Breakthrough"", ""Transformation"", ""Resurgence"", ""Revamp"", ""Reconstruction"", ""Rejuvenation"", ""Reinvention"", ""Rebirth"", ""Reawakening"", ""Reformation"", ""Progress"", ""Enlightenment""]","[""Birthplace, Old System, New Perspective, Influential Figure"", ""Garden, Ecosystem, Growth, Poet Laureate"", ""Country, System of Government, Philosophy, Key Figure"", ""Community, Patriarchy, Self-awareness, Influencer"", ""Community, Established Order, Personal Growth, Inspirational Figure"", ""New World, colonial government, enlightenment, Columbus"", ""New World, colonial rule, enlightenment, Columbus"", ""Silicon Valley, bureaucracy, design thinking, Steve Jobs"", ""Hub, Establishment, Innovation, Pioneer"", ""Catalyst, Established Order, New Perspective, Visionary"", ""Hub, Established Order, Revitalized Values, Key Figure"", ""Country, System, Philosophy, Influencer"", ""South, plantation economy, abolitionism, Frederick Douglass"", ""Spa, old routine, self-care, influencer"", ""Hub, Establishment, Revitalization, Pioneer"", ""Birthplace, Old System, New Perspective, Influential Figure"", ""Birthplace, Old Order, New Perspective, Key Figure"", ""Germany, Catholic Church, Protestantism, Martin Luther"", ""Country, System, Philosophy, Influential Figure"", ""France, absolute monarchy, rationalism, Voltaire""]",,success
210,Westernization Movement,"[""Reform Movement of 1898"", ""The Revolution of 1911"", ""New Culture Movement""]",3,"technology, self-improvement, Li Hongzhang, Landlord Class Westernization School, feudal ruler self-help movement","[""Reform"", ""Upgrade"", ""Innovation"", ""Modern"", ""Progress"", ""Transformation"", ""Evolution"", ""Renewal"", ""Revolution"", ""Breakthrough"", ""Shift"", ""Development"", ""Reorganization"", ""Reformism"", ""Reconstruction"", ""Rejuvenation"", ""Reinvention"", ""Rebirth"", ""Reorientation"", ""Reassessment""]","[""policy, reform efforts, reform leader, reform institution, grassroots reform"", ""hardware, optimization, system administrator, training program, user community"", ""R&D, professional development, visionary leader, incubator program, executive coaching"", ""innovation, personal growth, thought leader, educational institution, social reform initiative"", ""innovation, personal growth, thought leader, educational institution, social reform initiative"", ""tools, personal growth, thought leader, influential group, social reform initiative"", ""mutation, adaptation, Charles Darwin, Survival of the Fittest, natural selection"", ""innovation, personal growth, thought leader, community program, support group"", ""militia, reform, key leader, revolutionary party, grassroots movement"", ""innovation, personal growth, pioneer, trailblazer institution, groundbreaking initiative"", ""gear, adjustment, driver, mechanic, tuning"", ""infrastructure, capacity building, development leader, community development program, grassroots development initiative"", ""infrastructure, restructuring, CEO, corporate training program, leadership development initiative"", ""policy, reform, reformer, reformist institution, grassroots reform movement"", ""infrastructure, re-education, Frederick Douglass, Freedmen's Bureau, agrarian reform movement"", ""physical exercise, self-care, wellness guru, health retreat, motivational seminar"", ""innovation, personal growth, thought leader, transformation program, leadership development"", ""renewal, rebirth, Phoenix, Revivalist Movement, Personal Revival"", ""new perspective, personal growth, thought leader, reorientation institution, reorientation initiative"", ""evaluation tools, personal growth, thought leader, educational institution, support group""]",,success
213,Reform Movement of 1898,"[""Revolution of 1911"", ""New Culture Movement""]",2,"politics, reform, Kang Youwei, bourgeois reformers, bourgeois reform movement","[""Revolution"", ""Spring"", ""Upgrade"", ""Reboot"", ""Refurbish"", ""Reorganization"", ""Reconstruction"", ""Reinvention"", ""Reassessment"", ""Reevaluation"", ""Reformist"", ""Renewal"", ""Rebalancing"", ""Reconsideration"", ""Rejuvenation"", ""Reorientation"", ""Reclassification"", ""Rearrangement"", ""Reinforcement"", ""Reform Plan""]","[""ideology, revolution, revolutionary leader, revolutionaries, revolutionary movement"", ""growth, renewal, gardener, cultivators, seasonal change"", ""system, update, developer, development team, upgrade process"", ""system, update, developer, coders, open-source movement"", ""interior design, renovation, interior designer, contractors, home makeover"", ""structure, restructuring, change agent, stakeholders, reorganization effort"", ""government, reconstruction, Frederick Douglass, Radical Republicans, Reconstruction Era"", ""strategy, reinvention, visionary, innovators, transformation"", ""evaluation criteria, re-evaluation, lead assessor, evaluation team, reassessment initiative"", ""evaluation criteria, reevaluation, evaluator, evaluation team, reevaluation process"", ""ideology, reform, reform leader, reform advocates, reform movement"", ""governance, renewal, reform leader, change agents, revitalization effort"", ""economy, rebalancing, key player, stakeholders, rebalancing effort"", ""evaluation criteria, re-evaluation, key decision-maker, stakeholders, reconsideration process"", ""health, renewal, wellness guru, fitness enthusiasts, wellness movement"", ""direction, reorientation, navigator, explorers, journey"", ""hierarchy, reorganization, project manager, stakeholders, restructuring effort"", ""structure, rearrangement, architect, designers, renovation"", ""rewards, strengthening, trainer, reinforcers, conditioning"", ""policy, reform, reform leader, reform advocates, reform initiative""]",,success
215,Revolution of 1911,"[""New Culture Movement""]",1,"politics, Democratic Republic, Sun Yat-sen, bourgeois revolutionaries, bourgeois revolutionary movement","[""Rebellion"", ""Uprising"", ""Insurrection"", ""Mutiny"", ""Seizure"", ""Breakout"", ""Revolt"", ""Coup"", ""Rebellion"", ""Insurgency"", ""Overthrow"", ""Uprising"", ""Revolution"", ""Revolt"", ""Upheaval"", ""Change"", ""Transformation"", ""Shift"", ""Turnaround"", ""Breakthrough""]","[""leadership, new order, key leader, rebel faction, revolutionary wave"", ""protest, new government, leader, activists, reform movement"", ""radicalism, Provisional Government, Leader of the Insurrection, middle-class rebels, reform movement"", ""command structure, new regime, ringleader, dissatisfied soldiers, rebellion"", ""neurotransmitters, brain, neurologist, epileptologists, seizure research"", ""strategy, new territory, key player, supporting allies, underlying momentum"", ""leadership, new order, key leader, middle-class rebels, reform movement"", ""military, new government, coup leader, opposition, rebellion"", ""leadership, new order, key leader, rebel faction, revolutionary wave"", ""guerrilla warfare, provisional government, insurgent leader, rebel fighters, insurrection"", ""power struggle, new regime, key leader, reformists, reform movement"", ""protest, new government, leader, activists, reform movement"", ""ideology, new government, leader, middle class, social change"", ""leadership, new order, key leader, middle-class rebels, reform movement"", ""protest, new order, leader, activists, reform movement"", ""direction, new system, catalyst, driving force, underlying shift"", ""paradigm, new system, change agent, driving force, catalyst"", ""mechanism, gear system, key, drivers, momentum"", ""strategy, new management, CEO, change agents, restructuring process"", ""strategy, new system, key player, change agents, grassroots effort""]",,success
216,Egypt,"[""Ancient Western Asia"", ""Ancient Greece"", ""India"", ""Ancient Rome"", ""China""]",5,"the nile, pyramid, hieroglyphs, pharaoh","[""River"", ""Castle"", ""Temple"", ""Kingdom"", ""Desert"", ""Oasis"", ""Sphinx"", ""Temple"", ""Nile"", ""Pharaoh"", ""Sand"", ""Papyrus"", ""Sarcophagus"", ""Crown"", ""Hieroglyphs"", ""Pyramid"", ""Sphinx"", ""Oasis"", ""Scepter"", ""Tomb""]","[""water, delta, currents, source"", ""moat, tower, coat of arms, king"", ""holy river, temple spire, sacred texts, high priest"", ""moat, castle, royal decree, king"", ""oasis, sand dune, rock art, desert nomad"", ""water source, palm tree, map, leader"", ""the body, the paws, the face, the head"", ""holy river, temple spire, sacred texts, high priest"", ""the nile, waterfall, map, explorer"", ""throne, palace, scrolls, king"", ""grain, dune, ripple, desert glass"", ""ink, scroll, text, author"", ""coffin interior, sarcophagus shape, funerary symbols, deceased person"", ""band, tines, jewels, king"", ""ink, alphabet, letters, author"", ""base, pyramid, inscription, builder"", ""the body, the paws, the face, the head"", ""water source, palm tree, map, leader"", ""shaft, jewel, inscriptions, ruler"", ""river, mausoleum, inscription, deceased""]",,success
218,Ancient Asia,"[""Ancient Greece"", ""Ancient Rome""]",2,"Mesopotamia, Code of Hammurabi, cuneiform, persian empire, Judaism","[""Egypt"", ""Greece"", ""Rome"", ""India"", ""China"", ""Japan"", ""Persia"", ""Babylon"", ""Vikings"", ""Maya"", ""Inca"", ""Aztec"", ""Ottomans"", ""Byzantines"", ""Phoenicians"", ""Hittites"", ""Sumerians"", ""Mongols"", ""Koreans"", ""Tibetans""]","[""Nile Valley, Edict of Horemheb, hieroglyphics, New Kingdom, Ancient Egyptian Religion"", ""Athens, The Twelve Tables, alphabet, Roman Empire, Hellenism"", ""Greece, Twelve Tables, Latin alphabet, Roman Empire, Roman Religion"", ""Indus Valley Civilization, Manusmriti, Brahmi script, Mauryan Empire, Hinduism"", ""Qin Dynasty, Tang Code, oracle bones, Qing Dynasty, Taoism"", ""Kyoto, Bushido Code, Kanji, Tokugawa Shogunate, Shintoism"", ""Babylon, Cyrus Cylinder, Old Persian, Achaemenid Empire, Zoroastrianism"", ""Babylon, Hammurabi's Laws, Babylonian script, Neo-Babylonian Empire, Babylonian Judaism"", ""Scandinavia, Viking Law, Runes, Viking Age Kingdoms, Norse Paganism"", ""Tikal, Popol Vuh, hieroglyphics, Maya Empire, Maya Religion"", ""Cuzco, Quipu, Khipu, Inca Empire, Inca Religion"", ""Tenochtitlan, Aztec Calendar, hieroglyphics, Triple Alliance, Aztec Religion"", ""Byzantines, Kanun, Ottoman Turkish, Ottoman Empire, Islam"", ""Constantinople, Justinian Code, hieroglyphics, Ottoman Empire, Orthodox Christianity"", ""Carthage, Law of the Sea, Alphabet, Phoenician Empire, Phoenician Religion"", ""Hatti, Treaty of Kadesh, hieroglyphics, Hittite Empire, Hittite mythology"", ""Sumer, Code of Ur-Nammu, cuneiform, Akkadian Empire, Sumerian religion"", ""Khanates, Yassa, Mongolian script, Mongol Empire, Tengrism"", ""Goguryeo, Samguk Sagi, Hangul, Joseon Dynasty, Seon Buddhism"", ""Tibetan Plateau, Tibetan Buddhist Canon, Tibetan Script, Tibetan Empire, Tibetan Buddhism""]",,success
219,Gusia,"[""India"", ""China""]",2,"Mesopotamia, Judaism, cuneiform","[""Map"", ""Blueprint"", ""Code"", ""Chart"", ""Recipe"", ""Guide"", ""Diagram"", ""Folder"", ""Notebook"", ""Library"", ""Archive"", ""Puzzle"", ""Toolkit"", ""Blueprint"", ""Manual"", ""Schema"", ""Formula"", ""Template"", ""Chart"", ""Framework""]","[""Territory, Legend, Scale"", ""Foundation, Framework, Specifications"", ""Programming Language, Developer Community, Syntax"", ""Legend, Key, Symbols"", ""Kitchen, Cuisine, Recipe Book"", ""Manual, Philosophy, Blueprint"", ""Canvas, Legend, Font"", ""Category, Tag, File Type"", ""Cover, Owner, Handwriting"", ""Cataloging System, Classification System, Barcode"", ""Library, Cataloging System, Indexing Method"", ""Game Board, Rules, Pieces"", ""Workshop, Manual, Blueprint"", ""Foundation, Framework, Specifications"", ""Workshop, Instructions, Handwriting"", ""Ontology, Domain, Language"", ""Laboratory, Mathematics, Alphabet"", ""Region, Subject, Format"", ""Legend, Key, Symbols"", ""Foundation, Structure, Blueprint""]",,success
225,India,"[""China"", ""Ancient Greece"", ""Ancient Rome""]",3,"Indian River, Indus script","[""Map"", ""River"", ""Puzzle"", ""Book"", ""Tree"", ""Puzzle"", ""City"", ""Language"", ""Country"", ""Region"", ""Culture"", ""History"", ""Land"", ""Civilization"", ""Empire"", ""Tradition"", ""Heritage"", ""Language"", ""Map"", ""Story""]","[""Tributary, Legend"", ""Tributary, Riverbed"", ""Puzzle Piece, Puzzle Pattern"", ""Page, Font"", ""Root, Bark Pattern"", ""Puzzle Piece, Puzzle Pattern"", ""City River, City Code"", ""Syntax, Alphabet"", ""Major River, National Language"", ""Regional Waterway, Local Language"", ""Language, Tradition"", ""Historical Event, Written Record"", ""Stream, Geological formation"", ""River Nile, Hieroglyphics"", ""Imperial Highway, Royal Cipher"", ""Cultural Heritage, Traditional Symbolism"", ""Historic Site, Ancient Language"", ""Syntax, Alphabet"", ""Tributary, Legend"", ""Plot, Language""]",,success
228,China,"[""Ancient Greece"", ""Ancient Rome""]",2,"Yellow River Yangtze River, Oracle","[""River"", ""Dynasty"", ""Map"", ""Dragon"", ""Territory"", ""Emperor"", ""Great Wall"", ""Silk"", ""Pagoda"", ""Terracotta"", ""Mandarin"", ""Dynasties"", ""Territory"", ""Confucius"", ""Territorial"", ""Dynastic"", ""Mandate"", ""Territorial"", ""Silk Road"", ""Panda""]","[""Tributaries, Water Source"", ""Royal Bloodline, Ancient Texts"", ""Latitude Longitude, Legend"", ""Fire Breath, Ancient Wisdom"", ""Border, Capital"", ""Imperial Throne, Royal Advisor"", ""Watchtowers, Beacon Towers"", ""Cocoon, Weaver"", ""Staircase, Buddha Statue"", ""Terracotta Warriors, Terracotta Soldiers"", ""Tones and Dialects, Characters and Symbols"", ""Rivers of Power, Ancient Wisdom"", ""Border, Capital"", ""Analects, I Ching"", ""State Borders, National Archives"", ""Royal Bloodline, Divine Right"", ""Divine Right, Prophet"", ""State Borders, National Archives"", ""Incense Road, Caravanserais"", ""Bamboo Forest, Panda's Instinct""]",,success
