id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
174,Business cycle,"[""day and night cycle""]",1,,"[""Seasons"", ""Tides"", ""Heartbeat"", ""Pendulum"", ""Traffic"", ""Breathing"", ""Waves"", ""Rollercoaster"", ""Moon phases"", ""Sleep cycle"", ""Plant growth"", ""Day and night"", ""Water cycle"", ""Market demand"", ""Sports game"", ""Cooking timer"", ""Pendulum clock"", ""River flow"", ""Heartbeat rhythm"", ""Wind patterns""]",[],,success
175,Earth's Plate Movement,"[""A Puzzle""]",1,,"[""Puzzle pieces"", ""Icebergs"", ""Jigsaw puzzle"", ""Tectonic puzzle"", ""Floating logs"", ""Conveyor belt"", ""Rafting logs"", ""Sliding tiles"", ""Cracked eggshell"", ""Moving sidewalk"", ""Floating ice"", ""Broken glass"", ""Shifting sand"", ""Sliding doors"", ""Floating leaves"", ""Drifting boats"", ""Moving puzzle"", ""Floating rafts"", ""Sliding panels"", ""Broken shell""]",[],,success
176,Earth's Atmosphere,"[""Greenhouses""]",1,,"[""Blanket"", ""Bubble"", ""Shield"", ""Jacket"", ""Envelope"", ""Cloud"", ""Veil"", ""Shell"", ""Curtain"", ""Fence"", ""Coat"", ""Glove"", ""Screen"", ""Bubble wrap"", ""Tent"", ""Hood"", ""Mask"", ""Canopy"", ""Lid"", ""Barrier""]",[],,success
177,Volcanic Eruption,"[""Soda""]",1,,"[""Soda bottle"", ""Pressure cooker"", ""Fireworks"", ""Boiling kettle"", ""Popcorn"", ""Steam engine"", ""Blowing balloon"", ""Baking bread"", ""Fountain"", ""Burst pipe"", ""Candle flame"", ""Geyser"", ""Volcano cake"", ""Bubble wrap"", ""Pressure valve"", ""Fire pit"", ""Lava lamp"", ""Campfire"", ""Steam vent"", ""Blowing whistle""]",[],,success
178,Atmosphere,"[""Greenhouse""]",1,,"[""Blanket"", ""Bubble"", ""Shield"", ""Envelope"", ""Coat"", ""Veil"", ""Shell"", ""Curtain"", ""Glove"", ""Fence"", ""Bubble wrap"", ""Hood"", ""Tent"", ""Screen"", ""Layer"", ""Bubblegum"", ""Mask"", ""Fence"", ""Net"", ""Cover""]",[],,success
179,Glacier,"[""Ice Cream""]",1,,"[""River"", ""Candle wax"", ""Sand dune"", ""Traffic jam"", ""Rolling dough"", ""Slow elevator"", ""Molasses"", ""Lava flow"", ""Snowball"", ""Ice cube"", ""Mudslide"", ""Tide"", ""Carpet roll"", ""Tree ring"", ""Honey drip"", ""Slinky"", ""Cloud drift"", ""Rolling hill"", ""Paint spread"", ""Iceberg""]",[],,success
180,Tide,"[""lift""]",1,,"[""Heartbeat"", ""Breathing"", ""Pendulum"", ""Clock"", ""Swing"", ""Waves"", ""Pulse"", ""Fan"", ""Traffic"", ""Seesaw"", ""Rollercoaster"", ""Heartbeat"", ""Metronome"", ""Bicycle"", ""Elevator"", ""Ocean"", ""River"", ""Flag"", ""Swing"", ""Pendulum""]",[],,success
181,Active faults,"[""the skeletal system""]",1,,"[""Cracked ice"", ""Fault line"", ""Broken glass"", ""Torn fabric"", ""Fractured rock"", ""Split tree bark"", ""Cracked pavement"", ""Faulty zipper"", ""Snapped twig"", ""Broken bridge"", ""Cracked wall"", ""Fractured bone"", ""Split log"", ""Broken chain"", ""Cracked shell"", ""Torn paper"", ""Broken road"", ""Fractured ice"", ""Split rock"", ""Broken tile""]",[],,success
182,Active Fault,"[""Spring""]",1,,"[""Crack"", ""Faultline"", ""Rift"", ""Seam"", ""Split"", ""Fracture"", ""Break"", ""Tear"", ""Joint"", ""Gap"", ""Fissure"", ""Crevice"", ""Chasm"", ""Ridge"", ""Valley"", ""Crack in ice"", ""Broken road"", ""Split tree trunk"", ""Faulty zipper"", ""Sliding puzzle""]",[],,success
183,Geological folds,"[""wrinkles""]",1,,"[""Paper folds"", ""Fabric wrinkles"", ""Accordion pleats"", ""Rug creases"", ""Dough folds"", ""Ribbon loops"", ""Mountain waves"", ""Sand dunes"", ""Ocean waves"", ""Hair curls"", ""Tarp wrinkles"", ""Map creases"", ""Cloth gathers"", ""Folded towels"", ""Origami shapes"", ""Leaf veins"", ""Curtain folds"", ""Metal bends"", ""Plastic folds"", ""Book pages""]",[],,success
184,Volcano,"[""Car""]",1,,"[""Fountain"", ""Boiling pot"", ""Pressure cooker"", ""Soda bottle"", ""Fireworks"", ""Steam engine"", ""Whistle"", ""Bubbling mud"", ""Geyser"", ""Blowing balloon"", ""Hot spring"", ""Smoke stack"", ""Popcorn"", ""Pressure valve"", ""Volcano cake"", ""Lava lamp"", ""Chimney"", ""Bubble wrap"", ""Steam vent"", ""Pressure cooker lid""]",[],,success
185,Rock Metamorphosis,"[""Baking""]",1,,"[""Clay to pottery"", ""Caterpillar to butterfly"", ""Dough to bread"", ""Ice to water"", ""Seed to plant"", ""Coal to diamond"", ""Metal forging"", ""Water to steam"", ""Wood to charcoal"", ""Butter to cheese"", ""Mud to brick"", ""Paper to origami"", ""Egg to chick"", ""Candle wax melting"", ""Glass blowing"", ""Ice cream melting"", ""Salt to brine"", ""Snow to slush"", ""Metal to rust"", ""Sugar to caramel""]",[],,success
186,Geological Formation,"[""Origami""]",1,,"[""Sandcastle"", ""Layered cake"", ""Tree rings"", ""Brick wall"", ""Puzzle"", ""Iceberg"", ""Origami"", ""Clay pot"", ""Road map"", ""Book pages"", ""Coral reef"", ""Mountain range"", ""Snowdrift"", ""Sand dune"", ""River delta"", ""Beeswax comb"", ""Mosaic"", ""Garden bed"", ""Ice cube tray"", ""Nest""]",[],,success
187,Deposit Formation,"[""Cookie Making""]",1,,"[""Snowball"", ""Sandcastle"", ""Rust"", ""Icicle"", ""Mudslide"", ""Coral"", ""Honeycomb"", ""Tree rings"", ""Soap scum"", ""Limestone"", ""Salt crystals"", ""Pebbles"", ""Clay layers"", ""Dew drops"", ""Moss"", ""Coal"", ""Sand dunes"", ""Mud cracks"", ""Leaf pile"", ""Dust bunnies""]",[],,success
188,Empire,"[""Tree""]",1,,"[""Kingdom"", ""Company"", ""Family"", ""School"", ""Team"", ""City"", ""Network"", ""Tree"", ""Army"", ""Government"", ""Club"", ""Chain"", ""Hive"", ""Colony"", ""Castle"", ""Empire"", ""Federation"", ""Union"", ""Dynasty"", ""Empire""]",[],,success
189,American Congressional System,"[""Democratic Centralism in China""]",1,,"[""School council"", ""Sports team"", ""Company board"", ""Town meeting"", ""Family dinner"", ""Classroom debate"", ""Neighborhood committee"", ""Club officers"", ""Project team"", ""City council"", ""Student government"", ""Jury panel"", ""Orchestra"", ""Board game"", ""Traffic system"", ""Restaurant kitchen"", ""Puzzle pieces"", ""Relay race"", ""Book chapters"", ""Movie cast""]",[],,success
190,British Parliamentary System,"[""Australian Parliamentary System""]",1,,"[""Classroom"", ""Team"", ""Debate"", ""Orchestra"", ""Game"", ""Family"", ""Council"", ""Play"", ""Market"", ""Workshop"", ""Boardroom"", ""Committee"", ""Sports"", ""Village"", ""Class"", ""Parade"", ""Festival"", ""Conversation"", ""Puzzle"", ""Symphony""]",[],,success
191,Russian Political System,"[""Chinese Political System""]",1,,"[""Chess"", ""Pyramid"", ""Orchestra"", ""Factory"", ""Boardroom"", ""Family"", ""Machine"", ""Team"", ""Network"", ""School"", ""Government"", ""Empire"", ""Market"", ""Army"", ""City"", ""Web"", ""Puzzle"", ""Garden"", ""Ship"", ""Theater""]",[],,success
192,Spanish Political System,"[""Mexican Political System""]",1,,"[""Team"", ""Orchestra"", ""School"", ""Family"", ""Company"", ""Game"", ""Puzzle"", ""Market"", ""City"", ""Classroom"", ""Sports league"", ""Restaurant"", ""Bridge"", ""Garden"", ""Machine"", ""Festival"", ""Library"", ""Ship"", ""Neighborhood"", ""Playground""]",[],,success
193,Japanese Government System,"[""British Government System""]",1,,"[""School"", ""Company"", ""Team"", ""Family"", ""Orchestra"", ""City"", ""Club"", ""Restaurant"", ""Factory"", ""Sports"", ""Government"", ""Library"", ""Hospital"", ""Market"", ""Army"", ""Council"", ""Board"", ""Parliament"", ""Workshop"", ""Neighborhood""]",[],,success
194,Reign of the Pharaohs,"[""Feudal Dynasties""]",1,,"[""Kingdom"", ""Empire"", ""Dynasty"", ""Castle"", ""Monarchy"", ""Crown"", ""Throne"", ""Palace"", ""Ruins"", ""Pyramid"", ""Pharaoh"", ""Scepter"", ""Scroll"", ""Temple"", ""Sphinx"", ""Crown"", ""Sands"", ""Oasis"", ""River"", ""Scrolls""]",[],,success
195,Pyramids,"[""The Great Wall""]",1,,"[""Mountain"", ""Tent"", ""Iceberg"", ""Tree"", ""Castle"", ""Sandcastle"", ""Tower"", ""Arrowhead"", ""Cake"", ""Roof"", ""Volcano"", ""Tent"", ""Diamond"", ""Skyscraper"", ""Tent"", ""Hill"", ""Tent"", ""Cone"", ""Tent"", ""Tent""]",[],,success
196,Napoleonic Wars,"[""The War Against Japan""]",1,,"[""Chess game"", ""Sports tournament"", ""Family feud"", ""School rivalry"", ""Neighborhood dispute"", ""Board game"", ""Team competition"", ""Dance battle"", ""Business rivalry"", ""Card game"", ""Political debate"", ""Cooking contest"", ""Relay race"", ""Puzzle challenge"", ""Musical duel"", ""Sports league"", ""Election campaign"", ""Treasure hunt"", ""Marathon race"", ""Story conflict""]",[],,success
197,The British Bourgeois Revolution,"[""The American War of Independence""]",1,,"[""Garden growth"", ""House renovation"", ""Team captain change"", ""School election"", ""New recipe"", ""City rebuilding"", ""Sports draft"", ""Business startup"", ""Traffic reroute"", ""Software update"", ""Family meeting"", ""Neighborhood watch"", ""Book rewrite"", ""Festival planning"", ""Bridge repair"", ""Team strategy"", ""Garden fence"", ""School play"", ""Market day"", ""Road construction""]",[],,success
198,English Bourgeois Revolution,"[""The French Revolution""]",1,,"[""Revolution"", ""Storm"", ""Fire"", ""Wave"", ""Seedling"", ""Bridge"", ""Tide"", ""Spring"", ""Battle"", ""Puzzle"", ""Storm"", ""Harvest"", ""Phoenix"", ""Roots"", ""Chain"", ""Door"", ""Light"", ""Path"", ""Seed"", ""Fireworks""]",[],,success
199,American Revolutionary War,"[""The French Revolution"", ""American Civil War""]",2,,"[""Family dispute"", ""Schoolyard fight"", ""Neighborhood rivalry"", ""Sports competition"", ""Office conflict"", ""Team breakup"", ""Parent-child argument"", ""Friendship fallout"", ""Neighborhood protest"", ""Club split"", ""Business rivalry"", ""Neighborhood election"", ""Group decision"", ""Roadblock dispute"", ""Neighborhood petition"", ""Classroom debate"", ""Community meeting"", ""Family reunion"", ""Neighborhood cleanup"", ""Town hall""]",[],,success
200,Bill of Rights,"[""Declaration of Independence"", ""Declaration of Human Rights""]",2,,"[""Rulebook"", ""Contract"", ""Guidebook"", ""Playbook"", ""Manual"", ""Map"", ""Blueprint"", ""Charter"", ""Promise"", ""Treaty"", ""Code"", ""Agreement"", ""Pact"", ""Law"", ""Framework"", ""Checklist"", ""Manifesto"", ""Declaration"", ""Policy"", ""Outline""]",[],,success
201,The Bill of Rights,"[""The Constitution of 1787""]",1,,"[""Rulebook"", ""Safety net"", ""User manual"", ""Contract"", ""Guidebook"", ""Playbook"", ""Promise"", ""Shield"", ""Map"", ""Blueprint"", ""Charter"", ""Treaty"", ""Code"", ""Checklist"", ""Agreement"", ""Manifesto"", ""Handbook"", ""Pact"", ""Law book"", ""Contractual terms""]",[],,success
203,Declaration of Independence,"[""Constitution of 1787"", ""Declaration of Human Rights""]",2,,"[""Breakup letter"", ""Divorce papers"", ""Quit notice"", ""Resignation letter"", ""Contract termination"", ""Farewell speech"", ""New rulebook"", ""Starting line"", ""Declaration card"", ""Mission statement"", ""Birthday announcement"", ""Invitation card"", ""Peace treaty"", ""New chapter"", ""Opening statement"", ""Public notice"", ""Rule change"", ""Manifesto"", ""Flag raising"", ""New beginning""]",[],,success
205,1787 Constitution,"[""Declaration of the Rights of Man""]",1,,"[""Rulebook"", ""Blueprint"", ""Recipe"", ""Map"", ""Contract"", ""Guidebook"", ""Manual"", ""Framework"", ""Playbook"", ""Plan"", ""Charter"", ""Code"", ""Agenda"", ""Schedule"", ""Outline"", ""Lawbook"", ""Treaty"", ""Structure"", ""Formula"", ""System""]",[],,success
207,Reformation in Russia in 1861,"[""Meiji Restoration in Japan""]",1,,"[""Breaking chains"", ""New rules"", ""Fresh start"", ""Changing seasons"", ""Opening doors"", ""Turning pages"", ""Planting seeds"", ""Building bridges"", ""Unlocking gates"", ""Shifting tides"", ""Clearing paths"", ""Lighting fires"", ""Rising sun"", ""Breaking dawn"", ""New blueprint"", ""Fresh paint"", ""Changing gears"", ""Opening windows"", ""Starting engines"", ""Turning wheels""]",[],,success
208,Industrial Revolution,"[""The Second Industrial Revolution""]",1,,"[""Steam engine"", ""Assembly line"", ""Factory"", ""Railroad"", ""Electricity"", ""Printing press"", ""Telephone"", ""Automobile"", ""Computer"", ""Internet"", ""Farming tools"", ""Power loom"", ""Coal mine"", ""Bridge"", ""Elevator"", ""Light bulb"", ""Steamship"", ""Windmill"", ""Clockwork"", ""Factory whistle""]",[],,success
209,Renaissance,"[""Enlightenment""]",1,,"[""Spring"", ""Rebirth"", ""Awakening"", ""Renewal"", ""Phoenix"", ""Blossoming"", ""Revival"", ""Fresh start"", ""New dawn"", ""Growth"", ""Transformation"", ""Breakthrough"", ""Rising sun"", ""Fresh paint"", ""New leaf"", ""Spring cleaning"", ""Restart"", ""New chapter"", ""Reawakening"", ""Turning point""]",[],,success
210,Westernization Movement,"[""Reform Movement of 1898"", ""The Revolution of 1911"", ""New Culture Movement""]",3,,"[""Fashion trend"", ""Language learning"", ""Cultural festival"", ""Recipe change"", ""Music remix"", ""Home renovation"", ""Technology upgrade"", ""School curriculum"", ""Sports strategy"", ""Garden planting"", ""Travel experience"", ""Book translation"", ""Dance style"", ""Social media"", ""Movie remake"", ""City planning"", ""Teamwork"", ""Cooking method"", ""Holiday tradition"", ""Fashion makeover""]",[],,success
213,Reform Movement of 1898,"[""Revolution of 1911"", ""New Culture Movement""]",2,,"[""Spring cleaning"", ""Software update"", ""Garden pruning"", ""House renovation"", ""School reform"", ""Team strategy"", ""Recipe revision"", ""Road repair"", ""Fitness training"", ""Book editing"", ""City planning"", ""Puzzle solving"", ""Tool sharpening"", ""Budget review"", ""Traffic control"", ""Library reorganization"", ""Clothing alteration"", ""Meal preparation"", ""Team coaching"", ""Event planning""]",[],,success
215,Revolution of 1911,"[""New Culture Movement""]",1,,"[""Storm"", ""Earthquake"", ""Fire"", ""Flood"", ""Tsunami"", ""Volcano"", ""Lightning"", ""Avalanche"", ""Wave"", ""Uprising"", ""Rebellion"", ""Protest"", ""Breakup"", ""Reset"", ""Spring"", ""Phoenix"", ""Tornado"", ""Explosion"", ""Shift"", ""Reboot""]",[],,success
216,Egypt,"[""Ancient Western Asia"", ""Ancient Greece"", ""India"", ""Ancient Rome"", ""China""]",5,,"[""Pyramid"", ""Desert"", ""River"", ""Sphinx"", ""Oasis"", ""Pharaoh"", ""Camel"", ""Hieroglyph"", ""Nile"", ""Sandstorm"", ""Temple"", ""Papyrus"", ""Scarab"", ""Mummy"", ""Sun"", ""Falcon"", ""Marketplace"", ""Caravan"", ""Statue"", ""Palm""]",[],,success
218,Ancient Asia,"[""Ancient Greece"", ""Ancient Rome""]",2,,"[""Ancient Egypt"", ""Medieval Europe"", ""Native America"", ""Old Kingdom"", ""Stone Age"", ""Ancient Greece"", ""Roman Empire"", ""Mesopotamia"", ""Feudal Japan"", ""Bronze Age"", ""Ancient Persia"", ""Indus Valley"", ""Mayan Civilization"", ""Ancient China"", ""Viking Age"", ""Inca Empire"", ""Ancient Rome"", ""Classical India"", ""Pharaohs"", ""Ancient Mesopotamia""]",[],,success
219,Gusia,"[""India"", ""China""]",2,,"[""Puzzle"", ""Map"", ""Recipe"", ""Blueprint"", ""Toolbox"", ""Library"", ""Garden"", ""Machine"", ""Network"", ""Team"", ""Clock"", ""Bridge"", ""Road"", ""Book"", ""Factory"", ""Web"", ""School"", ""Kitchen"", ""Playground"", ""City""]",[],,success
225,India,"[""China"", ""Ancient Greece"", ""Ancient Rome""]",3,,"[""Spice rack"", ""Patchwork quilt"", ""Busy market"", ""Colorful festival"", ""Ancient tree"", ""Melting pot"", ""Vibrant tapestry"", ""Diverse garden"", ""Crowded train"", ""River delta"", ""Cultural mosaic"", ""Bustling city"", ""Family reunion"", ""Grand library"", ""Mountain range"", ""Traditional dance"", ""Color palette"", ""Heritage museum"", ""Festival parade"", ""Ancient script""]",[],,success
228,China,"[""Ancient Greece"", ""Ancient Rome""]",2,,"[""Empire"", ""Garden"", ""Puzzle"", ""City"", ""River"", ""Market"", ""Dragon"", ""Library"", ""Factory"", ""Bridge"", ""Mountain"", ""Ocean"", ""Clock"", ""Tree"", ""Quilt"", ""Maze"", ""School"", ""Festival"", ""Ship"", ""Theater""]",[],,success
230,Ancient Greece,"[""Ancient Rome""]",1,,"[""Rome"", ""Egypt"", ""Medieval Europe"", ""Renaissance"", ""City-states"", ""Olympics"", ""Philosophy"", ""Mythology"", ""Democracy"", ""Temples"", ""Agora"", ""Theater"", ""Sparta"", ""Athens"", ""Sculpture"", ""Marathon"", ""Acropolis"", ""Trireme"", ""Oracle"", ""Phalanx""]",[],,success
231,Buddhism,"[""Christianity"", ""Islam""]",2,,"[""Garden"", ""Journey"", ""River"", ""Mirror"", ""Path"", ""Light"", ""Tree"", ""Breath"", ""Ocean"", ""Mountain"", ""Lantern"", ""Seed"", ""Circle"", ""Bridge"", ""Flame"", ""Compass"", ""Nest"", ""Wave"", ""Book"", ""Temple""]",[],,success
233,Christianity,"[""Islam""]",1,,"[""Family"", ""Community"", ""Journey"", ""Light"", ""Garden"", ""Bridge"", ""Home"", ""Tree"", ""Path"", ""Book"", ""River"", ""Fire"", ""Anchor"", ""School"", ""Music"", ""Family meal"", ""Lamp"", ""Nest"", ""Ship"", ""Festival""]",[],,success
234,The Discovery of the Cape of Good Hope,"[""The Discovery of America"", ""The Discovery of India""]",2,,"[""New road"", ""Hidden path"", ""Treasure map"", ""Bridge crossing"", ""Mountain pass"", ""Secret door"", ""Fresh trail"", ""Open gate"", ""New horizon"", ""Fresh start"", ""Uncharted island"", ""Fresh water"", ""New bridge"", ""Unlocked chest"", ""Hidden cave"", ""New route"", ""Fresh breeze"", ""Open sea"", ""New dawn"", ""Fresh track""]",[],,success
236,The Discovery of America,"[""The Discovery of India""]",1,,"[""New land"", ""Hidden treasure"", ""Uncharted map"", ""First step"", ""Opening door"", ""New chapter"", ""Fresh start"", ""Unknown island"", ""Breaking ground"", ""First light"", ""New horizon"", ""Fresh path"", ""Blank canvas"", ""New discovery"", ""Hidden cave"", ""First voyage"", ""Opening book"", ""New door"", ""Fresh trail"", ""First find""]",[],,success
237,British Constitutional Monarchy,"[""American Presidential System"", ""German Constitutional Monarchy""]",2,,"[""Team captain"", ""Class president"", ""Coach and players"", ""Parent and child"", ""CEO and board"", ""Conductor and orchestra"", ""Mayor and council"", ""Referee and players"", ""Coach and team"", ""Captain and crew"", ""King and advisors"", ""Coach and athletes"", ""Pilot and crew"", ""Director and actors"", ""Coach and players"", ""Leader and group"", ""Coach and team"", ""Captain and ship"", ""Coach and squad"", ""Leader and council""]",[],,success
238,British constitutional monarchy,"[""French presidential system""]",1,,"[""Team captain"", ""School principal"", ""Orchestra conductor"", ""Ceremonial judge"", ""Company figurehead"", ""Class president"", ""Parade marshal"", ""Referee"", ""Coach"", ""Mayor"", ""Board chair"", ""Host"", ""Flag bearer"", ""Story narrator"", ""Guardian"", ""Emcee"", ""Symbol"", ""Anchor"", ""Figurehead"", ""Ceremonial leader""]",[],,success
240,American Presidential System,"[""French Presidential System"", ""German Constitutional Monarchy""]",2,,"[""Coach"", ""Captain"", ""CEO"", ""Conductor"", ""Director"", ""Principal"", ""Mayor"", ""Headmaster"", ""Commander"", ""Referee"", ""Judge"", ""Coachman"", ""Pilot"", ""Manager"", ""President (club)"", ""Foreman"", ""Leader"", ""Supervisor"", ""Chairperson"", ""Governor""]",[],,success
242,French Presidential,"[""German Constitutional Monarchy""]",1,,"[""CEO"", ""Captain"", ""Coach"", ""Mayor"", ""Principal"", ""Director"", ""Leader"", ""Conductor"", ""Judge"", ""Manager"", ""President"", ""Governor"", ""Commander"", ""Headmaster"", ""Referee"", ""Supervisor"", ""Chairperson"", ""Coachman"", ""Foreman"", ""Director-General""]",[],,success
243,Historical Research,"[""Deciphering the Code""]",1,,"[""Detective work"", ""Puzzle solving"", ""Treasure hunting"", ""Storytelling"", ""Time travel"", ""Archaeology"", ""Diary reading"", ""Map reading"", ""Genealogy"", ""Interviewing"", ""Library search"", ""Clue gathering"", ""Memory lane"", ""Photo album"", ""News reporting"", ""Recipe following"", ""Film editing"", ""Museum tour"", ""Letter writing"", ""Diary keeping""]",[],,success
244,La Traviata,"[""Sunrise""]",1,,"[""Romance"", ""Drama"", ""Tragedy"", ""Love story"", ""Theater"", ""Ballroom"", ""Dance"", ""Music"", ""Passion"", ""Heartbreak"", ""Costume"", ""Stage"", ""Opera"", ""Emotion"", ""Performance"", ""Elegance"", ""Melody"", ""Conflict"", ""Society"", ""Sacrifice""]",[],,success
245,Pride and Prejudice,"[""The Old Man and the Sea"", ""A Dream of Red Mansions""]",2,,"[""Dance"", ""Puzzle"", ""Chess"", ""Garden"", ""Theater"", ""Mirror"", ""Mask"", ""Bridge"", ""Recipe"", ""Storm"", ""Ballroom"", ""Web"", ""Tapestry"", ""Journey"", ""Game"", ""Book"", ""River"", ""Fire"", ""Garden party"", ""Puzzle box""]",[],,success
246,One Hundred Years of Solitude,"[""Into the Wild"", ""Love in the Time of Cholera""]",2,,"[""Family tree"", ""Time loop"", ""Magic garden"", ""Old diary"", ""Village festival"", ""Generations bridge"", ""Endless story"", ""Memory quilt"", ""Echo chamber"", ""Ancestral home"", ""River flow"", ""Family portrait"", ""Storybook"", ""Dreamscape"", ""Time capsule"", ""Labyrinth"", ""Old clock"", ""Seasons cycle"", ""Myth tapestry"", ""Hidden garden""]",[],,success
247,1984,"[""Brave New World"", ""Animal Farm""]",2,,"[""Big Brother"", ""Panopticon"", ""Prison"", ""Surveillance"", ""Dictatorship"", ""Censorship"", ""Propaganda"", ""Control"", ""Fear"", ""Oppression"", ""Totalitarianism"", ""Watchtower"", ""Spy"", ""Invasion"", ""Restriction"", ""Manipulation"", ""Isolation"", ""Blacklist"", ""Thoughtcrime"", ""Repression""]",[],,success
248,Dream of Red Mansions,"[""Nie Haihua""]",1,,"[""Family saga"", ""Garden maze"", ""Chess game"", ""Tapestry"", ""Theater play"", ""Puzzle box"", ""River journey"", ""Kaleidoscope"", ""Musical symphony"", ""Quilt"", ""City map"", ""Family tree"", ""Novel series"", ""Tea ceremony"", ""Dance performance"", ""Photo album"", ""Labyrinth"", ""Storybook"", ""Mosaic"", ""Opera""]",[],,success
250,The Catcher in the Rye,"[""The Great Gatsby""]",1,,"[""Diary"", ""Journey"", ""Puzzle"", ""Mirror"", ""Labyrinth"", ""Storm"", ""Mask"", ""Bridge"", ""Shadow"", ""Diary"", ""Maze"", ""Echo"", ""Diary"", ""Compass"", ""Diary"", ""Diary"", ""Diary"", ""Diary"", ""Diary"", ""Diary""]",[],,success
251,The Three-Body Problem,"[""Foundation Series""]",1,,"[""Billiard balls"", ""Planet orbits"", ""Swing set"", ""Magnet trio"", ""Solar system"", ""Pendulum trio"", ""Traffic intersection"", ""Dance trio"", ""Tug of war"", ""Water currents"", ""Juggling balls"", ""Magnetic fields"", ""Marble run"", ""Wind patterns"", ""Orbiting satellites"", ""Spinning tops"", ""Roller coaster"", ""Pendulum clock"", ""Traffic flow"", ""Solar dance""]",[],,success
253,Red and Black,"[""La Traviata""]",1,,"[""Chessboard"", ""Ladybug"", ""Playing cards"", ""Piano keys"", ""Checkerboard"", ""Stoplight"", ""Zebra crossing"", ""Penguin"", ""Dominoes"", ""Fire and coal"", ""Ink and blood"", ""Bat and rose"", ""Cardinal bird"", ""Black widow"", ""Red velvet"", ""Ruby and onyx"", ""Halloween"", ""Dragonfruit"", ""Berry and shadow"", ""Sunset silhouette""]",[],,success
254,The Old Man and the Sea,"[""Journey to the West""]",1,,"[""Fishing trip"", ""Marathon race"", ""Chess game"", ""Mountain climb"", ""Desert journey"", ""Boxing match"", ""Gardening"", ""Sailing voyage"", ""Hunting expedition"", ""Long walk"", ""Puzzle solving"", ""Camping trip"", ""Storytelling"", ""Painting"", ""Cooking"", ""Building a fire"", ""Writing a letter"", ""Playing music"", ""Running errands"", ""Climbing stairs""]",[],,success
256,Gone with the Wind,"[""Peach Blossom Fan""]",1,,"[""Storm"", ""Fire"", ""Tornado"", ""Ocean tide"", ""Falling leaf"", ""Sunset"", ""Wildfire"", ""Avalanche"", ""Dust storm"", ""Flood"", ""Volcano"", ""Earthquake"", ""Lightning"", ""Hurricane"", ""Blizzard"", ""Wave"", ""Fog"", ""Whirlwind"", ""Eclipse"", ""Sunrise""]",[],,success
257,Sherlock Holmes,"[""White Night Walk""]",1,,"[""Detective"", ""Puzzle"", ""Magnifying glass"", ""Clue"", ""Lab"", ""Map"", ""Codebreaker"", ""Spy"", ""Journalist"", ""Watchdog"", ""Scout"", ""Tracker"", ""Chess player"", ""Investigator"", ""Lighthouse"", ""Puzzle solver"", ""Archivist"", ""Sleuth"", ""Analyst"", ""Guardian""]",[],,success
258,Thorn Birds,"[""Fortress Besieged""]",1,,"[""Rose bush"", ""Cactus"", ""Barbed wire"", ""Porcupine"", ""Thorny vine"", ""Bramble"", ""Hedge maze"", ""Prickly pear"", ""Bristles"", ""Nettle"", ""Thistle"", ""Hawthorn"", ""Spiked fence"", ""Burrs"", ""Sea urchin"", ""Crown of thorns"", ""Thorn apple"", ""Hedgehog"", ""Spiny lobster"", ""Prickle""]",[],,success
259,Group Theory,"[""Molecular Symmetry""]",1,,"[""Puzzle"", ""Dance"", ""Team"", ""Recipe"", ""Clock"", ""Language"", ""Traffic"", ""Toolbox"", ""Family"", ""Library"", ""Orchestra"", ""Game"", ""Machine"", ""Network"", ""Chain"", ""Garden"", ""Building"", ""Teamwork"", ""Code"", ""Map""]",[],,success
260,Music,"[""Math""]",1,,"[""Painting"", ""Storytelling"", ""Cooking"", ""Dancing"", ""Conversation"", ""Puzzle"", ""Garden"", ""Building"", ""Weaving"", ""Painting"", ""Movie"", ""Journey"", ""Game"", ""Weather"", ""Language"", ""Clock"", ""Ocean"", ""Fireworks"", ""Machine"", ""River""]",[],,success
261,Fermat's Theorem,"[""The Maze Problem""]",1,,"[""Puzzle"", ""Lock"", ""Maze"", ""Riddle"", ""Code"", ""Recipe"", ""Map"", ""Key"", ""Bridge"", ""Game"", ""Pattern"", ""Clue"", ""Path"", ""Tool"", ""Signal"", ""Formula"", ""Chain"", ""Door"", ""Signal"", ""Thread""]",[],,success
262,Matrix Theory,"[""Mirrors""]",1,,"[""Spreadsheet"", ""Chessboard"", ""Grid"", ""Calendar"", ""Seating chart"", ""Pixel map"", ""Tic-tac-toe"", ""City map"", ""Multiplication table"", ""Blueprint"", ""Puzzle"", ""Checkerboard"", ""Tablecloth"", ""Library catalog"", ""Periodic table"", ""Elevator panel"", ""Scoreboard"", ""Seating plan"", ""Mosaic"", ""Locker organizer""]",[],,success
263,war,"[""argument"", ""sport"", ""business""]",3,,"[""battle"", ""storm"", ""fire"", ""game"", ""race"", ""storm"", ""fight"", ""chess"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm""]",[],,success
