id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
279,slope,"[""career""]",1,"slope, ascent, descent, climb, climber","[""Mountain"", ""Hill"", ""Staircase"", ""Road"", ""Building"", ""Bridge"", ""Ramp"", ""Incline"", ""Grade"", ""Pitch"", ""Angle"", ""Gradient"", ""Elevation"", ""Ascent"", ""Descent"", ""Climb"", ""Downhill"", ""Uphill"", ""Terrain"", ""Erosion""]","[""incline, uphill, downhill, ascent, hiker"", ""hill, uphill, downhill, ascent, hiker"", ""angle, upward flight, downward flight, flight, user"", ""grade, uphill, downhill, incline, driver"", ""foundation, staircase, downward ramp, ladder, construction worker"", ""inclination, rise, fall, ascent, crosser"", ""angle, incline, decline, rise, user"", ""angle, uphill, downhill, hike, hiker"", ""grade, uphill, downhill, incline, hiker"", ""pitch, rise, fall, ascent, singer"", ""angle, incline, decline, ascent, mountaineer"", ""gradient, rise, fall, incline, hiker"", ""elevation, gain, loss, ascent, hiker"", ""ascent, ascent, descent, ascent, climber"", ""descent rate, ascent rate, descent rate, ascent rate, descender"", ""climb rate, uphill climb, downhill climb, ascent, mountain climber"", ""grade, uphill, downhill, incline, skier"", ""incline, uphill, downhill, hike, hiker"", ""grade, uphill, downhill, incline, hiker"", ""rate, deposition, denudation, weathering, agent""]",The concept of slope can be understood by comparing it to various everyday experiences that involve incline or steepness. We can use analogies from real-life situations to help explain the idea of slope.,success
280,organism,"[""society""]",1,"organism, cell, cell, organ, tissue, vein","[""city"", ""factory"", ""computer"", ""network"", ""ecosystem"", ""machine"", ""organization"", ""society"", ""infrastructure"", ""system"", ""assembly"", ""team"", ""process"", ""factory"", ""plant"", ""vehicle"", ""device"", ""apparatus"", ""instrument"", ""equipment""]","[""city, building, building, district, neighborhood, road"", ""factory, department, department, machine, assembly line, conveyor belt"", ""system, circuit, circuit, component, wiring, cable"", ""network, node, node, router, subnet, fiber"", ""ecosystem, habitat, habitat, biome, community, water cycle"", ""machine, circuit, circuit, engine, wire, tube"", ""organization, department, department, division, team, channel"", ""community, individual, individual, institution, social network, infrastructure"", ""system, unit, unit, facility, network, pipeline"", ""system, component, component, subsystem, module, circuit"", ""assembly, component, component, subassembly, material, circuit"", ""team, member, member, department, unit, channel"", ""system, step, step, component, subsystem, pipeline"", ""factory, department, department, machine, assembly line, conveyor belt"", ""plant, cell, cell, leaf, stem, root"", ""vehicle, engine, engine, system, material, fuel line"", ""device, circuit, circuit, component, material, wire"", ""machine, component, component, mechanism, material, circuit"", ""instrument, component, component, mechanism, circuitry, wiring"", ""machine, component, component, device, circuit, wire""]","An organism can be thought of as a complex system with various components working together to maintain its overall function. This is similar to how a city operates, with different districts and services contributing to the well-being of its citizens.",success
281,household,"[""government""]",1,"household, house, father, servant, father, father, housekeeper","[""family"", ""neighborhood"", ""community"", ""team"", ""squad"", ""crew"", ""group"", ""tribe"", ""clan"", ""coven"", ""guild"", ""society"", ""collective"", ""ensemble"", ""assembly"", ""union"", ""cooperative"", ""syndicate"", ""partnership"", ""alliance""]","[""family, home, dad, nanny, dad, dad, mom"", ""neighborhood, block, community leader, community helper, community leader, community leader, block captain"", ""community, neighborhood, leader, volunteer, leader, leader, maintenance worker"", ""team, office, captain, assistant, captain, captain, administrator"", ""squad, base, captain, operative, captain, captain, logistics"", ""crew, ship, captain, deckhand, captain, captain, steward"", ""group, location, leader, member, leader, leader, caretaker"", ""tribe, village, chief, apprentice, chief, chief, shaman"", ""clan, den, patriarch, kinsman, patriarch, patriarch, matriarch"", ""coven, temple, high priest, initiate, high priest, high priest, priestess"", ""guild, guildhall, guildmaster, apprentice, guildmaster, guildmaster, steward"", ""community, neighborhood, leader, citizen, leader, leader, administrator"", ""group, space, leader, member, leader, leader, caretaker"", ""orchestra, theater, conductor, stagehand, conductor, conductor, stage manager"", ""assembly, building, leader, worker, leader, leader, maintenance staff"", ""union, headquarters, leader, staff, leader, leader, administrator"", ""cooperative, building, chairperson, employee, chairperson, chairperson, maintenance staff"", ""syndicate, headquarters, CEO, employee, CEO, CEO, maintenance staff"", ""partnership, office, senior partner, employee, senior partner, senior partner, office manager"", ""alliance, headquarters, leader, member, leader, leader, administrator""]","A household is a group of people living together in a house, often with a shared sense of community and responsibility.",success
282,disease,"[""poverty"", ""crime""]",2,"disease, doctor, doctor, patient, hospital, medicine, medicine, cure","[""Virus"", ""Bacteria"", ""Cancer"", ""Infection"", ""Poison"", ""Toxin"", ""Parasite"", ""Fungus"", ""Prion"", ""Vector"", ""Pathogen"", ""Microbe"", ""Agent"", ""Culprit"", ""Cause"", ""Source"", ""Origin"", ""Root"", ""Foundation"", ""Base""]","[""virus, antivirus software, antivirus software, computer, repair shop, antivirus program, antivirus program, removal of virus"", ""bacteria, antibiotic, antibiotic, host, lab, antibiotic, antibiotic, eradication"", ""cancer, oncologist, oncologist, cancer patient, cancer center, chemotherapy, chemotherapy, remission"", ""infection, surgeon, surgeon, patient, clinic, antibiotics, antibiotics, recovery"", ""poison, antidote, antidote, victim, treatment center, antidote, antidote, neutralizer"", ""toxin, antidote, antidote, affected organism, laboratory, antidote, antidote, neutralization"", ""parasite, host, host, host, environment, antidote, antidote, removal"", ""fungus, gardener, gardener, plant, greenhouse, fungicide, fungicide, treatment"", ""prion, scientist, scientist, host organism, laboratory, treatment, treatment, remedy"", ""vector, mathematician, mathematician, student, university, mathematics, mathematics, solution"", ""pathogen, immune system, immune system, host, environment, antibiotic, antibiotic, recovery"", ""infection, immunologist, immunologist, host, laboratory, antibiotic, antibiotic, vaccine"", ""problem, agent, agent, principal, agency, instrument, instrument, goal"", ""culprit, detective, detective, victim, police station, evidence, evidence, solution"", ""cause, investigator, investigator, affected party, research facility, solution, solution, resolution"", ""problem, helper, helper, person, location, tool, tool, solution"", ""origin, ancestor, ancestor, descendant, ancestral home, roots, roots, heritage"", ""root, gardener, gardener, tree, nursery, fertilizer, fertilizer, pruning"", ""crack, architect, architect, client, construction site, cement, cement, repair"", ""corrosion, engineer, engineer, equipment, repair shop, lubricant, lubricant, maintenance""]","Disease can be thought of as a complex system with multiple components, including the doctor, patient, hospital, and medicine. Understanding how these components interact can help explain the concept of disease.",success
283,journey,"[""education"", ""illness"", ""love"", ""career""]",4,"journey, stop, station, vehicle, vehicle, vehicle, vehicle, landscape, destination, traveller, guide, driver, fuel, conductor","[""Road trip"", ""Flight"", ""Train ride"", ""Hiking"", ""Boat ride"", ""Bus tour"", ""Cruise"", ""Motorcycle trip"", ""Bike ride"", ""Walking tour"", ""Sailing"", ""Hot air balloon ride"", ""Helicopter tour"", ""Space travel"", ""Time travel"", ""Virtual reality experience"", ""Dream journey"", ""Imaginary adventure"", ""Fantasy quest"", ""Mythical odyssey""]","[""road trip, rest stop, rest stop, car, car, car, car, scenery, attraction, driver, GPS, driver, gasoline, navigator"", ""flight, layover, airport, aircraft, aircraft, aircraft, aircraft, view, arrival, passenger, flight attendant, pilot, jet fuel, flight engineer"", ""train ride, station stop, train station, train, train, train, train, countryside, final destination, passenger, train staff, train conductor, coal, train conductor"", ""hike, rest, campsite, backpack, backpack, backpack, backpack, trail, summit, hiker, map, navigator, snacks, trail leader"", ""ride, dock, port, boat, boat, boat, boat, seascape, harbour, passenger, captain, sailor, propulsion, navigator"", ""tour, stop, station, bus, bus, bus, bus, route, destination, passenger, tour guide, bus driver, gas, tour conductor"", ""cruise, port, dock, ship, ship, ship, ship, seascape, island, passenger, tour director, captain, provisions, purser"", ""trip, pit stop, rest stop, motorcycle, motorcycle, motorcycle, motorcycle, scenery, checkpoint, rider, GPS, rider, gasoline, co-rider"", ""ride, break, checkpoint, bike, bike, bike, bike, trail, endpoint, rider, route map, rider, energy, ride leader"", ""tour, stop, landmark, feet, feet, feet, feet, neighborhood, attraction, walker, tour guide, tour leader, snacks, tour guide"", ""voyage, anchorage, port, yacht, yacht, yacht, yacht, seascape, harbour, sailor, navigator, captain, provisions, first mate"", ""ride, landing, launch site, balloon, balloon, balloon, balloon, scenery, landing site, passenger, pilot, pilot, propane, pilot"", ""tour, landing, helipad, helicopter, helicopter, helicopter, helicopter, scenic view, tourist spot, passenger, pilot, pilot, gasoline, co-pilot"", ""space mission, space station, launchpad, probe, probe, probe, probe, galaxy, planet, astronaut, mission control, pilot, propellant, flight engineer"", ""time travel, time period, time point, time machine, time machine, time machine, time machine, time era, future/past, time traveller, historian, pilot, energy source, timekeeper"", ""experience, checkpoint, hub, headset, headset, headset, headset, environment, level, user, tutorial, controller, battery, narrator"", ""dream, milestone, checkpoint, actions, actions, actions, actions, mindset, goal, individual, mentor, subconscious, motivation, self-awareness"", ""quest, checkpoint, rest stop, magic carpet, magic carpet, magic carpet, magic carpet, fantasy world, hidden treasure, hero, wizard, pilot, magic potion, narrator"", ""quest, checkpoint, rest stop, carriage, carriage, carriage, carriage, realm, stronghold, adventurer, mentor, knight, provisions, game master"", ""odyssey, rest, haven, chariot, chariot, chariot, chariot, realm, paradise, hero, oracle, charioteer, ambrosia, navigator""]","The concept of a journey can be broken down into various components, including the vehicle, landscape, destination, and traveller. To explain the concept of a journey, we can use analogies from familiar experiences.",success
284,food,"[""idea""]",1,"food, eating, digestion, feeding, feeding, food, cooking","[""Nourishment"", ""Fuel"", ""Sustenance"", ""Provision"", ""Supply"", ""Resource"", ""Nutrient"", ""Ingredient"", ""Meal"", ""Bite"", ""Morsel"", ""Taste"", ""Flavor"", ""Texture"", ""Smell"", ""Aroma"", ""Flavorful"", ""Delicious"", ""Appetizing"", ""Savory""]","[""nourishment, absorbing, processing, supplying, supplying, nourishment, preparing"", ""fuel, refueling, combustion, refueling, refueling, fuel, processing"", ""nourishment, consuming, processing, nourishing, nourishing, nourishment, preparing"", ""provisions, consumption, processing, supplying, supplying, provisions, preparation"", ""goods, consumption, processing, distribution, distribution, goods, manufacturing"", ""resource, utilization, processing, allocation, allocation, resource, refinement"", ""nutrient, absorption, metabolism, uptake, uptake, nutrient, processing"", ""Ingredient, Mixing, Blending, Adding, Adding, Ingredient, Preparing"", ""dish, dining, assimilation, nourishment, nourishment, dish, preparation"", ""Bite, Chewing, Swallowing, Eating, Eating, Bite, Chewing"", ""morsel, consuming, processing, nourishing, nourishing, morsel, preparing"", ""flavor, savoring, absorption, nourishment, nourishment, flavor, preparation"", ""flavor profile, tasting, aftertaste, savoring, savoring, flavor profile, seasoning"", ""roughness, smoothness, softness, coarseness, coarseness, roughness, crispiness"", ""odor, inhaling, processing, inhaling, inhaling, odor, mixing scents"", ""scent, smelling, absorption, inhaling, inhaling, scent, mixing"", ""flavor, savoring, absorption, nourishment, nourishment, flavor, seasoning"", ""Delicious, Savoring, Processing, Nourishing, Nourishing, Delicious, Preparing"", ""dish, savoring, assimilation, nourishment, nourishment, dish, preparation"", ""flavor, tasting, absorption, nourishment, nourishment, flavor, seasoning""]","To explain the concept of ""food"", we can break it down into its key components: eating, digestion, and feeding. We can then use analogies to help understand these sub-concepts.",success
285,building,"[""theory"", ""family""]",2,"building, construction, construction, foundation, foundation, cement, block","[""House"", ""Bridge"", ""Skyscraper"", ""Castle"", ""Mansion"", ""Tower"", ""Dome"", ""Arch"", ""Column"", ""Foundation"", ""Pillar"", ""Beam"", ""Roof"", ""Wall"", ""Floor"", ""Staircase"", ""Door"", ""Window"", ""Fence"", ""Garden""]","[""house, building, building, basement, basement, mortar, brick"", ""bridge, erection, erection, abutment, abutment, concrete, pier"", ""skyscraper, high-rise construction, high-rise construction, deep foundation, deep foundation, reinforced concrete, steel beam"", ""castle, siege, siege, moat, moat, mortar, stone"", ""mansion, renovation, renovation, basement, basement, mortar, stone"", ""Tower, Erection, Erection, Base, Base, Mortar, Brick"", ""dome, assembly, assembly, base, base, adhesive, panel"", ""arch, assembly, assembly, base, base, mortar, stone"", ""column, erection, erection, base, base, concrete, brick"", ""house, building, building, base, base, glue, brick"", ""pillar, erection, erection, base, base, mortar, stone"", ""beam, assembling, assembling, base, base, adhesive, component"", ""Roof, Installation, Installation, Base, Base, Sealant, Shingle"", ""wall, building, building, base, base, mortar, brick"", ""Floor, Installation, Installation, Base, Base, Adhesive, Tile"", ""staircase, assembly, assembly, base, base, material, step"", ""door, installation, installation, frame, frame, hinge, panel"", ""frame, installation, installation, sill, sill, sealant, pane"", ""fence, installation, installation, base, base, concrete, panel"", ""garden, planting, planting, soil, soil, fertilizer, stone""]","Building is a complex process that involves creating a structure from various materials. It requires careful planning, execution, and attention to detail to ensure the structure is safe and functional.",success
287,battle,"[""debate"", ""illness""]",2,"battle, soldier, ground, ground, weapon, weapon, weapon, battlefield, battlefield, victorious, tactic","[""war"", ""fight"", ""duel"", ""skirmish"", ""raid"", ""assault"", ""invasion"", ""siege"", ""ambush"", ""battlefield"", ""trench"", ""fortress"", ""castle"", ""fort"", ""outpost"", ""stronghold"", ""redoubt"", ""bunker"", ""emplacement"", ""position""]","[""war, warrior, terrain, terrain, arsenal, arsenal, arsenal, war zone, war zone, triumphant, strategy"", ""fight, fighter, arena, arena, fist, fist, fist, ring, ring, winner, strategy"", ""duel, duelist, arena, arena, sword, sword, sword, dueling ground, dueling ground, winner, strategy"", ""skirmish, fighter, terrain, terrain, tool, tool, tool, arena, arena, triumphant, strategy"", ""raid, raider, location, location, tool, tool, tool, target, target, successful, strategy"", ""assault, attacker, terrain, terrain, arsenal, arsenal, arsenal, war zone, war zone, successful, strategy"", ""invasion, invader, territory, territory, arsenal, arsenal, arsenal, war zone, war zone, successful, strategy"", ""siege, defender, fortress, fortress, catapult, catapult, catapult, fortifications, fortifications, breach, strategy"", ""ambush, attacker, terrain, terrain, trap, trap, trap, site, site, successful, strategy"", ""war, warrior, terrain, terrain, arms, arms, arms, war zone, war zone, triumphant, strategy"", ""trench, trench digger, dirt, dirt, shovel, shovel, shovel, trench site, trench site, secured, digging strategy"", ""siege, guard, wall, wall, cannon, cannon, cannon, perimeter, perimeter, secure, strategy"", ""siege, knight, moat, moat, cannon, cannon, cannon, courtyard, courtyard, conquered, strategy"", ""siege, guard, wall, wall, cannon, cannon, cannon, perimeter, perimeter, secure, strategy"", ""raid, guard, perimeter, perimeter, arsenal, arsenal, arsenal, outpost, outpost, secure, strategy"", ""siege, guard, wall, wall, cannon, cannon, cannon, perimeter, perimeter, secure, strategy"", ""siege, defender, fortress, fortress, cannon, cannon, cannon, stronghold, stronghold, secure, strategy"", ""siege, guard, perimeter, perimeter, artillery, artillery, artillery, compound, compound, secure, strategy"", ""emplacement, gunner, site, site, gun, gun, gun, emplacement site, emplacement site, effective, placement strategy"", ""position, player, board, board, piece, piece, piece, gameboard, gameboard, winning, strategy""]","To explain the concept of battle, we can break it down into its key components: soldiers, ground, weapons, and tactics. We can then use familiar analogies to help illustrate each of these components.",success
288,weapon,"[""money""]",1,"weapon, fighter, fighter, war, war","[""Knife"", ""Gun"", ""Sword"", ""Rocket"", ""Bomb"", ""Tank"", ""Missile"", ""Machine Gun"", ""Grenade"", ""Rocket Launcher"", ""Artillery"", ""Nuclear Bomb"", ""Machine Pistol"", ""Sniper Rifle"", ""Hand Grenade"", ""Tactical Missile"", ""Anti-Tank Missile"", ""Cannon"", ""Machine Gun Nest"", ""Warhead""]","[""blade, wielder, wielder, battle, battle"", ""gun, shooter, shooter, battle, battle"", ""blade, warrior, warrior, battle, battle"", ""Rocket, Pilot, Pilot, Mission, Mission"", ""bomb, bomber, bomber, explosion, explosion"", ""tank, operator, operator, conflict, conflict"", ""missile, pilot, pilot, battlefield, battlefield"", ""Machine Gun, Gunner, Gunner, Battlefield, Battlefield"", ""Grenade, Soldier, Soldier, Battlefield, Battlefield"", ""launcher, operator, operator, battlefield, battlefield"", ""cannon, gunner, gunner, battlefield, battlefield"", ""Nuclear Bomb, Pilot, Pilot, Nuclear War, Nuclear War"", ""Machine Pistol, Shooter, Shooter, Battle, Battle"", ""rifle, shooter, shooter, battlefield, battlefield"", ""grenade, grenadier, grenadier, battlefield, battlefield"", ""missile, pilot, pilot, battlefield, battlefield"", ""missile, launcher, launcher, battlefield, battlefield"", ""cannon, gunner, gunner, battle, battle"", ""Machine Gun, Soldier, Soldier, Combat, Combat"", ""warhead, pilot, pilot, mission, mission""]","A weapon is an object used to cause harm or defend oneself, often in a violent or aggressive manner. It can be a tool, a device, or a living being used to inflict damage or protect oneself from harm.",success
289,possession,"[""skill""]",1,"possession, owner, acquisition, acquisition, acquisition","[""House"", ""Car"", ""Book"", ""Key"", ""Phone"", ""Wallet"", ""Computer"", ""TV"", ""Furniture"", ""Artwork"", ""Jewelry"", ""Musical Instrument"", ""Vessel"", ""Tool"", ""Vehicle"", ""Appliance"", ""Furniture"", ""Decorative Item"", ""Collectible"", ""Heirloom""]","[""house, homeowner, purchase, purchase, purchase"", ""vehicle, driver, purchase, purchase, purchase"", ""book, reader, purchase, purchase, purchase"", ""key, keyholder, unlocking, unlocking, unlocking"", ""phone, user, purchase, purchase, purchase"", ""contents, owner, purchase, purchase, purchase"", ""file, user, download, download, download"", ""TV, viewer, purchase, purchase, purchase"", ""furniture, homeowner, purchase, purchase, purchase"", ""collection, collector, purchase, purchase, purchase"", ""necklace, wearer, purchase, purchase, purchase"", ""instrument, musician, purchase, purchase, purchase"", ""cargo, captain, loading, loading, loading"", ""equipment, user, purchase, purchase, purchase"", ""car, driver, purchase, purchase, purchase"", ""appliance, user, purchase, purchase, purchase"", ""furniture, homeowner, purchase, purchase, purchase"", ""Decorative Item, Homeowner, Purchase, Purchase, Purchase"", ""collection, collector, purchase, purchase, purchase"", ""heirloom, ancestor, inheritance, inheritance, inheritance""]","Possession refers to the state of having or holding something, whether it's a physical object, a right, or a title. It involves a sense of ownership or control over something.",success
290,race,"[""competition""]",1,"race, racer, track, speed, setback","[""Marathon"", ""Olympics"", ""Competition"", ""Athlete"", ""Finish line"", ""Medal"", ""Record"", ""Championship"", ""Tournament"", ""League"", ""Rivalry"", ""Teamwork"", ""Strategy"", ""Tactics"", ""Speedway"", ""Grand Prix"", ""Formula 1"", ""Drag racing"", ""Cycling"", ""Triathlon""]","[""marathon, runner, course, pace, obstacle"", ""event, athlete, venue, pace, obstacle"", ""competition, competitor, venue, pace, obstacle"", ""competition, athlete, field, agility, injury"", ""marathon, runner, course, pace, obstacle"", ""award, recipient, criteria, merit, disqualification"", ""recording, artist, song, tempo, technical issue"", ""championship, player, field, pace, penalty"", ""tournament, player, arena, pace, obstacle"", ""season, team, arena, pace, loss"", ""competition, opponent, arena, aggressiveness, obstacle"", ""project, team member, workflow, productivity, obstacle"", ""battle, warrior, battlefield, agility, obstacle"", ""battle, warrior, terrain, agility, obstacle"", ""Speedway, Driver, Speedway, Velocity, Pit Stop"", ""Grand Prix, driver, circuit, velocity, pit stop"", ""Grand Prix, driver, circuit, velocity, pit stop"", ""drag race, dragster, dragstrip, acceleration, burnout"", ""Tour, cyclist, course, pace, mechanical issue"", ""triathlon, triathlete, course, pace, obstacle""]","To explain the concept of ""race"", we can break it down into its key components: a competition between individuals or teams, often with a focus on speed or performance. We can use analogies to help illustrate these concepts.",success
292,liquid,"[""money"", ""knowledge""]",2,"liquid, pouring, flow, flux, flux, outflow, outflow, container, container, sea, source, pool","[""Water"", ""Oil"", ""Gasoline"", ""Juice"", ""Soda"", ""Milk"", ""Honey"", ""Syrup"", ""Glycerin"", ""Soap"", ""Lubricant"", ""Fuel"", ""Ink"", ""Paint"", ""Glue"", ""Adhesive"", ""Solvent"", ""Detergent"", ""Cleaning solution"", ""Cosmetic lotion""]","[""water, draining, current, tides, tides, drainage, drainage, bottle, bottle, ocean, spring, lake"", ""oil, drilling, pumping, refining, refining, extraction, extraction, tank, tank, reservoir, well, reserve"", ""gasoline, pumping, stream, current, current, drainage, drainage, tank, tank, ocean, pump, reservoir"", ""juice, squeezing, stream, stream, stream, spill, spill, carton, carton, jug, jug, jug"", ""soda, dispensing, fountain, carbonation, carbonation, spill, spill, bottle, bottle, vat, tap, jug"", ""milk, pouring milk, milk flow, milk flux, milk flux, milk outflow, milk outflow, carton, carton, dairy farm, cow, milk tank"", ""honey, drizzling, oozing, stream, stream, drip, drip, honeycomb, honeycomb, apiary, beehive, nectar"", ""syrup, drizzling, stream, stream, stream, drip, drip, bottle, bottle, jug, tap, puddle"", ""glycerin, drizzling, stream, current, current, discharge, discharge, bottle, bottle, ocean, spring, reservoir"", ""soap, squeezing, lathering, foaming, foaming, rinsing, rinsing, bottle, bottle, ocean, manufacturer, bathtub"", ""lubricant, application, circulation, viscosity, viscosity, leakage, leakage, reservoir, reservoir, system, supplier, reserve"", ""fuel, refueling, stream, current, current, exhaust, exhaust, tank, tank, reserve, pump, depot"", ""ink, dripping, stream, stream, stream, bleed, bleed, inkwell, inkwell, ink reservoir, ink cartridge, ink puddle"", ""paint, applying, stream, stream, stream, drip, drip, can, can, palette, tube, puddle"", ""adhesive, applying, spreading, bonding, bonding, drying, drying, bottle, bottle, batch, formula, reservoir"", ""adhesive, applying, spreading, bonding, bonding, drying, drying, surface, surface, material, formula, batch"", ""solvent, dissolving, circulation, concentration, concentration, filtration, filtration, beaker, beaker, solution, supply, reservoir"", ""detergent, dispensing, sudsing, foaming, foaming, rinsing, rinsing, bottle, bottle, ocean, manufacturer, washing machine"", ""solution, dispensing, stream, circulation, circulation, drainage, drainage, bottle, bottle, tank, reservoir, basin"", ""lotion, applying, spreading, absorption, absorption, dispensing, dispensing, bottle, bottle, reservoir, formula, basin""]",Liquid is a state of matter that flows freely and has no fixed shape. It can be contained in a vessel and can flow out of it. The concept of liquid is closely related to the idea of fluidity and the ability to change shape in response to external forces.,success
294,hunt,"[""research"", ""business""]",2,"hunt, prey, prey, slay, field, hunter, weapon","[""Chase"", ""Pursuit"", ""Hunters"", ""Predators"", ""Fishing"", ""Trapping"", ""Slaying"", ""Killing"", ""Hunting"", ""Tracking"", ""Stalking"", ""Ambush"", ""Snaring"", ""Poaching"", ""Gathering"", ""Foraging"", ""Scavenging"", ""Raiding"", ""Sacking"", ""Conquering""]","[""chase, target, target, catch, arena, chaser, tool"", ""pursue, target, target, capture, arena, pursuer, tool"", ""search, target, target, capture, arena, player, tool"", ""chase, prey, prey, kill, territory, predator, claw"", ""fish, bait, bait, catch, water, fisherman, rod"", ""trap, prey, prey, capture, trap site, trapper, trap"", ""slay, target, target, slay, arena, warrior, sword"", ""kill, victim, victim, murder, scene, killer, instrument"", ""search, target, target, capture, arena, seeker, tool"", ""track, target, target, capture, terrain, tracker, tool"", ""stalk, target, target, capture, terrain, stalker, tool"", ""ambush, enemy, enemy, kill, battlefield, soldier, gun"", ""snare, catch, catch, trap, terrain, trapper, snare"", ""poach, animal, animal, kill, reserve, poacher, tool"", ""gather, resource, resource, harvest, gathering ground, gatherer, tool"", ""forage, food, food, gather, terrain, forager, tool"", ""scavenge, carrion, carrion, consume, terrain, scavenger, tool"", ""raid, loot, loot, plunder, territory, raider, arsenal"", ""tackle, opponent, opponent, sack, field, defender, tackling technique"", ""conquer, opponent, opponent, defeat, battlefield, warrior, arms""]","Hunt is a fundamental concept that involves the pursuit and capture of prey. It's a universal behavior observed in various species, from predators in the wild to humans in different cultures. To explain hunt, we can use analogies from different domains to make it more relatable and understandable.",success
296,boat,"[""marriage""]",1,"boat, passenger, shipwreck, storm, storm, sail, sail, rock, rock, anchor","[""lifeboat"", ""yacht"", ""canoe"", ""raft"", ""submarine"", ""ferry"", ""tugboat"", ""sailboat"", ""speedboat"", ""catamaran"", ""dinghy"", ""skiff"", ""paddleboard"", ""jet ski"", ""surfboard"", ""parasail"", ""kayak"", ""inflatable boat"", ""rowboat"", ""dinghy""]","[""lifeboat, survivor, crash, emergency, emergency, rescue, rescue, obstacle, obstacle, lifeline"", ""yacht, guest, wreckage, gale, gale, canvas, canvas, reef, reef, mooring"", ""canoe, paddler, capsize, rough waters, rough waters, paddle, paddle, obstacle, obstacle, shore"", ""raft, rider, crash, gust, gust, paddle, paddle, log, log, rope"", ""submarine, crew, crash, turbulence, turbulence, propeller, propeller, obstacle, obstacle, ballast"", ""ferry, commuter, accident, bad weather, bad weather, route, route, obstacle, obstacle, dock"", ""tugboat, crew, collision, rough seas, rough seas, propeller, propeller, reef, reef, mooring"", ""sailboat, crew, wreck, gale, gale, canvas, canvas, reef, reef, moor"", ""speedboat, rider, crash, choppy waters, choppy waters, motor, motor, buoy, buoy, mooring line"", ""catamaran, crew, collision, rough seas, rough seas, hull, hull, reef, reef, mooring"", ""dinghy, occupant, capsize, gust, gust, canvas, canvas, buoy, buoy, "", ""skiff, rider, crash, turbulence, turbulence, paddle, paddle, obstacle, obstacle, brake"", ""paddleboard, rider, wreck, choppy waters, choppy waters, paddle, paddle, buoy, buoy, fin"", ""jet ski, rider, crash, choppy waters, choppy waters, throttle, throttle, buoy, buoy, dock"", ""surfboard, rider, wipeout, rough seas, rough seas, paddle, paddle, reef, reef, leash"", ""parasail, rider, crash, turbulence, turbulence, parachute, parachute, obstacle, obstacle, harness"", ""kayak, paddler, capsize, rough waters, rough waters, paddle, paddle, obstacle, obstacle, shore"", ""inflatable boat, rider, deflation, strong wind, strong wind, paddle, paddle, obstacle, obstacle, tether"", ""rowboat, rower, collision, choppy waters, choppy waters, oars, oars, obstacle, obstacle, mooring line"", ""dinghy, occupant, capsize, gust, gust, canvas, canvas, buoy, buoy, ""]","To explain the concept of a boat, we can use analogies that relate to its components and functions. We'll consider the relationships between a boat and its sub-concepts, such as a passenger, shipwreck, storm, sail, rock, and anchor.",success
298,ship,"[""nation""]",1,"ship, captain, crew, passenger, storm, forecast","[""airplane"", ""train"", ""spacecraft"", ""submarine"", ""boat"", ""bicycle"", ""car"", ""bus"", ""truck"", ""motorcycle"", ""helicopter"", ""hot air balloon"", ""glider"", ""parachute"", ""raft"", ""canoe"", ""kayak"", ""sailboat"", ""ferry"", ""tugboat""]","[""airplane, pilot, flight attendants, passenger, turbulence, weather report"", ""train, conductor, staff, commuter, delay, schedule"", ""spacecraft, commander, astronauts, space traveler, solar flare, galactic weather report"", ""submarine, commander, team, diver, current, sonar"", ""boat, skipper, sailors, rider, choppy waters, weather report"", ""bicycle, rider, passengers, rider, traffic, route"", ""car, driver, passengers, rider, traffic, GPS navigation"", ""bus, driver, staff, rider, traffic, schedule"", ""truck, driver, passengers, rider, traffic, route"", ""motorcycle, rider, passenger, passenger, traffic, road conditions"", ""helicopter, pilot, flight crew, passenger, turbulence, weather report"", ""balloon, pilot, ground crew, rider, turbulence, weather report"", ""glider, pilot, team, rider, turbulence, weather report"", ""parachute, packer, instructor, jumper, turbulence, weather report"", ""raft, rower, passengers, rider, current, water level"", ""canoe, paddler, passengers, rider, rough waters, weather conditions"", ""kayak, paddler, passenger, rider, rough waters, weather conditions"", ""sailboat, skipper, sailing team, rider, gale, weather report"", ""ferry, captain, crew, commuter, storm, forecast"", ""tugboat, tugboat captain, tugboat crew, tugboat passenger, rough waters, weather report""]","A ship can be thought of as a self-contained system with various components working together to achieve a common goal, much like a living organism. The captain is the leader, the crew are the workers, and the passengers are the customers. The storm represents an external challenge that the ship must navigate, and the forecast is the information used to prepare for it.",success
