id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
357,Principle of Conservation of Energy,"[""Principle of Financial Balance""]",1,"energy, energy conversion, Conservation of energy","[""Bank account"", ""Water flow"", ""Rubber band"", ""Thermostat"", ""Bicycle gears"", ""Recycling bin"", ""Battery charge"", ""Currency exchange"", ""Heat pump"", ""Domino effect"", ""Elevator counterweight"", ""Cooking recipe"", ""Traffic roundabout"", ""Puzzle pieces"", ""Snowball rolling"", ""Weightlifting set"", ""Solar panel"", ""Garden irrigation"", ""Music dynamics"", ""Clockwork gears""]","[""money, transaction, account balance"", ""water, water flow, water conservation"", ""stretch, release, stored energy"", ""temperature, heating/cooling, temperature regulation"", ""pedaling, gear shifting, mechanical advantage"", ""materials, sorting, reusing"", ""charge, charge transfer, charge conservation"", ""money, exchange rate, balance of trade"", ""heat, heat transfer, energy efficiency"", ""domino, domino falling, domino chain"", ""counterweight, weight transfer, counterweight balance"", ""ingredients, cooking method, recipe balance"", ""cars, lane change, traffic flow"", ""pieces, piece fitting, complete puzzle"", ""snowball, rolling, downhill motion"", ""weight, rep conversion, workout routine"", ""sunlight, electricity generation, efficiency"", ""water, water flow, water conservation"", ""volume, dynamic shift, overall intensity"", ""mechanical potential, gear shifting, constant gear ratio""]","To help a learner grasp the idea that energy cannot be created or destroyed but only transformed, I chose everyday processes and systems that visibly preserve a quantity while allowing it to move, change form, or be redistributed. The analogies span simple mechanical examples, financial concepts, fluid dynamics, biological cycles, and common household experiences. Each source concept is brief (1‑3 words) so it can be paired easily with the target idea in teaching or mnemonic tools.",success
358,Vision System,"[""Camera""]",1,"Eye, cornea, Crystalline Lens, retina, optic nerve","[""Camera"", ""Photocopier"", ""Projector"", ""Scanner"", ""Microscope"", ""Satellite dish"", ""Radar system"", ""Digital sensor"", ""Solar panel"", ""Mail sorter"", ""Factory assembly line"", ""Musical orchestra"", ""Traffic light"", ""Thermostat"", ""Compass"", ""GPS receiver"", ""Fingerprint scanner"", ""Smartphone camera"", ""Binoculars"", ""Telescope""]","[""Camera, lens, lens, image sensor, cable"", ""Scanner, Glass Panel, Camera Lens, Image Sensor, Data Cable"", ""Lens, Screen, Focusing Lens, Image Sensor, Video Cable"", ""Sensor, Lens, Focusing Mechanism, Image Processor, Data Cable"", ""Lens, Objective Lens, Eyepiece Lens, Detector, Cable"", ""Dish, Parabolic Reflector, Feedhorn, Receiver, Transmission Line"", ""Antenna, Lens, Waveguide, Detector, Signal Processor"", ""Sensor, Lens, Lens, Detector, Signal Processor"", ""Panel, Cover Glass, Prism, Photovoltaic Cells, Wiring"", ""Machine, Scanner, Lens, Sensor, Cable"", ""Camera, Lens, Prism, Sensor, Cable"", ""Conductor, Soundboard, Microphone, Speakers, Audio Cables"", ""Entire Traffic Light, Glass Cover, Light Bulb, Sensor, Wiring"", ""Sensor, Lens, Prism, Detector, Circuit"", ""Dial, Glass Face, Magnifying Glass, Magnet, Direction-of-Travel Arrow"", ""Antenna, Lens, Amplifier, Microprocessor, Transmission Line"", ""Scanner, Lens, Prism, Sensor, Processor"", ""Camera, Lens, Lens, Image Sensor, Data Cable"", ""Binoculars, Lens, Prism, Sensor, Eyepiece"", ""Lens, Eyepiece, Objective Lens, Detector, Signal Processor""]","A vision system functions like a set of coordinated tools that capture, focus, process, and transmit visual information, much like everyday devices and processes that collect, refine, and send data.",success
359,Spectral Lines,"[""Musical Notes""]",1,"wavelength, frequency","[""Musical notes"", ""Fingerprints"", ""Rainbow bands"", ""Barcode stripes"", ""Piano keys"", ""DNA code"", ""Traffic lights"", ""Keyboard keys"", ""Morse code"", ""Radio stations"", ""Book chapters"", ""Seasonal cycles"", ""Light switches"", ""Wine labels"", ""Chemical fingerprints"", ""Digital pixels"", ""Book indexes"", ""Telephone tones"", ""Puzzle pieces"", ""Color swatches""]","[""pitch, tone"", ""pattern, uniqueness"", ""color, band"", ""stripe width, stripe spacing"", ""pitch, note"", ""nucleotide sequence, codon frequency"", ""color, timing"", ""key length, key press rate"", ""dot, dash"", ""channel, band"", ""page number, chapter occurrence"", ""duration, periodicity"", ""switch position, switching rate"", ""Vintage, Region"", ""molecular weight, chemical structure"", ""color, resolution"", ""page number, entry frequency"", ""pitch, tone"", ""shape, color"", ""hue, saturation""]","To help a newcomer grasp spectral lines, I chose analogies that involve distinct, identifiable marks or signals that convey information, much like how specific wavelengths and frequencies appear as separate lines in a spectrum. Everyday examples from music, visual patterns, coding systems, and other familiar domains illustrate the idea of discrete signatures that can be detected and interpreted.",success
360,Magnetic Resonance Imaging,"[""Prospecting"", ""Seismic Imaging""]",2,"magnetic field, MRI signal","[""Camera"", ""Radar"", ""Sonar"", ""X\u2011ray"", ""CT scan"", ""Ultrasound"", ""Night vision"", ""Radio broadcast"", ""Music recording"", ""3D printer"", ""Magnetic compass"", ""Tuning fork"", ""Echo location"", ""Light microscope"", ""Weather radar"", ""Thermal camera"", ""Laser scanner"", ""Magnetometer"", ""Seismic survey"", ""Digital holography""]","[""lens, image"", ""radio wave, radar signal"", ""sound wave, echo"", ""ionizing radiation, X-ray image"", ""X-ray beam, CT signal"", ""sound waves, echoes"", ""infrared light, image intensification"", ""radio wave, broadcast signal"", ""audio frequency, audio signal"", ""extruder, print signal"", ""magnet, needle movement"", ""vibrations, sound waves"", ""sound wave, echo"", ""light source, visible light"", ""radio wave, radar signal"", ""heat source, thermal signal"", ""laser beam, scanned data"", ""magnetic field, magnetometer reading"", ""seismic wave, seismic data"", ""laser beam, interference pattern""]","MRI can be likened to familiar technologies that create internal images or detect hidden structures using external fields or waves. By comparing its magnetic alignment, radiofrequency excitation, and signal detection to everyday devices, we can convey how MRI “listens” to the body’s atoms and builds detailed pictures without invasive procedures.",success
361,Optical Lenses,"[""Loudspeakers for Acoustic Systems""]",1,"convex, camber, light propagation, lens","[""Magnifying glass"", ""Water droplet"", ""Camera aperture"", ""Eyeglasses"", ""Telescope tube"", ""Binoculars"", ""Fish\u2011eye lens"", ""Sunglasses"", ""Contact lens"", ""Projector lens"", ""Microscope objective"", ""Periscope"", ""Convex mirror"", ""Concave mirror"", ""Prism"", ""Camera lens"", ""Spotlight reflector"", ""Funnel"", ""Snow globe"", ""Lens flare""]","[""curved, angled, beam enlargement, glass"", ""bulging, curved, water flow, droplet"", ""wide-angle, telephoto, light transmission, aperture"", ""thick, curved, vision, glass"", ""barrel, dome, signal transmission, lens"", ""eyepiece, objective lens, image formation, prism"", ""ultra-wide-angle, curved, light distortion, fish-eye lens"", ""curved, angled, UV protection, shade"", ""curved, angled, vision correction, contact lens"", ""curved, angled, image projection, projector lens"", ""high magnification, low magnification, specimen illumination, objective lens"", ""angled, curved, image transmission, mirror"", ""curved, angled, image formation, mirror"", ""concave, parabolic, light reflection, mirror"", ""angled, curved, beam deflection, prism"", ""wide-angle, fisheye, aperture, camera lens"", ""parabolic, elliptical, beam direction, reflector"", ""wide, curved, liquid flow, funnel"", ""dome, curved interior, water flow, glass container"", ""circular, curved, light scattering, flare""]","To help a learner grasp how optical lenses manipulate light, we can draw parallels to everyday objects and phenomena that similarly bend, focus, or spread something familiar. By matching the way a lens converges or diverges light to how these analogies concentrate, spread, or redirect other flows (like water, sound, or visual perception), the abstract principles become concrete. The selected analogies span simple household items, natural occurrences, and common technologies, each reflecting aspects such as curvature, focal points, or directional change, making the core ideas of convex/concave behavior, light propagation, and lens function intuitive.",success
362,Sound Wave Propagation,"[""Water Wave Propagation""]",1,"sound wave, Sound source, Acoustic medium","[""Water ripples"", ""Stadium wave"", ""Slinky's motion"", ""Falling dominoes"", ""Traffic flow"", ""Light beam"", ""Radio broadcast"", ""Heat diffusion"", ""Smoke plume"", ""Earthquake tremor"", ""Guitar string"", ""Bell echo"", ""Whispering gallery"", ""Magnetic field"", ""Crowd applause"", ""Telephone line"", ""Chain reaction"", ""Wave pool"", ""Pulse of light"", ""Ripple effect""]","[""water ripple, stone, water"", ""crowd movement, initiator, seating area"", ""coils, person holding slinky, metal coils"", ""domino, first domino, domino line"", ""traffic flow, traffic origin, road network"", ""light beam, light source, optical medium"", ""radio signal, radio transmitter, airwaves"", ""heat, Heat source, Thermal medium"", ""smoke trail, fire, air"", ""seismic wave, epicenter, earth's crust"", ""vibration, guitar, string"", ""bell ring, bell, air"", ""echo, whisperer, dome"", ""magnetic field line, magnet, ferromagnetic material"", ""applause wave, audience, crowd"", ""electrical signal, transmitter, copper wire"", ""chemical reaction, initial catalyst, reactive environment"", ""water wave, water pump, water"", ""light wave, Light source, Optical medium"", ""water ripple, stone, water""]","Sound wave propagation involves a disturbance created by a source that travels through a medium by causing particles to oscillate and transfer energy. Analogous processes are those where a localized action creates a ripple or chain reaction that moves through a connected system, spreading information, motion, or influence without the material itself traveling far.",success
363,Black Hole,"[""Vortex""]",1,"gravitational field, Singular point, substance","[""whirlpool"", ""drain"", ""sinkhole"", ""vortex"", ""funnel"", ""vacuum cleaner"", ""deep well"", ""maelstrom"", ""tornado"", ""black curtain"", ""gravity well"", ""pitfall"", ""trapdoor"", ""cosmic vacuum"", ""one\u2011way door"", ""devouring monster"", ""black pit"", ""siphon"", ""mass sink"", ""dark funnel""]","[""water flow, center, water"", ""water flow, drain hole, water"", ""drainage basin, center, water"", ""swirl pattern, center, water"", ""narrowing section, drain, liquid"", ""suction power, intake nozzle, dirt and dust"", ""walls of the well, bottom of the well, water"", ""whirlpool, center, water"", ""wind field, Eye of the tornado, debris"", ""fabric, pinch, material"", ""slope, bottom, water"", ""deep hole, bottom, mud"", ""spring, trigger, bait"", ""void pressure, vacuum center, emptiness"", ""door frame, door threshold, person"", ""tentacles, mouth, prey"", ""pit walls, pit bottom, dirt"", ""vacuum, narrow tube, liquid"", ""drain, drain point, water"", ""suction, narrow end, water""]","To help someone grasp the unfamiliar aspects of a black hole—its intense gravitational pull, the singular point where known physics breaks down, and the notion of “substance” being drawn in—I selected everyday phenomena that share similar core ideas: a powerful central force that draws objects inward, a point of no return, a vortex that swallows everything nearby, and a metaphorical “hole” that empties its surroundings. By choosing familiar, concrete examples from everyday life, fluid dynamics, engineering, and common language, the analogies can illuminate each sub‑concept while remaining intuitive.",success
364,planetary motion,"[""pendulum motion""]",1,"solar gravity, Location, planetary cycle","[""carousel"", ""clock hands"", ""roller coaster"", ""marble run"", ""magnet pull"", ""dance circle"", ""orbiting satellite"", ""water whirlpool"", ""electric circuit"", ""train loop"", ""tide cycle"", ""pendulum swing"", ""skater spin"", ""garden sprinkler"", ""spinning top"", ""gravity well"", ""planetary gear"", ""solar system model"", ""circular racetrack"", ""orbiting electrons""]","[""centripetal force, position on the carousel, rotation cycle"", ""spring tension, hour marker, clock cycle"", ""track slope, track position, ride cycle"", ""magnetic force, endpoint, track loop"", ""magnetic force, magnet position, magnetic field rotation"", ""center of the circle, position in the circle, dance routine"", ""orbital force, Position, orbital period"", ""water pressure, center, swirl pattern"", ""voltage, node, oscillation"", ""track friction, Station, route schedule"", ""moon gravity, shoreline, tidal cycle"", ""tension, amplitude, oscillation period"", ""centrifugal force, orientation, rotation cycle"", ""water pressure, Sprinkler Head, Sprinkler Pattern"", ""friction, position, spin cycle"", ""gravity well, bottom, oscillation"", ""torque, position, gear cycle"", ""central mass, orbital position, revolution period"", ""centripetal force, track position, lap cycle"", ""nuclear force, orbital shell, electron spin""]","I listed familiar everyday systems that involve a central force or hub, repetitive paths, and timing cycles, which parallel how planets move under solar gravity, maintain positions, and follow orbital periods. These analogies can help a non‑expert picture the dynamics of planetary motion.",success
366,Energy Loss,"[""Currency Loss""]",1,"resistance, energy, heat production","[""Friction"", ""Water leak"", ""Battery drain"", ""Air resistance"", ""Heat dissipation"", ""Sound dampening"", ""Brake wear"", ""Fuel consumption"", ""Spoiled food"", ""Traffic jam"", ""Rust formation"", ""Ink fading"", ""Heat sink"", ""Squeaky hinge"", ""Loose bolts"", ""Old wiring"", ""Sneaky leaks"", ""Dust accumulation"", ""Cold draft"", ""Slipping rope""]","[""traction, kinetic energy, frictional heat"", ""pressure, water flow, leak rate"", ""voltage drop, charge, friction"", ""drag, kinetic energy, friction heat"", ""thermal resistance, heat energy, heat dissipation"", ""absorption, amplitude, resonance"", ""friction, kinetic energy, heat generation"", ""drag, fuel, exhaust"", ""mold, nutrients, spoilage"", ""congestion, fuel, friction"", ""corrosion, chemical reaction, exothermic reaction"", ""bleeding, ink intensity, color degradation"", ""thermal resistance, heat energy, heat dissipation"", ""friction, lubricant, wear and tear"", ""looseness, torque, friction"", ""friction, electricity, overheating"", ""clogged pipe, water pressure, friction"", ""friction, kinetic energy, static cling"", ""air pressure, air flow, cold air"", ""friction, potential energy, kinetic energy""]","Energy loss in physical systems occurs when some of the input energy is transformed into less useful forms—typically heat—due to resistance, friction, or inefficiencies. Analogous everyday situations involve a resource that diminishes because it is diverted, wasted, or turned into a by‑product that isn’t useful for the original purpose. By linking the abstract idea of energy loss to familiar experiences of waste, leakage, or friction, learners can grasp how resistance converts usable energy into heat and why systems become less efficient.",success
367,Quantum Mechanics,"[""Financial Markets""]",1,"particle, wave function, Measurement, uncertainty principle","[""Dice"", ""Ripple"", ""Camera"", ""Fog"", ""Traffic"", ""Puzzle"", ""Mosaic"", ""Radio"", ""Coin"", ""Echo"", ""Weather"", ""Blur"", ""Laser"", ""Chess"", ""Bubbles"", ""Jelly"", ""Spectrum"", ""Mirror"", ""Noise"", ""Map""]","[""die, probability distribution, roll, randomness"", ""droplet, water surface, observation point, turbulence"", ""pixel, image sensor, exposure, depth of field"", ""water droplet, fog density, visibility, fog unpredictability"", ""vehicle, traffic flow, speed limit, unpredictable driver behavior"", ""piece, solution, assembly, trial and error"", ""tile, pattern, observation, imperfection"", ""signal, frequency, tuning, interference"", ""heads, coin flip, flip result, randomness of flip"", ""sound, echo wave, detection, interference"", ""cloud, weather pattern, forecast, unpredictability"", ""pixel, color gradient, image resolution, blur radius"", ""photon, light wave, beam intensity, diffraction limit"", ""piece, strategy, move, risk"", ""bubble, surface tension, popping, unpredictable popping pattern"", ""fruit, gelatinous structure, serving size, variable consistency"", ""frequency, amplitude, detection, bandwidth"", ""Reflection, Light, Observation, Blur"", ""disturbance, sound wave, decibel level, interference"", ""location, map key, navigation, scale""]","To help someone unfamiliar with quantum mechanics, I chose everyday ideas that share key features of its sub‑concepts: discrete vs. continuous behavior (particle‑wave duality), probabilistic descriptions (wave function), the act of observation changing outcomes (measurement), and limits on simultaneous knowledge (uncertainty principle). By mapping each quantum idea onto a familiar situation—games of chance, music, traffic, photography, etc.—the abstract notions become more concrete without requiring technical language.",success
368,Capacitor,"[""memory""]",1,"charge, Voltage, capacitance","[""Water tank"", ""Sponge"", ""Spring"", ""Battery"", ""Reservoir"", ""Bucket"", ""Rubber band"", ""Air mattress"", ""Fuel cell"", ""Cash drawer"", ""Heat pack"", ""Memory cache"", ""Elastic rope"", ""Pressure cooker"", ""Magnet coil"", ""Glacier"", ""Cushion"", ""Capillary tube"", ""Mousetrap"", ""Sailboat""]","[""water level, water pressure, tank size"", ""water, water pressure, absorbency"", ""tension, force, spring constant"", ""energy, potential, capacity"", ""water level, water pressure, reservoir size"", ""water, water pressure, bucket size"", ""stretch, tension, elasticity"", ""air, pressure, volume"", ""fuel, pressure, efficiency"", ""cash, price, capacity"", ""heat, temperature, thermal mass"", ""data, access speed, storage capacity"", ""tension, stretch, elasticity"", ""pressure, heat, volume"", ""magnetic field, current, inductance"", ""mass, pressure, volume"", ""pressure, force, springiness"", ""fluid, pressure, cross-sectional area"", ""spring tension, trigger force, trap sensitivity"", ""cargo, wind speed, hull size""]","A capacitor stores electrical charge much like everyday objects store fluid, energy, or information temporarily. By comparing the way a tank holds water, a spring holds mechanical energy, or a sponge absorbs liquid, we can convey concepts such as charge accumulation, voltage as pressure, and capacitance as the size or flexibility of the storage vessel.",success
369,Hydropower,"[""Wind Power""]",1,"water flow, water turbine, Paddle","[""water wheel"", ""wind turbine"", ""bicycle"", ""river current"", ""waterfall"", ""engine piston"", ""faucet"", ""roller coaster"", ""heart pump"", ""conveyor belt"", ""seesaw"", ""coffee grinder"", ""traffic flow"", ""lever"", ""electric generator"", ""solar panel"", ""battery charger"", ""pressurized pipe"", ""tide pool"", ""siphon""]","[""water flow, water wheel, paddle"", ""wind flow, wind turbine, Blade"", ""pedaling, gears, pedals"", ""current speed, water wheel, oar"", ""stream, mill wheel, sluice gate"", ""fuel flow, crankshaft, piston head"", ""water stream, faucet handle, faucet knob"", ""train movement, engine, brake"", ""blood flow, heart valves, ventricles"", ""belt movement, belt motor, belt roller"", ""child's weight, fulcrum, lever arm"", ""coffee beans, grinder blades, spoon"", ""traffic flow, traffic light, steering wheel"", ""effort, fulcrum, load"", ""electric current, rotor, magnet"", ""sunlight, solar cells, reflectors"", ""electric current, charger, electrode"", ""water pressure, valve, piston"", ""ocean current, seaweed, oar"", ""liquid flow, pump, valve""]","To help someone unfamiliar with hydropower, I selected familiar mechanical or natural systems that involve the movement of a fluid or the conversion of kinetic energy into useful work. The analogies span everyday objects (bicycle, faucet), common devices (wind turbine, engine), and natural phenomena (river, waterfall) that illustrate the core ideas of water flow, turbines, and paddles turning energy into electricity.",success
370,eyes,"[""camera""]",1,"lens, retina, eye socket, eyelid, neural signal","[""Camera"", ""Telescope"", ""Microscope"", ""Smartphone"", ""Window"", ""Periscope"", ""Radar"", ""Lighthouse"", ""Scanner"", ""Solar panel"", ""Flashlight"", ""Projector"", ""Mirror"", ""DVD player"", ""Night\u2011vision goggles"", ""Barcode reader"", ""Digital sensor"", ""Floodlight"", ""Security camera"", ""Perception filter""]","[""lens, sensor, camera body, lens cap, electrical signal"", ""lens, detector, mount, cover, data transmission"", ""objective lens, detector, housing, cover, electrical signal"", ""camera, sensor, phone case, screen protector, wi-fi signal"", ""pane, receiver, frame, curtain, message"", ""magnifying glass, camera sensor, housing, protective cap, electrical signal"", ""antenna, receiver, radome, cover, electrical signal"", ""light source, light detector, tower foundation, shutter, optical signal"", ""optical sensor, image sensor, scanner housing, scanner cover, digital signal"", ""panel surface, photovoltaic cells, mounting system, protective casing, electric current"", ""light bulb, photocell, flashlight casing, switch, electric current"", ""lens, screen, housing, cover, video signal"", ""glass, surface, frame, cover, reflection"", ""lens, sensor, casing, disc tray, electrical signal"", ""objective lens, image intensifier, goggle frame, eye cup, video signal"", ""scanner, sensor, housing, cover, digital signal"", ""lens, camera sensor, housing, lens cap, electrical signal"", ""reflector, photocell, mounting bracket, shutter, electric current"", ""camera lens, camera sensor, camera housing, camera cover, video feed"", ""filter, sensor, housing, cover, output""]","The eye functions like a sophisticated optical and electronic system: a transparent front surface (cornea/lens) focuses incoming light onto a light‑sensitive layer (retina) that converts photons into electrical signals, which are then transmitted via nerves to the brain. Its protective covering (eyelid) controls exposure, while the socket provides structural support. Analogous devices share these roles—collecting, focusing, detecting, and transmitting information—making everyday objects such as cameras, windows, or scanners useful comparison points.",success
371,The Second Law of Thermodynamics,"[""Urban Entropy Increase""]",1,"energy, energy size, irreversible process","[""Melting ice"", ""Mixing paint"", ""Shuffling cards"", ""Spreading perfume"", ""Coffee cooling"", ""Water evaporating"", ""Sand spilling"", ""Broken glass"", ""Ripe fruit ripening"", ""Traffic jam"", ""Dust settling"", ""Battery draining"", ""Ice cream melting"", ""Paper tearing"", ""Lego tower collapsing"", ""Heat diffusing"", ""River mixing"", ""Ink blot spreading"", ""Egg yolk swirling"", ""Scent fading""]","[""heat, amount of ice, melting"", ""paint, amount of paint, mixing colors"", ""cards, deck size, shuffling"", ""fragrance, scent strength, diffusion"", ""heat, temperature, cooling"", ""water, amount of water, evaporation"", ""sand, pile size, spilling"", ""pieces, size of the shards, shattering"", ""ripening process, fruit size, over-ripening"", ""cars, number of cars, traffic congestion"", ""dust, amount of dust, settling process"", ""charge, capacity, drainage"", ""ice cream, scoop size, melting"", ""tear, tear size, tearing action"", ""blocks, tower height, collapse"", ""heat, amount of heat, diffusion"", ""water, water volume, river flow"", ""ink, blot size, spreading"", ""yolk, swirl size, swirling direction"", ""scent, strength, fading""]","I selected everyday processes that naturally move toward disorder, spread, or irreversible change, mirroring how the Second Law describes energy dispersal and entropy increase.",success
373,Sound system,"[""sound system""]",1,"sound, throat, mouth, vocal cord","[""telephone network"", ""river stream"", ""traffic lights"", ""orchestra pit"", ""plumbing pipes"", ""computer speakers"", ""radio broadcast"", ""electric circuit"", ""conveyor belt"", ""postal service"", ""wind instrument"", ""megaphone"", ""echo chamber"", ""sound wave"", ""amplifier chain"", ""garden hose"", ""musical score"", ""theater stage"", ""smartphone speaker"", ""broadcast tower""]","[""voice, mouthpiece, receiver, diaphragm"", ""water, narrow passage, river mouth, waterfall"", ""car, intersection, entrance, traffic signal"", ""music, instrumentalist, conductor, string section"", ""water, faucet, drain, valve"", ""audio, subwoofer, speaker grill, diaphragm"", ""audio signal, transmitter, microphone, sound wave"", ""electricity, wire, switch, conductor"", ""product, loading point, unloading point, belt material"", ""letter, mailbox, post office, stamp"", ""air, embouchure, mouthpiece, reed"", ""voice, diaphragm, mouthpiece, vocal cord"", ""echo, entrance, exit, chamber"", ""wave, source, medium, oscillator"", ""signal, input, output, gain"", ""water, hose nozzle, faucet, water valve"", ""melody, instrument, lyrics, strings"", ""script, actor, microphone, voice"", ""audio, microphone, microphone, diaphragm"", ""signal, transmitter, antenna, oscillator""]","To help a layperson grasp how a sound system works, I selected everyday concepts that share a similar flow‑and‑amplification pattern: a source generates a signal, a channel carries it, and an output presents it. The analogies span communication tools, fluid dynamics, transport networks, and familiar devices, each reflecting one or more sub‑components (sound, throat, mouth, vocal cord) of the target system.",success
374,Gas Diffusion,"[""Population Movement""]",1,"gas, diffusion, Diffusion medium","[""Perfume"", ""Ink drop"", ""Sugar dissolve"", ""Heat spreading"", ""Rumor spread"", ""Crowd dispersal"", ""Traffic flow"", ""Smoke plume"", ""Dye mixing"", ""Coffee brewing"", ""Oil spill"", ""Water ripples"", ""Color blending"", ""Scent diffusion"", ""Melted butter"", ""Air freshener"", ""Pheromone trail"", ""Temperature equalizing"", ""Ideas propagation"", ""Mixing paint""]","[""fragrance, dispersion, air"", ""ink, spreading, paper"", ""sugar, dissolve, water"", ""heat, spreading, Heat sink"", ""person, spread, social network"", ""people, dispersal, public space"", ""vehicle, flow, road network"", ""smoke, dispersion, air"", ""dye, mixing, mixing medium"", ""coffee, steeping, coffee filter"", ""oil, spreading, water"", ""water, ripples, water surface"", ""paint, blending, mixing palette"", ""scent, diffusion, diffuser"", ""butter, spreading, butter pool"", ""fragrance, dispersion, filter"", ""pheromone, spread, trail surface"", ""heat, equalizing, conductor"", ""information, propagation, communication channels"", ""paint, mixing, mixing surface""]","Gas diffusion describes how gas molecules spread from regions of higher concentration to lower concentration through random motion, much like many everyday processes where particles, information, or substances move outward to fill available space evenly.",success
375,The First Law of Thermodynamics,"[""Financial Equilibrium""]",1,"energy, enter, output, Conservation of energy","[""Bank account"", ""Water reservoir"", ""Battery"", ""Budget ledger"", ""Scale balance"", ""Fuel gauge"", ""Thermostat"", ""Pendulum"", ""Roller coaster"", ""Cooking recipe"", ""Traffic flow"", ""Electric circuit"", ""Energy bar"", ""Juggler"", ""Bookkeeping"", ""Gym workout"", ""Marble run"", ""Heat engine"", ""Solar panel"", ""Elevator""]","[""money, deposit, withdrawal, account balance"", ""water, flow in, flow out, water level"", ""charge, charge, discharge, charge conservation"", ""money, deposit, withdrawal, balance"", ""weight, add, remove, equilibrium"", ""fuel, refuel, empty, fuel level"", ""temperature, increase, decrease, temperature regulation"", ""kinetic energy, input, output, conservation of momentum"", ""potential energy, ascend, descend, energy conversion"", ""ingredients, add, serve, budgeting ingredients"", ""vehicles, enter, exit, Conservation of vehicles"", ""electricity, input, output, Kirchhoff's laws"", ""calories, ingest, burn, calorie balance"", ""balls, catch, throw, keeping all balls in the air"", ""money, deposit, withdrawal, account balance"", ""calories, intake, expenditure, caloric balance"", ""marbles, input, exit, marble count"", ""fuel, intake, exhaust, efficiency"", ""sunlight, absorb, generate, efficiency"", ""passengers, board, exit, constant number of passengers""]","To help a learner grasp the First Law of Thermodynamics—energy cannot be created or destroyed but only transferred or transformed—we look for everyday systems that strictly conserve a quantity while allowing inputs and outputs. Analogies that involve balances, budgets, containers, or pathways where what goes in must come out (or change form) make the abstract principle concrete and memorable.",success
376,Tight-Bind Approximation,"[""Social Circle"", ""Taylor Expansion""]",2,"atom, nearby electronics, atomic potential field, remote electronics","[""rubber band"", ""neighboring houses"", ""city block"", ""handshake"", ""short\u2011range Wi\u2011Fi"", ""magnet pole"", ""chain of beads"", ""local weather"", ""domino effect"", ""springs in series"", ""adjacent seats"", ""close\u2011up photograph"", ""nearest\u2011neighbor voting"", ""tight knot"", ""local gossip"", ""proximate sensors"", ""short\u2011circuit"", ""border fence"", ""nearby fireflies"", ""local traffic""]","[""rubber molecule, adjacent rubber fibers, elastic potential, distant rubber fibers"", ""house, neighbors, yard, community"", ""building, streetlights, city grid, surrounding neighborhoods"", ""hand, arm, grip, surrounding environment"", ""router, laptop, signal strength, distant devices"", ""magnet, magnetic field, magnetic potential, external magnetic field"", ""bead, adjacent beads, string tension, distant beads"", ""air molecule, local temperature, atmospheric pressure, global climate"", ""domino, adjacent dominos, domino arrangement, distant dominos"", ""spring, adjacent springs, spring force, distant springs"", ""seat, adjacent seats, seat arrangement, surrounding seats"", ""pixel, adjacent pixels, image gradient, distant pixels"", ""nearest neighbor, local votes, influence, distant votes"", ""thread, surrounding fibers, tension, distant fibers"", ""neighbor, local rumors, social influence, distant news"", ""sensor, proximate circuitry, sensor field, distant circuitry"", ""wire, circuit components, electric field, power source"", ""fence post, nearby surveillance, electrified fence, distant surveillance system"", ""firefly, nearby fireflies, firefly glow, distant fireflies"", ""car, pedestrians, traffic light, traffic management system""]","To find relatable analogies for the tight‑bind approximation, I looked for everyday ideas that emphasize **strong, short‑range influence** where only the closest “neighbors” matter and distant elements have little effect. Concepts that involve **local connections**, **nearest‑neighbor interactions**, or **limited‑range coupling** map well onto the idea of electrons being tightly bound to an atom and feeling mainly the nearby electronic environment while remote parts contribute minimally.",success
378,Two-Dimensional Electron Gas,"[""A Pinball Game""]",1,"electronic, two dimensional, charge force, electron density","[""Ice rink"", ""Highway lane"", ""Oil film"", ""Sheet paper"", ""Hallway crowd"", ""River surface"", ""Airplane wing"", ""Magnetic tape"", ""Pizza crust"", ""Parking lot"", ""Conveyor belt"", ""Soccer field"", ""Spreadsheet grid"", ""Flat carpet"", ""Sushi roll"", ""Screen light"", ""Chalkboard"", ""Thin glass"", ""Marble layer"", ""Pancake layer""]","[""skater, flat surface, friction, crowd"", ""vehicular, single lane, traffic flow, vehicle density"", ""viscous, thin, surface tension, oil density"", ""ink, flat, surface tension, paper density"", ""human, single-file, social pressure, crowd density"", ""water, surface, current, water density"", ""aerodynamic, flat surface, air pressure, airfoil shape"", ""magnetic, flat, adhesive, tape density"", ""savory, flat, crust texture, topping density"", ""vehicular, flat, traffic flow, vehicle density"", ""mechanical, flat surface, belt tension, object density"", ""player, field surface, team strategy, player distribution"", ""digital, grid layout, cell connections, data density"", ""textile, flat, static cling, pile density"", ""rice, flat, filling, filling density"", ""luminescent, flat, radiant energy, brightness"", ""erasable, flat, magnetic, chalk marks"", ""optical, flat, surface tension, material density"", ""marble, layered, friction, marble density"", ""batter, flat, cohesion, batter density""]","A two‑dimensional electron gas (2DEG) is a sheet of electrons confined to move in a plane while being free to flow like a fluid. To help a layperson grasp this, we look for familiar situations that involve a large number of similar entities confined to a thin, flat layer where they can move or interact laterally. Analogies that capture “thinness,” “collective motion,” and “density” make the abstract physics concept more concrete.",success
