id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
299,family,"[""nation"", ""state""]",2,"family, father, children, disobedience, punishment, nurture","[""Team"", ""Orchestra"", ""Garden"", ""School"", ""Business"", ""Ship Crew"", ""Colony"", ""Pack"", ""Flock"", ""Hive"", ""Tree"", ""House"", ""Village"", ""Ecosystem"", ""Machine"", ""Puzzle"", ""Recipe"", ""Web"", ""Nest"", ""Solar System""]","[""team, coach, players, unsportsmanlike conduct, penalty, mentorship"", ""orchestra, conductor, musicians, discord, censure, harmony"", ""garden, gardener, plants, weeds, pruning, watering"", ""classroom, teacher, students, misbehavior, detention, guidance"", ""company, CEO, employees, insubordination, disciplinary action, mentorship"", ""crew, captain, cadets, mutiny, discipline, mentorship"", ""colony, queen, larvae, deviation, isolation, care"", ""pack, alpha, pups, defiance, discipline, care"", ""flock, shepherd, lambs, straying, penning, guidance"", ""colony, king bee, brood, rogue behavior, exile, caregiving"", ""trunk, root, leaves, pests, pruning, watering"", ""household, architect, inhabitants, trespassing, eviction, renovation"", ""community, leader, villagers, disorder, penalty, care"", ""ecosystem, keystone species, offspring, invasive species, natural selection, symbiotic relationship"", ""system, operator, users, glitch, shutdown, maintenance"", ""puzzle, puzzle maker, puzzle pieces, missing piece, resetting the puzzle, guiding the puzzle solver"", ""ingredients, head chef, diners, food waste, burnt dish, cooking technique"", ""network, server, clients, malware, firewall, content filter"", ""nest, male bird, chicks, fledgling independence, withholding food, brooding"", ""galaxy, sun, planets, asteroid belt, black hole, starlight""]","The concept of family can be understood through various analogies that highlight its structure, relationships, and dynamics. The analogies provided below explore different aspects of family, from its hierarchical nature to the bonds between its members.",success
300,husbandry,"[""faith""]",1,"husbandry, herder, sheep, mastery, slaughter, herd","[""Gardening"", ""Farming"", ""Ranching"", ""Forestry"", ""Fisheries"", ""Beekeeping"", ""Conservation"", ""Landscaping"", ""Arboriculture"", ""Viticulture"", ""Animal Training"", ""Pet Care"", ""Wildlife Management"", ""Ecological Restoration"", ""Park Management"", ""Zoology"", ""Veterinary Care"", ""Livestock Management"", ""Gamekeeping"", ""Aquaculture""]","[""gardening, gardener, plants, cultivation, harvesting, crop"", ""farming, farmer, crop, cultivation, harvest, field"", ""ranching, rancher, cattle, management, harvesting, livestock"", ""forestry, forester, trees, management, harvesting, stand"", ""fishing, fisherman, fish, catching, harvesting, school"", ""beekeeping, beekeeper, bees, management, harvesting, colony"", ""conservation, conservationist, endangered species, stewardship, extinction, population"", ""gardening, gardener, plants, cultivation, harvesting, garden"", ""arboriculture, arborist, trees, cultivation, harvesting, orchard"", ""viticulture, vintner, grapes, cultivation, harvest, vineyard"", ""training, trainer, animal, control, release, group"", ""pet care, pet owner, pet, training, euthanasia, litter"", ""conservation, wildlife manager, wildlife, management, culling, population"", ""restoration, restorer, native species, stewardship, invasive species removal, wildlife population"", ""park management, park ranger, wildlife, conservation, culling, population"", ""zoology, zoologist, mammal, expertise, euthanasia, population"", ""Veterinary Care, Veterinarian, Patient, Expertise, Euthanasia, Flock"", ""management, farmer, cattle, control, harvesting, flock"", ""gamekeeping, gamekeeper, game, management, culling, flock"", ""aquaculture, fisherman, fish, management, harvesting, school""]","Husbandry refers to the practice of breeding, raising, and caring for animals, often for food or other products. To generate analogies, we can consider other activities or professions that involve managing, nurturing, or utilizing living things or resources.",success
301,beast,"[""crime""]",1,"beast, prey, capture, cage, hunt, killing","[""Lion"", ""Shark"", ""Tiger"", ""Bear"", ""Wolf"", ""Pitbull"", ""Snake"", ""Crocodile"", ""Hunter"", ""Warrior"", ""Gladiator"", ""Tank"", ""Bulldozer"", ""Tornado"", ""Viking"", ""Pirate"", ""Dinosaur"", ""Dragon"", ""Hydra"", ""Leviathan""]","[""lion, antelope, pounce, enclosure, stalk, maul"", ""shark, fish, catch, tank, stalk, attack"", ""tiger, deer, pounce, enclosure, stalk, maul"", ""bear, salmon, trap, den, forage, mauling"", ""wolf, target, pounce, den, stalk, attack"", ""Pitbull, opponent, restraint, kennel, chase, attack"", ""snake, rodent, coil, terrarium, stalk, venom"", ""crocodile, fish, snatch, enclosure, stalk, ambush"", ""hunter, target, apprehend, trap, pursue, eliminate"", ""warrior, enemy, conquer, prison, battle, defeat"", ""gladiator, opponent, defeat, arena, duel, victory"", ""tank, enemy, disable, enclosure, pursue, destroy"", ""machine, obstacle, containment, enclosure, operation, demolition"", ""tornado, debris, containment, eye, track, destruction"", ""warrior, enemy, plunder, prison, raid, battle"", ""pirate, plunder, seize, brig, pursue, battling"", ""dinosaur, hadrosaur, trap, enclosure, stalking, devouring"", ""dragon, village, ensnare, lair, raid, slaughter"", ""Hydra, hero, entrapment, lair, battle, slaying"", ""Leviathan, ships, ensnare, harbor, pursue, devour""]","The target concept ""beast"" can be understood through various analogies that capture its essence as a powerful, often feared, and instinctual entity. The sub-concepts provided, such as ""prey,"" ""capture,"" ""cage,"" ""hunt,"" and ""killing,"" further emphasize the beast's role in the ecosystem and its relationship with other animals and humans. Analogies can range from other animals known for their strength or predatory nature to concepts that evoke a sense of danger or the need for containment.",success
308,hunger,"[""ambition""]",1,"hunger, food, food, satiation, satiation, scarcity, starvation","[""Thirst"", ""Fatigue"", ""Poverty"", ""Drought"", ""Addiction"", ""Longing"", ""Malnutrition"", ""Deprivation"", ""Scarcity"", ""Starvation"", ""Exhaustion"", ""Desperation"", ""Craving"", ""Withdrawal"", ""Famine"", ""Dissatisfaction"", ""Unfulfillment"", ""Emptiness"", ""Isolation"", ""Desolation""]","[""thirst, water, water, quenching, quenching, drought, dehydration"", ""fatigue, rest, rest, relief, relief, exhaustion, burnout"", ""poverty, income, income, financial security, financial security, unemployment, extreme poverty"", ""thirst, water, water, quenching, quenching, drought, dehydration"", ""craving, substance, substance, sobriety, sobriety, withdrawal, overdose"", ""yearning, object of desire, object of desire, fulfillment, fulfillment, absence, desperation"", ""malnutrition, nutrients, nutrients, satisfaction, satisfaction, deficiency, severe malnutrition"", ""deprivation, resource, resource, fulfillment, fulfillment, shortage, extreme deprivation"", ""shortage, resource, resource, satisfaction, satisfaction, shortage, depletion"", ""starvation, nutrition, nutrition, satisfaction, satisfaction, shortage, "", ""exhaustion, energy, energy, rest, rest, drain, burnout"", ""desperation, relief, relief, fulfillment, fulfillment, emptiness, despair"", ""craving, object of desire, object of desire, fulfillment, fulfillment, unavailability, extreme craving"", ""craving, substance, substance, relief, relief, deprivation, abstinence"", ""famine, crops, crops, harvest, harvest, drought, destruction"", ""dissatisfaction, product, product, satisfaction, satisfaction, shortage, deprivation"", ""unfulfillment, fulfillment, fulfillment, fulfillment, fulfillment, emptiness, desperation"", ""emptiness, content, content, fullness, fullness, void, desolation"", ""loneliness, social connection, social connection, fulfillment, fulfillment, disconnection, desolation"", ""desolation, oasis, oasis, relief, relief, barrenness, devastation""]","To generate analogies for the concept of hunger, we need to consider the various aspects of hunger, such as the physical sensation, the emotional state, and the consequences of scarcity or starvation. We can draw parallels with other concepts that evoke similar feelings or consequences, such as thirst, fatigue, or longing. We can also consider systems or processes that require sustenance or nourishment to function, such as plants, engines, or economies.",success
309,courtship,"[""politics""]",1,"courtship, suitor, woman, rival, wooing","[""Job interview"", ""Sales pitch"", ""Dance competition"", ""Peacock display"", ""Auction bidding"", ""Restaurant marketing"", ""Flirting game"", ""Wrestling match"", ""Perfume advertisement"", ""Bird singing contest"", ""Real estate negotiation"", ""Fashion show"", ""Debate competition"", ""Gourmet food tasting"", ""Music audition"", ""Comedy club performance"", ""Art exhibition"", ""Business networking"", ""Theatrical performance"", ""Game show""]","[""interview process, applicant, employer, competitor, impressing"", ""sales pitch, salesperson, client, competitor, persuading"", ""dance-off, competitor, dance partner, opponent, impressing the judges"", ""mating dance, male peacock, peahen, rival male, displaying plumage"", ""bidding, bidder, item, competitor, outbidding"", ""advertising, customer, target audience, competitor, promoting"", ""game, player, prize, opponent, flirting"", ""match, wrestler, opponent, opponent, taunting"", ""advertising, brand, target audience, competitor, marketing"", ""singing contest, male bird, female bird, opponent bird, singing"", ""negotiation, buyer, seller, competitor, bidding"", ""catwalk, model, designer, competitor, strutting"", ""debate, debater, audience, opponent, persuading"", ""tasting menu, chef, food critic, competitor restaurant, presentation"", ""audition, musician, judge, competitor, performance"", ""stand-up comedy, comedian, audience, fellow comedian, performing a set"", ""exhibition, artist, artwork, competitor, marketing"", ""networking, client, partner, competitor, pitching"", ""audition, actor, audience, co-star, performance"", ""audition, contestant, prize, opponent, charming the host""]","To generate analogies for the concept of ""courtship"", we can consider various domains that involve competition, pursuit, and wooing. These domains can include social interactions, business, sports, and even animal behavior. By identifying similarities between these domains and courtship, we can create analogies that help explain the concept.",success
310,commerce,"[""love""]",1,"commerce, buyer, goods, terms","[""Bartering"", ""Diplomacy"", ""Negotiation"", ""Social Contract"", ""Auction"", ""Bargain Hunting"", ""Relationship Building"", ""Mutual Benefit"", ""Supply and Demand"", ""Haggling"", ""Partnership"", ""Investment"", ""Risk Management"", ""Networking"", ""Marketing"", ""Trade-Off"", ""Value Exchange"", ""Competition"", ""Economic Ecosystem"", ""Financial Transaction""]","[""trade, trader, commodity, agreement"", ""diplomacy, ally, resources, treaties"", ""negotiation, party, interests, agreement"", ""society, citizen, rights, laws"", ""auction, bidder, items, rules"", ""hunting, hunter, prey, rules"", ""connection, partner, resources, boundaries"", ""mutual benefit, recipient, benefits, agreement"", ""market, consumer, commodity, price"", ""negotiation, customer, merchandise, price"", ""partnership, partner, shared resources, agreement"", ""investment, investor, assets, conditions"", ""Risk Assessment, Stakeholder, Assets, Policies"", ""network, client, data, protocols"", ""advertising, customer, products, policies"", ""trade, party, resources, conditions"", ""exchange, receiver, value, agreement"", ""competition, competitor, prize, rules"", ""ecosystem, consumer, resources, regulations"", ""transaction, payer, funds, agreement""]","To generate analogies for the concept of commerce, we can consider various aspects of commerce such as exchange, value, negotiation, and interaction between parties. We can draw parallels from everyday life, social interactions, and other fields that involve similar principles.",success
311,train,"[""society"", ""signal""]",2,"train, passenger, tracks, route, coach, driver, ticket, destination, fuel","[""Bus"", ""Airplane"", ""Ship"", ""Taxi"", ""Bicycle"", ""Highway"", ""Hotel"", ""Restaurant"", ""Elevator"", ""Escalator"", ""Conveyor Belt"", ""Pipeline"", ""Supply Chain"", ""River"", ""Tour"", ""Freight Truck"", ""Subway"", ""Cruise"", ""Delivery Service"", ""Logistics Company""]","[""bus, passenger, road, route, bus, driver, ticket, destination, fuel"", ""airplane, passenger, runway, flight path, cabin, pilot, boarding pass, destination, fuel"", ""ship, passenger, sea route, course, cabin, captain, ticket, port, fuel"", ""taxi, passenger, road, route, car, driver, fare, destination, gasoline"", ""bicycle, rider, road, path, frame, rider, helmet, endpoint, pedals"", ""car, driver, road, route, bus, driver, toll, destination, gasoline"", ""hotel, guest, hallway, itinerary, room, concierge, reservation, room number, amenities"", ""restaurant, customer, menu, order, booth, waiter, receipt, table, ingredients"", ""elevator car, passenger, shaft, path, car, operator, access card, floor, electricity"", ""escalator, rider, steps, path, carriage, motor, access, floor, electricity"", ""belt, product, rollers, path, carton, operator, label, warehouse, electricity"", ""pipeline, fluid, pipes, pipeline route, tanker, pump, shipment, terminal, energy source"", ""logistics, customer, routes, shipping lane, container, supplier, invoice, warehouse, energy source"", ""river, cargo, riverbed, waterway, raft, captain, boarding pass, port, current"", ""tour, tourist, route, itinerary, bus, tour guide, tour package, tourist destination, transportation cost"", ""truck, driver, roads, route, trailer, driver, shipping documents, destination, fuel"", ""subway, commuter, rails, line, car, operator, fare, stop, electricity"", ""ship, passenger, route, itinerary, cabin, captain, ticket, port, fuel"", ""truck, customer, roads, delivery route, van, driver, invoice, drop-off location, gasoline"", ""fleet, customer, routes, delivery route, vehicle, driver, shipment, drop-off location, gasoline""]","The train can be understood by breaking it down into its key components, such as the physical train itself, the passengers it carries, the tracks it rides on, the route it follows, the coaches that make up the train, the driver who operates it, the tickets that allow passengers to ride, the destination it is headed to, and the fuel that powers it. By considering these different parts, we can find analogies that help explain how the train works.",success
314,game,"[""politics"", ""marriage""]",2,"game, player, bet, rules, playground, ball, toy","[""Sports"", ""Puzzle"", ""Theater"", ""Debate"", ""Toys"", ""Simulation"", ""Adventure"", ""Challenge"", ""Tournament"", ""Obstacle course"", ""Maze"", ""Brain teaser"", ""Role-playing"", ""Competition"", ""Strategy"", ""Performance"", ""Riddle"", ""Quizzes"", ""Board meeting"", ""Battlefield""]","[""sport, athlete, wager, regulations, arena, equipment, gear"", ""puzzle, solver, stake, instructions, board, piece, gamepiece"", ""play, actor, ticket, script, stage, prop, costume"", ""debate, participant, stake, guidelines, venue, topic, argument"", ""toy, user, purchase, instructions, play area, ball, toy"", ""model, user, stake, parameters, environment, object, tool"", ""quest, adventurer, stake, guidelines, arena, obstacle, tool"", ""challenge, participant, stake, guidelines, arena, obstacle, tool"", ""competition, competitor, stake, regulations, arena, equipment, prize"", ""obstacle course, participant, penalty, course guidelines, course terrain, obstacle, challenge"", ""maze, navigator, risk, path, labyrinth, obstacle, puzzle"", ""puzzle, solver, stake, instructions, workspace, piece, tool"", ""scenario, actor, stake, script, stage, prop, costume"", ""Competition, Competitor, Stake, Regulations, Arena, Equipment, Prop"", ""plan, executive, investment, guidelines, marketplace, product, prototype"", ""show, performer, stake, script, stage, prop, costume"", ""riddle, solver, stake, clues, context, answer, puzzle"", ""quiz, participant, entry fee, instructions, venue, question, study material"", ""meeting, attendee, investment, agenda, conference room, proposal, gadget"", ""war, soldier, stake, protocol, battlefield, projectile, weapon""]","To generate analogies for the concept of a ""game"", we can consider various aspects such as competition, rules, entertainment, and interaction. We will explore different domains to find concepts that share similarities with these aspects.",success
320,bakery,"[""laboratory""]",1,"baker, cake, recipe, ingredients","[""Restaurant"", ""Factory"", ""Kitchen"", ""Workshop"", ""Store"", ""Caf\u00e9"", ""Food truck"", ""Farm"", ""Laboratory"", ""Studio"", ""Warehouse"", ""Market"", ""Pharmacy"", ""Brewery"", ""Wineries"", ""Dairy"", ""Butcher shop"", ""Florist"", ""Craft shop"", ""Construction site""]","[""chef, entree, menu, supplies"", ""worker, product, blueprint, materials"", ""chef, dish, instructions, groceries"", ""craftsman, product, blueprint, materials"", ""shopkeeper, product, blueprint, materials"", ""barista, pastry, menu, supplies"", ""chef, burger, menu, supplies"", ""farmer, crop, farming technique, seeds"", ""scientist, experiment, protocol, reagents"", ""artist, painting, technique, materials"", ""warehouse manager, product, blueprint, raw materials"", ""vendor, product, blueprint, materials"", ""pharmacist, medication, prescription, active ingredients"", ""brewer, beer, formula, hops and grains"", ""winemaker, wine, blend, grapes"", ""dairy farmer, cheese, formula, milk"", ""butcher, meat, cutting style, meat products"", ""florist, bouquet, arrangement, flowers"", ""craftsman, handicraft, blueprint, materials"", ""architect, building, blueprint, materials""]","To generate analogies for the target concept ""bakery"", we can consider various aspects of a bakery, such as the production process, the products sold, and the role of the baker. We can then identify similar concepts in other domains that share similarities with these aspects.",success
321,stationery,"[""mind""]",1,"eraser, pencil, paper","[""Office supplies"", ""Art materials"", ""Crafting tools"", ""School supplies"", ""Desk accessories"", ""Writing instruments"", ""Paper products"", ""Binding materials"", ""Filing supplies"", ""Packaging materials"", ""Greeting cards"", ""Gift wrap"", ""Stickers"", ""Labels"", ""Notebooks"", ""Journals"", ""Calendars"", ""Planners"", ""Pens"", ""Markers""]","[""corrector, pen, notebook"", ""correcting fluid, charcoal, canvas"", ""scissors, paintbrush, canvas"", ""eraser, pencil, notebook paper"", ""whiteboard cleaner, pen, sticky notes"", ""corrector, pen, notebook"", ""correcting tape, pen, cardstock"", ""adhesive remover, stapler, binding strips"", ""shredder, pen, folder"", ""void fill, marker, box"", ""message correction, writing instrument, card material"", ""tape remover, gift tag marker, wrapping paper"", ""corrector, marker, sticker sheet"", ""sticker remover, marker, label sheet"", ""page remover, pen, notebook page"", ""delete page, pen, journal page"", ""delete button, digital pen, digital page"", ""delete sticker, pen, page"", ""corrector, pen, notebook"", ""corrector, marker, whiteboard""]","To generate analogies for the target concept ""stationery"", we can consider other everyday objects or categories that share similarities with stationery in terms of their purpose, functionality, or the context in which they are used. Stationery is primarily used for writing, drawing, and communication, so we can look for analogies in objects or categories that serve similar purposes or have similar characteristics.",success
322,jacket,"[""wound""]",1,"jacket, zipper, cold","[""Turtle shell"", ""House roof"", ""Car cover"", ""Bird's nest"", ""Insulated pipe"", ""Ziplock bag"", ""Window blinds"", ""Fence"", ""Umbrella"", ""Helmet"", ""Glove"", ""Sweater"", ""Curtains"", ""Body armor"", ""Backpack"", ""Sail"", ""Window"", ""Parachute"", ""Kite"", ""Tent""]","[""shell, hinge, predator"", ""roof, door, rain"", ""car cover, velcro strap, weather"", ""nest, twigs, winter"", ""pipe, valve, low temperature"", ""bag, zipper, airtight"", ""blinds, cord, shade"", ""gate, latch, weathered"", ""umbrella, handle, rain"", ""helmet, chin strap, wind"", ""glove, strap, chill"", ""sweater, buttons, chill"", ""curtains, drawstring, draft"", ""chest plate, buckle, blunt trauma"", ""backpack, buckle, rain"", ""sail, boom, wind"", ""pane, lock, draft"", ""parachute, deployment handle, turbulence"", ""sail, string, wind"", ""tent, door, rain""]","The jacket can be understood through various analogies that highlight its different aspects, such as its protective function, the way it is worn, or its components like zippers and insulation. Each analogy offers a unique perspective on what a jacket is or how it works.",success
324,mind,"[""universe""]",1,"thoughts, brain, neurons","[""Computer"", ""Ocean"", ""Garden"", ""Library"", ""Puzzle"", ""River"", ""Tree"", ""House"", ""Machine"", ""Canvas"", ""Orchestra"", ""Labyrinth"", ""Mirror"", ""Storm"", ""Mountain"", ""Journey"", ""Book"", ""City"", ""Web"", ""Galaxy""]","[""programs, processor, circuits"", ""waves, ocean floor, plankton"", ""seeds, soil, roots"", ""books, catalog, shelves"", ""pieces, board, connections"", ""currents, riverbed, tributaries"", ""leaves, trunk, roots"", ""furniture, blueprint, wiring"", ""circuits, microprocessor, wires"", ""brushstrokes, artist, pigments"", ""melodies, conductor, musicians"", ""pathways, center, intersections"", ""reflections, frame, silvering"", ""gusts, eye, lightning"", ""avalanches, mountain range, hiking trails"", ""milestones, map, pathways"", ""sentences, author, words"", ""residents, city hall, communication networks"", ""content, server, connections"", ""stars, black hole, asteroids""]","The mind is a complex and abstract concept that encompasses various aspects of human consciousness, including thoughts, emotions, and perceptions. To create analogies for the mind, we can draw from a wide range of sources, including physical objects, systems, and natural phenomena. These analogies can help to illustrate the mind's functions, processes, and characteristics in a more relatable and understandable way.",success
325,football,"[""basketball""]",1,"goal, soccer, grass, feet","[""Basketball"", ""Rugby"", ""Hockey"", ""Tennis"", ""Volleyball"", ""Gymnastics"", ""Dance"", ""Martial Arts"", ""Boxing"", ""Wrestling"", ""Lacrosse"", ""Field Hockey"", ""Baseball"", ""Softball"", ""Cricket"", ""Rowing"", ""Cycling"", ""Swimming"", ""Water Polo"", ""Ultimate Frisbee""]","[""hoop, basketball, court, hands"", ""try, rugby, pitch, hands"", ""net, rink, ice, skates"", ""point, tennis, court, racket"", ""point, volleyball, court, hands"", ""routine, discipline, mat, hands"", ""routine, ballet, stage, toes"", ""victory, discipline, mat, hands"", ""knockout, boxing match, ring, hands"", ""pin, match, mat, hands"", ""net, lacrosse, turf, sticks"", ""score, hockey, turf, sticks"", ""home plate, baseball, field, cleats"", ""home plate, softball, field, hands"", ""wicket, cricket, pitch, bat"", ""finish line, rowing race, water, oars"", ""finish line, cycling, track, pedals"", ""finish line, stroke, pool floor, fins"", ""score, polo, pool, hands"", ""end zone, Ultimate Frisbee, field, hands""]","The reasoning behind the analogies is to find concepts that share similarities with football in terms of physical activity, teamwork, strategy, and competition. Some analogies are more direct, such as other sports, while others are more abstract, such as concepts that require coordination and skill.",success
326,farm,"[""company""]",1,"seeds, fruit, bloom","[""Garden"", ""Orchard"", ""Greenhouse"", ""Aquarium"", ""Bakery"", ""Fish farm"", ""Vineyard"", ""Nursery"", ""Hatchery"", ""Brewery"", ""Wineries"", ""Dairy"", ""Apiary"", ""Aviary"", ""Laboratory"", ""Conservatory"", ""Arboretum"", ""Botanical garden"", ""Zoo"", ""Sanctuary""]","[""seedlings, flowers, blossom"", ""saplings, apples, blossom"", ""seedlings, flowers, sprout"", ""eggs, algae, coral growth"", ""flour, filling, rise"", ""eggs, fish, spawn"", ""grapes, wine, blossom"", ""seedlings, flowers, blossom"", ""eggs, hatchlings, hatching"", ""grains, hops, fermentation"", ""grapes, wine, fermentation"", ""milk, cheese, fermentation"", ""eggs, honey, swarm"", ""eggs, food, hatch"", ""samples, specimens, culture"", ""cuttings, flowers, blossom"", ""saplings, flowers, blossom"", ""seedlings, flowers, blossom"", ""eggs, food, breed"", ""eggs, offspring, flourish""]","To generate analogies for the concept of a farm, we can consider other systems or environments that involve growth, cultivation, and harvesting. We can also think of systems that require careful planning, maintenance, and nurturing to produce desired outcomes.",success
327,eating breakfast,"[""eating dinner""]",1,"morning, breakfast, start, coffee","[""Filling gas"", ""Morning stretch"", ""Starting a car"", ""Taking a shower"", ""First day of school"", ""New year's resolutions"", ""Waking up a computer"", ""Planting seeds"", ""Kicking off a project"", ""Setting sail"", ""Igniting a fire"", ""Opening a store"", ""Launching a rocket"", ""Creating a new document"", ""Starting a workout"", ""Turning on a light"", ""Welcoming a guest"", ""Inaugurating a president"", ""Breaking ground"", ""Setting the stage""]","[""morning, gas, start, snack"", ""dawn, warm-up, begin, hydration"", ""ignition, fuel, engine, oil"", ""morning, shower, begin, shampoo"", ""first day, orientation, beginning, welcome speech"", ""January, resolutions, beginning, motivation"", ""boot time, system check, power on, system refresh"", ""spring, seeds, plant, water"", ""initiation, planning, launch, stimulus"", ""dawn, provisions, departure, grog"", ""spark, fuel, ignite, flame"", ""opening time, inventory, launch, welcome drink"", ""liftoff, fuel, launch, ignition"", ""blank page, new document, beginning, inspiration"", ""warm-up, pre-workout snack, begin, energy drink"", ""darkness, light, switch, electricity"", ""arrival, greeting, welcome, refreshment"", ""inauguration day, inauguration ceremony, beginning of term, reception"", ""groundbreaking, foundation, initiation, stimulus"", ""prelude, backdrop, beginning, stimulus""]","Eating breakfast is a daily routine that provides energy and helps start the day. To generate analogies, we can consider other activities or concepts that share similar characteristics, such as providing a boost, marking a beginning, or being a regular habit.",success
328,Fiction,"[""Architecture""]",1,"Word, plot, character image","[""Dream"", ""Game"", ""Simulation"", ""Fantasy"", ""Myth"", ""Imagination"", ""Storytelling"", ""Role-playing"", ""Virtual reality"", ""Theater"", ""Film"", ""Painting"", ""Music"", ""Dance"", ""Poetry"", ""Daydream"", ""Escape"", ""Journey"", ""Exploration"", ""Invention""]","[""Thought, sequence of events, mental picture"", ""Level, Gameplay, Avatar"", ""Code, Scenario, Avatar"", ""Magic, Quest, Avatar"", ""Mythical Term, legendary story, deity"", ""Thought, scenario, mental picture"", ""Vocabulary, narrative, character description"", ""Action, Scenario, Avatar"", ""Pixel, scenario, avatar"", ""Script, Storyline, Costume Design"", ""Script, Storyline, Cinematography"", ""Brushstroke, Composition, Portrait"", ""Lyrics, Composition, Artist persona"", ""Step, Choreography, Costume"", ""Verse, Theme, Imagery"", ""Thought, sequence of events, mental picture"", ""Gateway, route, landscape"", ""Step, Route, Traveler"", ""Map, Terrain, Landmark"", ""Blueprint, Design, Prototype""]","Fiction can be understood through various analogies that capture its essence as a creative expression. By comparing fiction to different concepts, we can highlight its unique characteristics, such as its ability to transport us to new worlds, evoke emotions, and explore complex ideas.",success
329,Poetry,"[""Music"", ""Bridge""]",2,"verse, poet, length, rhyme, rhythm","[""Music"", ""Painting"", ""Dance"", ""Storytelling"", ""Songwriting"", ""Theater"", ""Speechwriting"", ""Rap"", ""Short stories"", ""Novel writing"", ""Scriptwriting"", ""Graffiti"", ""Photography"", ""Film"", ""Public speaking"", ""Debate"", ""Journaling"", ""Letter writing"", ""Comedy"", ""Spoken word""]","[""lyrics, composer, duration, melody, beat"", ""stroke, artist, size, harmony, texture"", ""step, choreographer, duration, beat, tempo"", ""chapter, author, word count, tone, pace"", ""chorus, lyricist, duration, rhyme, beat"", ""act, playwright, duration, dialogue, tempo"", ""paragraph, speechwriter, duration, cadence, tone"", ""bar, rapper, track length, rhyme scheme, beat"", ""chapter, author, word count, tone, pace"", ""chapter, author, word count, tone, pace"", ""scene, screenwriter, act, dialogue, pacing"", ""tag, artist, size, pattern, flow"", ""frame, photographer, exposure, composition, timing"", ""scene, director, duration, score, pacing"", ""paragraph, speaker, duration, cadence, tone"", ""argument, speaker, duration, cadence, tone"", ""entry, writer, page count, tone, flow"", ""paragraph, writer, word count, tone, flow"", ""scene, comedian, duration, punchline, timing"", ""phrase, speaker, duration, cadence, tone""]","Poetry is a form of artistic expression that uses language to convey emotions, ideas, and experiences. It often employs various techniques such as rhyme, rhythm, and verse to create a unique and expressive form. To find analogies for poetry, we can look at other forms of artistic expression, communication methods, and creative outlets that share similar characteristics.",success
330,Article,"[""River"", ""Recipes""]",2,"article, Word, beginning, end","[""Book"", ""Chapter"", ""Sentence"", ""Paragraph"", ""Story"", ""Essay"", ""Report"", ""Letter"", ""Poem"", ""Script"", ""Conversation"", ""Speech"", ""Document"", ""Blog Post"", ""News Story"", ""Editorial"", ""Review"", ""Summary"", ""Outline"", ""Manuscript""]","[""chapter, page, introduction, conclusion"", ""chapter, paragraph, introduction, conclusion"", ""phrase, word, start, finish"", ""paragraph, sentence, start, conclusion"", ""chapter, paragraph, introduction, conclusion"", ""essay, paragraph, introduction, conclusion"", ""report, document, introduction, conclusion"", ""letter, alphabet, header, signature"", ""stanza, line, introduction, conclusion"", ""script, software, introduction, conclusion"", ""topic, phrase, start, conclusion"", ""oration, phrase, introduction, conclusion"", ""document, software, introduction, conclusion"", ""post, software, introduction, conclusion"", ""story, headline, lede, conclusion"", ""editorial, software, introduction, conclusion"", ""review, rating, summary, conclusion"", ""summary, sentence, introduction, conclusion"", ""topic, software, introduction, conclusion"", ""manuscript, document, introduction, conclusion""]","The concept of an article can be broken down into its constituent parts, such as words, and its structure, including a beginning and an end. To create analogies for an article, we can consider other objects or concepts that also have distinct parts and a clear structure.",success
331,Fiction Structure,"[""Houses""]",1,"plot, theme, character, language use, Emotional expression","[""Building Architecture"", ""Musical Composition"", ""Recipe"", ""Puzzle"", ""Game Design"", ""Road Map"", ""Tree Structure"", ""Mosaic Art"", ""Film Editing"", ""Bridge Construction"", ""Garden Design"", ""Song Lyrics"", ""Mathematical Equation"", ""Speech Writing"", ""Dance Choreography"", ""Web Development"", ""Novel Writing"", ""Script Writing"", ""Poetry"", ""Symphony Orchestra""]","[""blueprint, style, occupant, signage, atmosphere"", ""melody, harmony, instrument, lyrics, tempo"", ""ingredients, cuisine, chef, cooking techniques, presentation style"", ""puzzle design, puzzle genre, puzzle piece, clues, player experience"", ""gameplay mechanics, game genre, player avatar, user interface, soundtrack and sound effects"", ""route, destination, traveler, signs, landmarks"", ""trunk, roots, leaves, bark, flowers"", ""design, color palette, piece, texture, tone"", ""narrative flow, visual tone, actor performance, dialogue delivery, cinematography mood"", ""blueprint, architecture, materials, communication plan, aesthetic design"", ""layout, style, features, color palette, atmosphere"", ""narrative, message, protagonist, lyrics, tone"", ""formula, variable, constant, notation, solution"", ""narrative, message, speaker, tone, delivery"", ""sequence, style, dancer, music, mood"", ""site map, design template, user persona, coding language, user experience"", ""storyline, message, protagonist, narrative voice, tone"", ""storyline, message, protagonist, dialogue, tone"", ""narrative, motif, persona, diction, tone"", ""composition, melody, instrument, harmony, tempo""]","To generate analogies for the concept of ""Fiction Structure,"" we need to consider systems or frameworks that have components working together to create a cohesive whole. Each analogy should reflect aspects of how plot, theme, character, language use, and emotional expression interconnect within a narrative.",success
