id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
182,Active Fault,"[""Spring""]",1,,"[""Ticking bomb"", ""Loaded gun"", ""Frayed wire"", ""Cracked dam"", ""Wobbly bridge"", ""Active volcano"", ""Pressure cooker"", ""Hair trigger"", ""Loose tooth"", ""Overstretched band"", ""Faulty fuse"", ""Unstable shelf"", ""Simmering feud"", ""Cracked ice"", ""Charged capacitor"", ""Dormant geyser"", ""Loose screw"", ""Building tension"", ""Pending rupture"", ""Unsecured load""]",[],"An active fault is a fracture in the Earth's crust that has experienced recent movement and is capable of future seismic activity, representing a latent instability prone to sudden energy release. To generate analogies, I focused on familiar concepts involving structural weaknesses, building tension, or imminent disruptions in everyday or natural scenarios, capturing elements like dormancy with potential for abrupt action. Each analogy is limited to 1-3 words for brevity.",success
183,Geological folds,"[""wrinkles""]",1,,"[""Folded paper"", ""Wrinkled bedsheet"", ""Pleated skirt"", ""Corrugated cardboard"", ""Bent metal"", ""Folded towel"", ""Creased fabric"", ""Accordion bellows"", ""Folded map"", ""Wavy ribbon"", ""Bent branch"", ""Ruffled chips"", ""Folded napkin"", ""Curved spine"", ""Pleated fan"", ""Wrinkled skin"", ""Bent pipe"", ""Folded dough"", ""Curved road"", ""Creased letter""]",[],"Geological folds are deformations in rock layers caused by tectonic pressures, resulting in bends, curves, or waves in stratified materials. To create analogies, I focused on familiar, everyday concepts involving bending, folding, wrinkling, or layering under force, using simple objects or phenomena that mimic this structural change without being geological. Each analogy is limited to 1-3 words for brevity and directness.",success
184,Volcano,"[""Car""]",1,,"[""Pressure Cooker"", ""Old Faithful"", ""Fireworks Display"", ""Shaken Soda"", ""Overinflated Balloon"", ""Boiling Kettle"", ""Firing Cannon"", ""Rocket Launch"", ""Popping Cork"", ""Jack-in-the-Box"", ""Sudden Sneeze"", ""Earthquake Rupture"", ""Steam Vent"", ""Hot Spring"", ""Popcorn Kernels"", ""Fault Line Slip"", ""Boiler Explosion"", ""Lava Lamp"", ""Geothermal Power"", ""Anger Outburst""]",[],"Volcano involves buildup of pressure from molten material beneath the Earth's surface, leading to sudden eruptions of lava, ash, and gases, often with a mountain-like structure. Analogies should draw from familiar concepts involving pressure accumulation, explosive release, heat, or geological/natural phenomena that mimic eruption, flow, or dormancy. I'll select 20 diverse, everyday or natural source concepts, each phrased in 1-3 words, focusing on processes like bursting, venting, or overflowing to parallel volcanic activity without being too literal.",success
185,Rock Metamorphosis,"[""Baking""]",1,,"[""Caterpillar to butterfly"", ""Coal to diamond"", ""Clay to pottery"", ""Dough to bread"", ""Egg to omelet"", ""Tadpole to frog"", ""Acorn to oak"", ""Seed to flower"", ""Puppy to dog"", ""Teen to adult"", ""Pressure cooker meal"", ""Forged metal sword"", ""Aged wine barrel"", ""Curds to cheese"", ""Raw ore smelting"", ""Ice to glacier"", ""Leaf in autumn"", ""Cocoon silk production"", ""Stress hair graying"", ""Training muscle build""]",[],"Rock metamorphosis involves rocks transforming under intense heat, pressure, and chemical changes without melting, altering their structure and minerals. To create analogies, I selected 20 familiar concepts involving transformation due to external forces like pressure, heat, or time, such as biological changes, cooking processes, or personal development, each phrased in 1-3 words to highlight the source analogy.",success
186,Geological Formation,"[""Origami""]",1,,"[""Layer cake"", ""Tree rings"", ""Book stack"", ""City skyline"", ""River delta"", ""Coral reef"", ""Ice layers"", ""Sand dunes"", ""Brick wall"", ""Musical score"", ""Organizational chart"", ""Family tree"", ""Weather map"", ""Language roots"", ""Art collage"", ""Fabric layers"", ""Historical timeline"", ""Plant strata"", ""Ocean waves"", ""Social network""]",[],"Geological formation refers to a distinct body of rock or sediment with shared characteristics, formed through gradual processes like deposition, erosion, and tectonic activity over long periods, often in layers. To create analogies, I selected 20 familiar, everyday concepts that involve layering, building up over time, structural development, or natural accumulation, using 1-3 words each to evoke ideas of formation without direct geological ties. These include food items, natural growths, human-made structures, and abstract builds to provide diverse relatable sources.",success
187,Deposit Formation,"[""Cookie Making""]",1,,"[""Snow piling"", ""Dust settling"", ""River silt"", ""Beach sand"", ""Paint layering"", ""Leaf litter"", ""Ice buildup"", ""Mud drying"", ""Salt crusting"", ""Frost forming"", ""Coin stacking"", ""Book piling"", ""Sand drifting"", ""Coral growing"", ""Cave dripping"", ""Soil layering"", ""Peat accumulating"", ""Crystal growing"", ""Dune shifting"", ""Shell bedding""]",[],"Deposit formation in geology involves the accumulation and solidification of sediments, minerals, or materials over time, often through settling, precipitation, or deposition in layers. To explain this unfamiliar concept, analogies should draw from familiar everyday or natural processes of buildup, layering, or settling, using simple 1-3 word phrases that evoke gradual accumulation without being too technical.",success
188,Empire,"[""Tree""]",1,,"[""Corporate conglomerate"", ""Bee hive"", ""Solar system"", ""Family dynasty"", ""Sports league"", ""Retail chain"", ""University campus"", ""Army division"", ""Orchestra ensemble"", ""Media network"", ""Hospital system"", ""Transportation hub"", ""Publishing empire"", ""Fashion brand"", ""Tech giant"", ""Library branches"", ""Restaurant franchise"", ""Music label"", ""Tree canopy"", ""Galaxy cluster""]",[],"An empire is a large, expansive political entity with a central authority ruling over diverse territories and peoples, often involving expansion, hierarchy, and control. Analogies should draw from familiar large-scale organizations, systems, or structures that exhibit similar traits of central dominance, expansion, and management of multiple components.",success
189,American Congressional System,"[""Democratic Centralism in China""]",1,,"[""Bicycle wheels"", ""Human heart"", ""Corporate board"", ""Student council"", ""Family meeting"", ""Sports league"", ""Debate team"", ""Jury deliberation"", ""United Nations"", ""Chess game"", ""Kitchen brigade"", ""Orchestra sections"", ""Traffic signals"", ""Puzzle assembly"", ""Bridge structure"", ""Car engine"", ""Garden beds"", ""Book club"", ""Movie crew"", ""Restaurant staff""]",[],"The American Congressional System is a bicameral legislature with the House of Representatives (population-based) and Senate (state-based), involving checks, balances, representation, debate, and law-making. I selected 20 familiar source concepts as analogies that capture elements like duality (two parts), representation, deliberation, hierarchy, or balanced decision-making, keeping each to 1-3 words for brevity and everyday familiarity.",success
190,British Parliamentary System,"[""Australian Parliamentary System""]",1,,"[""Soccer team"", ""Symphony orchestra"", ""Court trial"", ""Corporate board"", ""Debate club"", ""Theater troupe"", ""Ship crew"", ""Kitchen brigade"", ""Rock band"", ""Academic senate"", ""Town council"", ""Jury deliberation"", ""Chess game"", ""Bee colony"", ""Army platoon"", ""Newsroom staff"", ""Sports league"", ""Club committee"", ""Family council"", ""Book club""]",[],"The British Parliamentary System is a democratic framework with a bicameral legislature (House of Commons and House of Lords), where the Prime Minister leads the government, the monarch is ceremonial head of state, and it features adversarial debates, question periods, and party-based decision-making. To generate analogies, I focused on familiar structures involving leadership hierarchies, group deliberations, opposition dynamics, and collective governance, drawing from everyday organizations, teams, and social systems that mirror these elements like coordinated groups with a leader, debate, and checks/balances.",success
191,Russian Political System,"[""Chinese Political System""]",1,,"[""Monarchy"", ""Corporate Hierarchy"", ""Chess Game"", ""Puppet Theater"", ""Military Chain"", ""Family Dynasty"", ""Sports League"", ""Orchestra Conductor"", ""School Administration"", ""Restaurant Kitchen"", ""Zoo Management"", ""Circus Ringmaster"", ""Prison System"", ""Game Show"", ""Clockwork Machine"", ""Garden Pruning"", ""Traffic Control"", ""Hospital Ward"", ""University Senate"", ""Recipe Followed""]",[],"The Russian Political System is a federal semi-presidential republic with strong centralized presidential power, limited opposition, managed elections, and elements of authoritarianism under figures like Putin. To create analogies, I selected 20 familiar source concepts that mirror aspects such as hierarchical control, facade of democracy, strategic maneuvering, and institutional rigidity, drawing from everyday structures, games, organizations, and metaphors for clarity in explanation.",success
192,Spanish Political System,"[""Mexican Political System""]",1,,"[""British Monarchy"", ""German Federalism"", ""Italian Parliament"", ""Corporate Hierarchy"", ""Family Dynasty"", ""School Council"", ""Ship Command"", ""Orchestra Ensemble"", ""Puzzle Assembly"", ""Traffic Network"", ""Canadian Confederation"", ""Belgian Devolution"", ""Restaurant Staff"", ""Band Leadership"", ""Village Assembly"", ""Empire Governance"", ""Game Ruleset"", ""Building Framework"", ""Ecosystem Balance"", ""Team Coordination""]",[],"The Spanish political system is a constitutional parliamentary monarchy with a king as ceremonial head of state, a prime minister leading the executive, a bicameral legislature, and devolved powers to autonomous communities. To create analogies, I selected 20 familiar source concepts (mostly other political systems or everyday structures) that mirror aspects like hierarchy, power balance, regional autonomy, or democratic processes, each condensed to 1-3 words for brevity.",success
193,Japanese Government System,"[""British Government System""]",1,,"[""British Monarchy"", ""Canadian Parliament"", ""Australian Federation"", ""German Bundestag"", ""Swedish Riksdag"", ""Dutch Monarchy"", ""Spanish Cortes"", ""Belgian Parliament"", ""Norwegian Storting"", ""Danish Folketing"", ""Corporate Boardroom"", ""University Senate"", ""Orchestra Conductor"", ""Ship Captaincy"", ""Family Patriarchate"", ""Military Command"", ""City Council"", ""Union Leadership"", ""Theater Troupe"", ""Village Assembly""]",[],"The Japanese Government System is a constitutional monarchy with a parliamentary democracy, established by the 1947 Constitution. It features the Emperor as a ceremonial head of state with no political power, a Prime Minister as the head of government elected by the Diet (bicameral legislature: House of Representatives and House of Councillors), and a separation of powers influenced by Western models but adapted to Japanese culture. To generate analogies, I selected 20 familiar source concepts (primarily other government systems or organizational structures) that share elements like ceremonial leadership, elected executives, legislative bodies, or hierarchical decision-making, each phrased in 1-3 words for brevity.",success
194,Reign of the Pharaohs,"[""Feudal Dynasties""]",1,,"[""Roman Empire"", ""British Monarchy"", ""Ming Dynasty"", ""Ottoman Sultans"", ""Inca Empire"", ""Tudor Reign"", ""Persian Empire"", ""Mayan Kings"", ""Aztec Empire"", ""Russian Tsars"", ""Byzantine Emperors"", ""Mughal Empire"", ""Qin Dynasty"", ""Elizabethan Era"", ""Holy Roman Empire"", ""French Monarchy"", ""Spanish Empire"", ""Viking Kings"", ""Samurai Shoguns"", ""Chinese Emperors""]",[],"The target concept ""Reign of the Pharaohs"" refers to the ancient Egyptian period of divine kingship, absolute rule, monumental building, and cultural legacy. To generate analogies, I selected 20 familiar historical or monarchical periods/empires that share themes of centralized power, long-lasting dynasties, god-like rulers, or imperial dominance, each phrased in 1-3 words for brevity.",success
195,Pyramids,"[""The Great Wall""]",1,,"[""Mountain peak"", ""Traffic cone"", ""Wedding cake"", ""Ant hill"", ""Party hat"", ""Tepee tent"", ""Stacked boxes"", ""Ice cream cone"", ""Hourglass shape"", ""Corporate ladder"", ""Food pyramid"", ""Beehive structure"", ""River delta"", ""Roof gable"", ""Ponzi scheme"", ""Layered pyramid"", ""Obelisk monument"", ""Funnel top"", ""Step stool"", ""Hierarchical chart""]",[],"Pyramids are ancient monumental structures with a broad base tapering to a point, often symbolizing stability, hierarchy, or geometric form. To explain them, analogies draw from familiar shapes, layered builds, hierarchical systems, or natural formations that share tapering, stacking, or organizational traits.",success
196,Napoleonic Wars,"[""The War Against Japan""]",1,,"[""Punic Wars"", ""Peloponnesian War"", ""Thirty Years' War"", ""World War I"", ""World War II"", ""Mongol Conquests"", ""Crusades"", ""Hundred Years' War"", ""American Civil War"", ""Seven Years' War"", ""Franco-Prussian War"", ""Alexander's Conquests"", ""Roman Civil Wars"", ""Boer Wars"", ""Opium Wars"", ""Crimean War"", ""Russo-Japanese War"", ""Spanish Civil War"", ""Vietnam War"", ""Gulf War""]",[],"The Napoleonic Wars were a series of major conflicts (1803-1815) involving France under Napoleon against European coalitions, characterized by empire expansion, military innovation, alliances, and widespread impact. Analogies are drawn from other historical wars, conquests, or large-scale conflicts that share themes like imperial ambition, multi-nation alliances, prolonged battles, and geopolitical shifts, using 1-3 word familiar concepts.",success
197,The British Bourgeois Revolution,"[""The American War of Independence""]",1,,"[""French Revolution"", ""American Revolution"", ""Glorious Revolution"", ""Meiji Restoration"", ""Dutch Revolt"", ""Haitian Revolution"", ""Industrial Revolution"", ""Enlightenment Ideas"", ""Parliamentary Reform"", ""Constitutional Monarchy"", ""Rise of Capitalism"", ""Feudal Abolition"", ""Civil Rights Movement"", ""Women's Suffrage"", ""Labor Strikes"", ""Decolonization Wars"", ""Arab Spring"", ""Velvet Revolution"", ""Boston Tea Party"", ""Storming Bastille""]",[],"The British Bourgeois Revolution refers to 17th-century events like the English Civil War and Glorious Revolution, where the rising middle class (bourgeoisie) challenged absolute monarchy, promoting parliamentary power and capitalism. Analogies are drawn from other historical revolutions or social transformations involving class shifts, political upheavals, or transitions to modern governance, using familiar 1-3 word concepts for parallels in structure, causes, or outcomes.",success
198,English Bourgeois Revolution,"[""The French Revolution""]",1,,"[""American Revolution"", ""French Revolution"", ""Glorious Revolution"", ""Dutch Revolt"", ""Meiji Restoration"", ""1848 Revolutions"", ""Belgian Revolution"", ""Greek Independence"", ""Young Turk Revolution"", ""Carnation Revolution"", ""Velvet Revolution"", ""Orange Revolution"", ""Arab Spring"", ""Corporate Takeover"", ""Shareholder Revolt"", ""Management Coup"", ""Union Strike"", ""Boston Tea Party"", ""Storming Bastille"", ""Fall of Monarchy""]",[],"The English Bourgeois Revolution refers to the 17th-century upheavals in England (including the Civil War and Glorious Revolution) where the emerging middle class (bourgeoisie) challenged absolute monarchy, promoting parliamentary power, capitalism, and individual rights. Analogies should be familiar historical or metaphorical concepts involving class-based uprisings, regime changes, or transitions from feudal/autocratic systems to more democratic or capitalist ones, drawing parallels in themes of rebellion against entrenched power by rising social/economic groups.",success
199,American Revolutionary War,"[""The French Revolution"", ""American Civil War""]",2,,"[""French Revolution"", ""Boston Tea Party"", ""Civil Rights Movement"", ""Haitian Revolution"", ""Indian Independence"", ""English Civil War"", ""Russian Revolution"", ""Labor Strike"", ""Teenage Rebellion"", ""Divorce Battle"", ""Sports Uprising"", ""Family Feud"", ""Breaking Chains"", ""Freedom March"", ""Guerrilla Warfare"", ""Tax Revolt"", ""Colonial Uprising"", ""Declaration Signing"", ""Continental Congress"", ""Liberty Tree""]",[],"The American Revolutionary War was a conflict for independence from British colonial rule, involving rebellion, taxation disputes, guerrilla tactics, and formation of a new nation. To create analogies, I selected 20 familiar historical, social, or conceptual sources (1-3 words each) that parallel aspects like uprising against authority, fight for freedom, internal divisions, or breaking away from a larger power, drawing from other revolutions, wars, movements, and everyday metaphors for broad relatability.",success
200,Bill of Rights,"[""Declaration of Independence"", ""Declaration of Human Rights""]",2,,"[""Ten Commandments"", ""Magna Carta"", ""Employee Handbook"", ""Patient Rights"", ""Consumer Protections"", ""House Rules"", ""School Code"", ""Team Charter"", ""Safety Manual"", ""Privacy Policy"", ""Warranty Terms"", ""Rental Agreement"", ""Club Bylaws"", ""Game Rules"", ""Traffic Laws"", ""Labor Code"", ""Civil Liberties"", ""Human Rights"", ""Freedom Manifesto"", ""Liberty Safeguards""]",[],"The Bill of Rights is a foundational set of amendments to the US Constitution that protect individual freedoms and limit government power. To create analogies, I selected 20 familiar source concepts (each 1-3 words) from everyday life, history, and institutions that parallel ideas of protected rights, rules, or guarantees, such as lists of principles, safeguards, or charters that define boundaries and entitlements.",success
201,The Bill of Rights,"[""The Constitution of 1787""]",1,,"[""House rules"", ""Safety net"", ""Protective shield"", ""Highway guardrails"", ""Patient rights"", ""Employee handbook"", ""Ten Commandments"", ""Magna Carta"", ""Human declaration"", ""Privacy policy"", ""Product warranty"", ""Speed limits"", ""Building codes"", ""Game rules"", ""Door lock"", ""Health vaccine"", ""Car insurance"", ""Consent form"", ""Library card"", ""Travel passport""]",[],"The Bill of Rights refers to the first 10 amendments of the US Constitution, establishing fundamental protections for individual liberties against government overreach. To create analogies, I selected 20 familiar concepts (each 1-3 words) that parallel ideas of safeguards, rules, boundaries, or foundational guarantees in everyday, historical, or legal contexts, such as protective mechanisms, charters, or codes that limit authority and ensure freedoms.",success
203,Declaration of Independence,"[""Constitution of 1787"", ""Declaration of Human Rights""]",2,,"[""Breakup letter"", ""Divorce papers"", ""Resignation letter"", ""Magna Carta"", ""Bill of Rights"", ""Emancipation Proclamation"", ""Communist Manifesto"", ""Human Rights Declaration"", ""Secession Ordinance"", ""Freedom Charter"", ""Rights of Man"", ""Gettysburg Address"", ""Protest Manifesto"", ""Autonomy Proclamation"", ""Grievance Petition"", ""Sovereignty Claim"", ""Liberation Decree"", ""Separation Agreement"", ""Farewell Speech"", ""New Nation Proclamation""]",[],"The Declaration of Independence is a foundational document announcing separation from a governing authority, listing grievances, and outlining principles of self-governance and rights. To generate analogies, I selected 20 familiar source concepts (historical documents, everyday scenarios, or declarations) that parallel these elements: formal breakups/separations, statements of rights or grievances, or proclamations of autonomy. Each is limited to 1-3 words, drawing from well-known historical, legal, or personal contexts to make the target relatable.",success
205,1787 Constitution,"[""Declaration of the Rights of Man""]",1,,"[""Building blueprint"", ""Game rulebook"", ""Company charter"", ""School handbook"", ""Team playbook"", ""House rules"", ""Social contract"", ""Architectural plan"", ""Corporate bylaws"", ""Family guidelines"", ""Traffic regulations"", ""Software protocol"", ""Musical score"", ""Business model"", ""Ethical code"", ""Safety manual"", ""Diet plan"", ""Fitness regimen"", ""Club constitution"", ""Zoning laws""]",[],"The 1787 Constitution is the foundational document establishing the structure, powers, and rules for the US government, like a blueprint or rule set for a nation. To create analogies, I selected 20 familiar source concepts (each 1-3 words) that parallel its role as a framework, set of governing principles, or operational guide, drawing from everyday, historical, or structural examples like plans, rules, and charters to make it relatable without being too abstract or identical.",success
207,Reformation in Russia in 1861,"[""Meiji Restoration in Japan""]",1,,"[""Emancipation Proclamation"", ""Abolition Act 1833"", ""Haitian Revolution"", ""Meiji Restoration"", ""French Revolution"", ""American Civil War"", ""Magna Carta"", ""End of Apartheid"", ""Civil Rights Movement"", ""Indian Independence"", ""Velvet Revolution"", ""Fall of Berlin Wall"", ""Women's Suffrage"", ""Decolonization Africa"", ""Prussian Serf Reform"", ""Brazilian Abolition"", ""Civil Rights Act"", ""End of Jim Crow"", ""Bolshevik Revolution"", ""English Bill Rights""]",[],"The target concept refers to the Emancipation Reform of 1861 in Russia, which abolished serfdom and freed millions of peasants, marking a major social, economic, and political transformation under Tsar Alexander II. To generate analogies, I selected 20 familiar historical events or reforms involving emancipation, abolition of oppressive systems, societal restructuring, or transitions from feudalism/autocracy to greater freedom/equality. These are concise (1-3 words) source concepts that parallel the reform's themes of liberation, modernization, and upheaval.",success
208,Industrial Revolution,"[""The Second Industrial Revolution""]",1,,"[""Digital Revolution"", ""Agricultural Revolution"", ""Scientific Revolution"", ""Green Revolution"", ""Space Race"", ""Gold Rush"", ""Internet Boom"", ""Automobile Era"", ""Electricity Adoption"", ""Printing Press"", ""Railroad Expansion"", ""Silicon Valley"", ""Oil Boom"", ""French Revolution"", ""Renaissance Period"", ""Civil Rights"", ""Globalization Wave"", ""AI Emergence"", ""Smartphone Shift"", ""E-commerce Explosion""]",[],"The Industrial Revolution represents a profound societal, economic, and technological transformation from agrarian to mechanized production, involving innovation, urbanization, and social change. To analogize it, I selected 20 familiar historical, technological, or societal shifts that mirror aspects like rapid innovation, systemic change, economic upheaval, or paradigm shifts. Each is phrased in 1-3 words as a source concept for drawing parallels, such as explosive growth or revolutionary impacts.",success
209,Renaissance,"[""Enlightenment""]",1,,"[""Spring awakening"", ""Phoenix rising"", ""Dawn breaking"", ""Butterfly metamorphosis"", ""Tech boom"", ""Fitness transformation"", ""Garden blooming"", ""Startup launch"", ""Book revival"", ""Festival surge"", ""Economic recovery"", ""Artistic explosion"", ""Knowledge awakening"", ""Innovation wave"", ""Cultural shift"", ""Hero's journey"", ""Light bulb moment"", ""Post-storm calm"", ""Seed sprouting"", ""Digital evolution""]",[],"The Renaissance represents a period of cultural, artistic, and intellectual revival in Europe after the Middle Ages, emphasizing humanism, innovation, and a return to classical roots. To create analogies, I selected 20 familiar source concepts from nature, personal growth, technology, history, and everyday life that evoke themes of rebirth, awakening, transformation, flourishing, and renewal. Each is limited to 1-3 words for brevity and directness as analogies.",success
210,Westernization Movement,"[""Reform Movement of 1898"", ""The Revolution of 1911"", ""New Culture Movement""]",3,,"[""Meiji Restoration"", ""Industrial Revolution"", ""Cultural Diffusion"", ""Technology Transfer"", ""Reform Movement"", ""Globalization Wave"", ""Economic Liberalization"", ""Democratic Transition"", ""Educational Reform"", ""Legal Modernization"", ""Infrastructure Development"", ""Scientific Enlightenment"", ""Military Modernization"", ""Artistic Revival"", ""Fashion Adoption"", ""Culinary Fusion"", ""Media Influence"", ""Political Alliance"", ""Trade Integration"", ""Urban Transformation""]",[],"The Westernization Movement, particularly in late 19th-century China, was a reform effort to adopt Western science, technology, military, and institutions to strengthen the nation against imperialism and internal weaknesses, without fully embracing Western culture or politics. To create analogies, I selected 20 familiar source concepts (historical events, processes, or cultural shifts) that parallel aspects like selective adoption, modernization drives, cultural borrowing, or systemic reforms, each phrased in 1-3 words for brevity.",success
213,Reform Movement of 1898,"[""Revolution of 1911"", ""New Culture Movement""]",2,,"[""Meiji Restoration"", ""Tanzimat Reforms"", ""Progressive Era"", ""New Deal"", ""Perestroika"", ""Glasnost"", ""Civil Rights Movement"", ""Women's Suffrage"", ""Abolitionism"", ""Enlightenment"", ""Industrial Revolution"", ""Green Revolution"", ""Velvet Revolution"", ""Arab Spring"", ""Self-Strengthening Movement"", ""Young Turk Revolution"", ""Bourbon Reforms"", ""Glorious Revolution"", ""Deng Reforms"", ""Thatcherism""]",[],"The Reform Movement of 1898, also known as the Hundred Days' Reform, was a brief, top-down effort in late Qing China to modernize institutions, education, and governance in response to foreign threats and internal weaknesses, ultimately suppressed by conservative forces. Analogies are drawn from other historical reform movements or initiatives that involved rapid attempts at societal, political, or economic modernization, often in response to crises, with varying degrees of success or brevity. These 20 familiar concepts parallel aspects like urgency, intellectual leadership, resistance from traditionalists, or incomplete implementation.",success
215,Revolution of 1911,"[""New Culture Movement""]",1,,"[""American Revolution"", ""French Revolution"", ""Russian Revolution"", ""Haitian Revolution"", ""Mexican Revolution"", ""Cuban Revolution"", ""Iranian Revolution"", ""Velvet Revolution"", ""Carnation Revolution"", ""Orange Revolution"", ""Glorious Revolution"", ""English Civil War"", ""Philippine Revolution"", ""Greek Independence"", ""Belgian Revolution"", ""1848 Revolutions"", ""Arab Spring"", ""Color Revolutions"", ""Meiji Restoration"", ""Portuguese Revolution""]",[],"The Revolution of 1911 (Xinhai Revolution) was an uprising that overthrew China's Qing Dynasty, ending over two millennia of imperial rule and establishing the Republic of China, driven by nationalism, republicanism, and anti-Manchu sentiment. To generate analogies, I selected 20 familiar historical revolutions or uprisings (1-3 words each) that share themes like toppling monarchies/autocracies, establishing republics/democracies, or sparking modernization/nationalism, focusing on transformative political changes without direct causation.",success
216,Egypt,"[""Ancient Western Asia"", ""Ancient Greece"", ""India"", ""Ancient Rome"", ""China""]",5,,"[""Ancient Rome"", ""Mesopotamia"", ""Ancient Greece"", ""Nile River"", ""Pyramids"", ""Pharaohs"", ""Sahara Desert"", ""Mediterranean Coast"", ""Ancient China"", ""Indus Valley"", ""Maya Civilization"", ""Fertile Crescent"", ""Sphinx"", ""Hieroglyphics"", ""Thebes City"", ""Luxor Temple"", ""Cairo Metropolis"", ""Red Sea"", ""Valley Kings"", ""Cleopatra Era""]",[],"Egypt is a North African country with a rich ancient history, famous for the Nile River, pyramids, pharaohs, and its role in early civilization. To create analogies, I'll draw from similar ancient civilizations, river valleys, desert landscapes, or influential historical entities that share structural, cultural, or geographical parallels, keeping each to 1-3 words as familiar source concepts.",success
218,Ancient Asia,"[""Ancient Greece"", ""Ancient Rome""]",2,,"[""Ancient Egypt"", ""Classical Greece"", ""Roman Empire"", ""Mayan Civilization"", ""Inca Empire"", ""Ancient Mesopotamia"", ""Persian Empire"", ""Byzantine Empire"", ""Medieval Europe"", ""Renaissance Italy"", ""Viking Scandinavia"", ""Celtic Britain"", ""Ottoman Empire"", ""Mughal India"", ""Feudal Japan"", ""Aztec Empire"", ""Phoenician Cities"", ""Carthaginian Republic"", ""Hittite Kingdom"", ""Sumerian City-States""]",[],"Ancient Asia refers to the historical, cultural, and civilizational developments across the continent from prehistoric times through classical eras, including empires, philosophies, trade routes, and innovations in regions like China, India, and Mesopotamia. To create analogies, I selected 20 familiar historical or geographical concepts from other regions or periods that share parallels in societal structure, cultural achievements, technological advancements, or imperial dynamics, serving as relatable source domains for explanation.",success
219,Gusia,"[""India"", ""China""]",2,,"[""traffic jam"", ""domino effect"", ""water cycle"", ""chain reaction"", ""ecosystem balance"", ""electrical circuit"", ""human digestion"", ""planetary orbit"", ""sound wave"", ""chemical bond"", ""immune response"", ""memory formation"", ""plant growth"", ""ocean current"", ""weather pattern"", ""social network"", ""computer algorithm"", ""evolutionary adaptation"", ""nerve impulse"", ""food chain""]",[],"Gusia is presented as an unfamiliar scientific concept with no sub-concepts provided, making it challenging to pinpoint exactly (it may be obscure, fictional, or a specific term from a niche field like biology, physics, or ecology). To fulfill the task, I'll treat it as an abstract, interconnected process or system (e.g., perhaps a dynamic natural or biological phenomenon involving interaction, flow, or balance). The analogies will be 20 familiar, everyday or basic scientific source concepts (1-3 words each) that could map to its structure, function, or behavior, such as chains of events, flows, or equilibria, to aid explanation.",success
225,India,"[""China"", ""Ancient Greece"", ""Ancient Rome""]",3,,"[""United States"", ""Ancient China"", ""Roman Empire"", ""Melting Pot"", ""Spice Bazaar"", ""Ganges River"", ""Bollywood Film"", ""Taj Mahal"", ""Yoga Practice"", ""Curry Dish"", ""Elephant Herd"", ""Monsoon Season"", ""Silk Road"", ""Kaleidoscope Patterns"", ""Emerging Giant"", ""Sacred Cow"", ""Diwali Festival"", ""Himalayan Peaks"", ""Call Center"", ""Banyan Tree""]",[],"India is a vast, diverse country with a rich history, massive population, cultural pluralism, economic dynamism, and geographical variety. Analogies can draw from other nations, historical empires, natural phenomena, or societal metaphors that capture aspects like scale, diversity, resilience, or vibrancy to make it relatable.",success
228,China,"[""Ancient Greece"", ""Ancient Rome""]",2,,"[""United States"", ""Roman Empire"", ""India"", ""Soviet Union"", ""British Empire"", ""Dragon"", ""Great Wall"", ""Silk Road"", ""Red Giant"", ""Manufacturing Hub"", ""Population Powerhouse"", ""Economic Dragon"", ""Ancient Civilization"", ""Communist State"", ""Bamboo Forest"", ""Forbidden City"", ""Terracotta Army"", ""Yellow River"", ""Himalayan Range"", ""Pearl of Orient""]",[],"China is a vast, ancient nation with a massive population, rich cultural history, rapid economic growth, and significant global influence. Analogies can draw from other large countries, historical empires, symbolic representations, or entities sharing traits like scale, power, or resilience to make it relatable.",success
230,Ancient Greece,"[""Ancient Rome""]",1,,"[""Roman Empire"", ""Italian Renaissance"", ""American Democracy"", ""Modern Olympics"", ""Silicon Valley"", ""Oxford University"", ""Hollywood Film"", ""Harry Potter"", ""United Nations"", ""French Revolution"", ""British Empire"", ""Jazz Age"", ""Startup Culture"", ""Social Media"", ""Super Bowl"", ""Enlightenment Era"", ""Viking Age"", ""Gold Rush"", ""Punk Rock"", ""Fantasy Worlds""]",[],"Ancient Greece refers to the classical civilization from roughly 800 BCE to 146 BCE, renowned for pioneering democracy, philosophy, literature, art, architecture, mythology, and city-state governance. Since sub_concepts are empty, analogies draw from broader parallels in history, modern society, and culture. I selected 20 familiar source concepts (each 1-3 words) that could map to its aspects: e.g., political systems to democracies, intellectual hubs to universities, competitive societies to sports leagues, and mythical narratives to fantasy worlds. These provide diverse, relatable entry points for explanation without direct overlap.",success
