id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
301,beast,"[""crime""]",1,"beast, prey, capture, cage, hunt, killing","[""Grizzly bear"", ""Bengal tiger"", ""Gray wolf"", ""Great white shark"", ""African lion"", ""Siberian tiger"", ""Polar bear"", ""Komodo dragon"", ""Nile crocodile"", ""Bald eagle"", ""Black rhino"", ""Saltwater crocodile"", ""Cheetah sprinter"", ""Snow leopard"", ""Spotted hyena"", ""Red fox"", ""Barn owl"", ""Black widow spider"", ""Deathstalker scorpion"", ""Velociraptor dinosaur""]","[""Grizzly bear, salmon, trap, enclosure, forage, mauling"", ""tiger, deer, pounce, enclosure, stalk, maul"", ""wolf, prey, chase, den, hunt, killing"", ""shark, seal, ambush, enclosure, stalk, attack"", ""lion, antelope, ambush, enclosure, stalking, mauling"", ""tiger, deer, trap, enclosure, stalk, maul"", ""Polar bear, seal, ambush, enclosure, stalk, attack"", ""Komodo dragon, deer, ambush, enclosure, stalk, attack"", ""Nile crocodile, antelope, ambush, enclosure, stalk, attack"", ""eagle, small mammal, talons, nest, soar, talon strike"", ""rhino, grass, poaching, sanctuary, poaching, poaching"", ""Saltwater crocodile, fish, ambush, enclosure, stalk, attack"", ""sprinter, opponent, overtake, track, chase, winning"", ""Snow leopard, mountain goat, ambush, enclosure, stalk, attack"", ""hyena, antelope, ambush, den, stalk, mauling"", ""fox, small mammal, pounce, den, stalk, attack"", ""owl, mouse, talons, nest, fly, talon strike"", ""Black widow spider, insect, web, web enclosure, ambush, venom injection"", ""scorpion, insect, sting, terrarium, stalk, venom"", ""raptor, hadrosaur, ambush, enclosure, pack hunt, fatal bite""]","The target concept ""beast"" represents a wild, powerful, often predatory creature, amplified by sub-concepts like prey, capture, cage, hunt, and killing, suggesting a scenario of primal predation, pursuit, and domination. To create analogies, I selected 20 familiar source concepts (primarily real-world predators or forceful entities) that mirror these traits of ferocity, hunting instinct, and overwhelming presence, each phrased in 1-3 words for brevity and direct comparability.",success
308,hunger,"[""ambition""]",1,"hunger, food, food, satiation, satiation, scarcity, starvation","[""thirst"", ""fatigue"", ""loneliness"", ""boredom"", ""curiosity"", ""ambition"", ""low battery"", ""empty tank"", ""cash shortage"", ""attention deficit"", ""love longing"", ""knowledge thirst"", ""itching urge"", ""craving sweets"", ""power hunger"", ""sleep deprivation"", ""resource scarcity"", ""emotional void"", ""fuel depletion"", ""addiction craving""]","[""thirst, water, water, quenching, quenching, drought, dehydration"", ""fatigue, rest, rest, relief, relief, exhaustion, burnout"", ""loneliness, social connection, social connection, fulfillment, fulfillment, isolation, desolation"", ""boredom, stimulation, stimulation, engagement, engagement, monotony, desperation"", ""curiosity, knowledge, knowledge, satisfaction, satisfaction, ignorance, confusion"", ""drive, opportunities, opportunities, fulfillment, fulfillment, obstacles, burnout"", ""low battery, charge, charge, full charge, full charge, low power mode, dead battery"", ""empty, gas, gas, full, full, low fuel, tank dry"", ""cash shortage, cash, cash, financial security, financial security, limited funds, bankruptcy"", ""distraction, stimulus, stimulus, focus, focus, overload, burnout"", ""longing, love, love, fulfillment, fulfillment, absence, desperation"", ""thirst, knowledge, knowledge, satisfaction, satisfaction, shortage, ignorance"", ""itch, scratch, scratch, relief, relief, intensity, aggravation"", ""sweet craving, sweets, sweets, satisfaction, satisfaction, limited sweets, extreme sweet craving"", ""power, resources, resources, fulfillment, fulfillment, shortage, deprivation"", ""fatigue, sleep, sleep, rejuvenation, rejuvenation, deprivation, exhaustion"", ""resource shortage, resource, resource, resource surplus, resource surplus, shortage, extreme shortage"", ""emptiness, nourishment, nourishment, contentment, contentment, loneliness, desolation"", ""fuel depletion, fuel, fuel, full tank, full tank, low fuel, empty tank"", ""craving, substance, substance, satisfaction, satisfaction, withdrawal, overdose""]","Hunger represents a physiological need or drive for nourishment due to depletion, often involving discomfort from scarcity and relief through satiation. To create analogies, I selected 20 familiar concepts that parallel this: basic drives (e.g., thirst), emotional voids (e.g., loneliness), resource shortages (e.g., empty tank), and urges (e.g., curiosity), drawing from sub_concepts like food needs, satiation opposites, and scarcity/starvation extremes. Each is limited to 1-3 words for brevity.",success
309,courtship,"[""politics""]",1,"courtship, suitor, woman, rival, wooing","[""sales pitch"", ""job interview"", ""political campaign"", ""boxing match"", ""bird mating dance"", ""peacock display"", ""knight's quest"", ""auction bidding"", ""dance audition"", ""flower pollination"", ""chess strategy"", ""business merger"", ""talent scouting"", ""beauty pageant"", ""speed dating"", ""serenade performance"", ""gift exchange"", ""rival duel"", ""romantic dinner"", ""proposal scene""]","[""sales pitch, salesperson, client, competitor, persuading"", ""interview, applicant, employer, competitor, pitching"", ""election campaign, candidate, voter, opponent, canvassing"", ""match, boxer, opponent, opponent, sparring"", ""mating dance, male bird, female bird, rival male, displaying plumage"", ""mating dance, male peacock, female peacock, rival male, displaying plumage"", ""quest, knight, damsel, dragon, jousting"", ""bidding, bidder, item, competitor, outbidding"", ""audition, dancer, choreographer, competitor, impressing"", ""pollination, pollinator, flower, other pollinators, attracting"", ""game, player, queen, opponent, maneuvering"", ""negotiation, acquiring company, target company, competitor, pitching"", ""recruitment, candidate, talent, competitor, pitching"", ""competition, contestant, beauty queen, fellow contestant, talent show"", ""speed dating, participant, date, competitor, flirting"", ""performance, performer, audience, fellow musician, singing"", ""gifting, giver, receiver, competing giver, presenting gifts"", ""duel, duelist, prize, opponent, challenge"", ""dinner date, host, guest, other diner, flirting"", ""romantic dinner, man, woman, other man, flirting""]","Courtship involves a suitor pursuing romantic interest from a woman through wooing, often with rivals competing via displays, gifts, or efforts. Analogies draw from familiar scenarios of pursuit, attraction, competition, and persuasion in nature, business, sports, arts, and daily life to mirror these elements.",success
310,commerce,"[""love""]",1,"commerce, buyer, goods, terms","[""Stock trading"", ""Barter exchange"", ""Flea market"", ""Online shopping"", ""Auction bidding"", ""Real estate"", ""Currency exchange"", ""Wholesale deal"", ""Retail sale"", ""Import export"", ""Farmer's market"", ""Grocery purchase"", ""Car dealership"", ""Book trade"", ""Ticket buying"", ""Freelance gig"", ""Job market"", ""Vendor stall"", ""Trade fair"", ""E-commerce site""]","[""stock market, investor, securities, trading rules"", ""exchange, trader, commodity, agreement"", ""market, customer, merchandise, prices"", ""e-commerce, customer, products, policies"", ""auction, bidder, items, rules"", ""real estate market, homebuyer, properties, contract terms"", ""exchange, customer, currencies, rates"", ""deal, customer, products, agreement"", ""retail, customer, products, policies"", ""trade, importer, commodities, agreements"", ""market, customer, produce, prices"", ""grocery shopping, customer, products, prices"", ""dealership, customer, vehicles, contract"", ""book trade, reader, books, copyright laws"", ""ticket buying, customer, tickets, refund policy"", ""gig economy, client, services, contract"", ""job market, employer, services, contract"", ""stall, customer, products, prices"", ""trade, attendee, products, rules"", ""website, customer, products, policies""]","Commerce involves the exchange of goods and services between buyers and sellers under specific terms, akin to various transactional or exchange processes in everyday life, economics, or social interactions. Analogies are drawn from familiar buying/selling scenarios to mirror this dynamic.",success
311,train,"[""society"", ""signal""]",2,"train, passenger, tracks, route, coach, driver, ticket, destination, fuel","[""school bus"", ""conveyor belt"", ""supply chain"", ""river flow"", ""bicycle chain"", ""car caravan"", ""subway line"", ""assembly line"", ""blood vessel"", ""story arc"", ""music playlist"", ""hiking trail"", ""pipeline network"", ""factory workflow"", ""neural pathway"", ""migration route"", ""recipe steps"", ""parade procession"", ""computer program"", ""life journey""]","[""bus, student, road, route, bus, driver, pass, stop, gasoline"", ""belt, product, rollers, path, cart, operator, label, endpoint, power source"", ""logistics network, customer, transportation channels, distribution route, shipping container, logistics provider, order, delivery point, energy source"", ""water, cargo, riverbed, current, raft, current, navigation, port, gravity"", ""chain, rider, road, path, frame, rider, helmet, endpoint, muscle power"", ""caravan, passenger, road, route, caravan, driver, toll, destination, fuel"", ""subway, commuter, rails, line, car, operator, fare, stop, electricity"", ""production line, worker, conveyor belt, workflow, training program, supervisor, task assignment, finished product, energy source"", ""blood vessel, oxygen, bloodstream, circulatory path, red blood cell, heart, entry permit, organ, nutrients"", ""narrative, reader, plot, storyline, author, protagonist, premise, climax, conflict"", ""playlist, listener, songs, sequence, DJ, curator, subscription, playlist end, battery life"", ""trail, hiker, path, trail route, shelter, guide, permit, campsite, food"", ""pipeline, fluid, pipes, pipeline route, tanker, pump, shipment, terminal, energy source"", ""production line, product, conveyor belt, workflow, assembly line, operator, order, shipping dock, energy source"", ""neural pathway, signal, axon, pathway, synapse, neurotransmitter, ion channel, receptor, energy source"", ""migrant, migrant, route, migration route, group, leader, document, settlement, resources"", ""recipe, cook, steps, method, kitchen, chef, shopping list, meal, ingredients"", ""parade, spectator, route, procession route, float, parade marshal, entry pass, end point, energy source"", ""program, user, algorithm, workflow, interface, developer, login, output, power source"", ""life, person, path, direction, mentor, conscience, opportunity, goal, motivation""]","The target concept ""train"" refers to a rail-based transportation system, with sub-concepts highlighting its key elements: the vehicle itself (train), people carried (passenger), guiding path (tracks), planned path (route), compartments (coach), operator (driver), entry permission (ticket), endpoint (destination), and energy source (fuel). To generate analogies, I selected 20 familiar source concepts that share structural, functional, or metaphorical similarities, such as linear movement, guided paths, sequenced components, or journey progression. Each is limited to 1-3 words, focusing on everyday or natural phenomena that could illustrate train operations or organization without direct overlap.",success
314,game,"[""politics"", ""marriage""]",2,"game, player, bet, rules, playground, ball, toy","[""Business competition"", ""Dating scene"", ""Stock market"", ""Election campaign"", ""Court trial"", ""Job interview"", ""Traffic jam"", ""Recipe preparation"", ""Dance routine"", ""Orchestra performance"", ""Military strategy"", ""Puzzle solving"", ""Treasure hunt"", ""Romance plot"", ""School exam"", ""Party planning"", ""Diet plan"", ""Workout session"", ""Road trip"", ""Social conversation""]","[""market, company, investment, regulations, industry, product, prototype"", ""social scene, participant, investment, social norms, social venue, social event, distraction"", ""market, investor, investment, regulations, exchange, stock, commodity"", ""election campaign, candidate, endorsement, election laws, debate stage, ballot, propaganda material"", ""trial, lawyer, verdict, laws, courtroom, evidence, exhibit"", ""interview, candidate, salary, protocol, office, resume, props"", ""traffic, driver, commute, traffic laws, road, vehicle, car"", ""recipe, cook, investment, instructions, kitchen, ingredient, gadget"", ""routine, dancer, audience vote, choreography, stage, prop, costume"", ""concert, musician, donation, score, stage, instrument, prop"", ""battle, soldier, stake, protocol, battlefield, projectile, equipment"", ""puzzle, solver, stake, guidelines, workspace, piece, tool"", ""hunt, hunter, stake, clues, terrain, treasure, puzzle"", ""romance, lover, commitment, social norms, dating scene, heart, flirtation"", ""exam, student, grade, syllabus, classroom, pencil, stationery"", ""party, guest, gamble, schedule, venue, dance, favor"", ""diet plan, dieter, commitment, guidelines, kitchen, food, snack"", ""workout, exerciser, challenge, routine, gym, equipment, prop"", ""trip, traveler, risk, route, highway, vehicle, souvenir"", ""conversation, participant, topic, social norms, social setting, idea, talking point""]","The target concept ""game"" involves structured play with elements like players, bets (stakes), rules, playground (setting), ball/toy (tools/objects). To generate analogies, I selected 20 familiar source concepts from everyday life, work, and social domains that share structural similarities: participants (players), guidelines (rules), environments (playgrounds), objectives/stakes (bets), and tools (ball/toy). Each is phrased in 1-3 words to highlight comparable dynamics without being games themselves.",success
320,bakery,"[""laboratory""]",1,"baker, cake, recipe, ingredients","[""kitchen"", ""factory"", ""brewery"", ""pharmacy"", ""blacksmith shop"", ""tailor shop"", ""print shop"", ""record studio"", ""film studio"", ""car factory"", ""cosmetics lab"", ""toy workshop"", ""book bindery"", ""candle workshop"", ""soap factory"", ""cheese dairy"", ""chocolate factory"", ""pizza kitchen"", ""coffee roastery"", ""perfume atelier""]","[""chef, dish, instructions, groceries"", ""worker, product, blueprint, materials"", ""brewmaster, beer, formula, hops and grains"", ""pharmacist, medication, prescription, active ingredients"", ""blacksmith, sword, blueprint, metals"", ""tailor, garment, pattern, fabrics"", ""printer, brochure, template, inks"", ""producer, album, blueprint, instruments"", ""director, film, script, props"", ""engineer, car, blueprint, raw materials"", ""chemist, product, formula, components"", ""toymaker, doll, blueprint, materials"", ""bookbinder, book, blueprint, materials"", ""candle maker, candle, formula, materials"", ""chemist, soap bar, formula, raw materials"", ""dairy farmer, cheese wheel, cheese recipe, milk"", ""chocolatier, chocolate bar, formula, cocoa beans"", ""pizza chef, pizza, menu, toppings"", ""roaster, blend, roast profile, coffee beans"", ""perfumer, fragrance, formula, essential oils""]","The target concept ""bakery"" represents a specialized production space where a baker (specialist) combines ingredients (raw materials) following a recipe (instructions) to create products like cake (finished goods). Analogies should be familiar settings involving transformation of materials into consumable or usable items, with roles, processes, and components that parallel this structure, such as workshops, factories, or kitchens in various industries.",success
321,stationery,"[""mind""]",1,"eraser, pencil, paper","[""kitchen utensils"", ""gardening tools"", ""sewing kit"", ""painting supplies"", ""carpenter's tools"", ""mechanic's wrenches"", ""baker's ingredients"", ""tailor's needles"", ""photographer's lenses"", ""doctor's instruments"", ""teacher's markers"", ""artist's brushes"", ""plumber's pipes"", ""chef's knives"", ""barber's scissors"", ""builder's hardware"", ""musician's strings"", ""sports gear"", ""traveler's map"", ""cook's spices""]","[""sponge, spatula, plate"", ""pruning shears, plant label, gardening gloves"", ""scissors, needle, fabric"", ""solvent, brush, canvas"", ""sandpaper, pencil, blueprint"", ""deburrer, grease pencil, blueprint"", ""sugar scraper, icing pen, wafer paper"", ""thimble, sewing needle, fabric"", ""UV filter, prime lens, sensor"", ""scalpel, syringe, medical chart"", ""corrector, dry erase marker, whiteboard"", ""corrector, sketching brush, canvas"", ""drain cleaner, pipe marker, blueprint"", ""paring knife, boning knife, cutting board"", ""hair clippers, razor, hair"", ""sander, chalk, blueprint"", ""tuner, pick, sheet music"", ""knee pads, golf club, scoreboard"", ""compass, marker, map"", ""salt, pepper, cutting board""]","Stationery refers to a collection of writing and drawing materials, including items like erasers (for correction), pencils (for marking), and paper (for the base medium). To generate analogies, I identify familiar source concepts that parallel this as organized sets of tools or supplies enabling creation, modification, or documentation in everyday activities, professions, or hobbies. These sources share structural similarities (e.g., essential components for a task) but from different domains to make the target more relatable.",success
322,jacket,"[""wound""]",1,"jacket, zipper, cold","[""winter coat"", ""thick blanket"", ""rain poncho"", ""book jacket"", ""turtle shell"", ""car hood"", ""tent flap"", ""armor plating"", ""oven mitt"", ""sleeping bag"", ""envelope seal"", ""roof shingles"", ""umbrella canopy"", ""sweater layer"", ""glove lining"", ""boot insulation"", ""hat brim"", ""scarf wrap"", ""door zipper"", ""thermal wrap""]","[""coat, buckle, freezing"", ""blanket, fringe, chill"", ""poncho, snap, rain"", ""book jacket, cover flap, shelf life"", ""shell, hinge, environment"", ""car hood, latch, engine temperature"", ""tent, zipper, rain"", ""breastplate, buckle, attack"", ""oven mitt, velcro strap, heat"", ""sleeping bag, zipper, cold weather"", ""envelope, seal, contents"", ""shingles, sealant, weather"", ""canopy, rib, rain"", ""sweater, hem, chill"", ""glove, seam, chill"", ""insulation, seal, low temperature"", ""hat, brim, shade"", ""scarf, tie, wind"", ""door, zipper, draft"", ""wrap, velcro, chill""]","The target concept ""jacket"" is a protective outer garment for warmth, featuring elements like zippers and relevance to cold weather. To generate analogies, I selected 20 familiar source concepts that parallel its functions: providing insulation/protection (e.g., coverings, layers), enclosure mechanisms (e.g., fasteners), and responses to environmental challenges (e.g., weather barriers). Each is limited to 1-3 words, drawing from everyday objects, clothing, nature, and structures for broad relatability.",success
324,mind,"[""universe""]",1,"thoughts, brain, neurons","[""computer processor"", ""public library"", ""neural network"", ""vast ocean"", ""radio receiver"", ""steam engine"", ""hall mirror"", ""jigsaw puzzle"", ""symphony orchestra"", ""treasure map"", ""kitchen sponge"", ""grandfather clock"", ""movie theater"", ""assembly factory"", ""flowing river"", ""spider web"", ""blank canvas"", ""ship captain"", ""ancient archive"", ""beehive colony""]","[""instructions, hardware, circuits"", ""books, catalog system, interconnected shelves"", ""inputs, network, nodes"", ""waves, ocean floor, plankton"", ""signals, receiver, circuits"", ""fuel, boiler, pistons"", ""reflections, frame, silvering"", ""pieces, puzzle board, connections"", ""melodies, conductor, musicians"", ""clues, cartographer, map symbols"", ""absorbency, cell structure, pores"", ""ticking, mechanism, gears"", ""movies, projection room, speakers"", ""blueprints, control room, machinery"", ""eddies, riverbed, water molecules"", ""strands, hub, knots"", ""brushstrokes, artist, pigments"", ""orders, command center, communication systems"", ""scrolls, library, ink"", ""communication, hive, worker bees""]","The mind encompasses consciousness, cognition, and mental processes, tied to the brain's neural networks and thoughts as emergent patterns. I selected 20 diverse, familiar analogies that metaphorically capture aspects like processing (e.g., computation), storage (e.g., memory), connectivity (e.g., networks), and emergence (e.g., ecosystems), drawing from everyday objects, nature, and technology to make the abstract concept relatable without overlapping too much.",success
325,football,"[""basketball""]",1,"goal, soccer, grass, feet","[""basketball game"", ""rugby match"", ""field hockey"", ""kickball round"", ""volleyball set"", ""tennis rally"", ""baseball inning"", ""lacrosse game"", ""dodgeball circle"", ""polo match"", ""cricket pitch"", ""golf course"", ""lawn bowling"", ""croquet game"", ""ultimate frisbee"", ""handball court"", ""water polo"", ""futsal indoor"", ""street soccer"", ""American football""]","[""hoop, basketball, court, hands"", ""try, rugby, pitch, hands"", ""score, hockey, turf, sticks"", ""home plate, kickball, field, legs"", ""point, volleyball, court, hands"", ""point, tennis, court, racket"", ""home plate, baseball, field, cleats"", ""score, lacrosse, field, sticks"", ""center, dodgeball, mat, hands"", ""score, polo, field, mallet"", ""wicket, cricket, turf, bat"", ""hole, golf, green, clubs"", ""jack, bowls, green, hands"", ""hoop, croquet, lawn, mallet"", ""end zone, ultimate frisbee, field, hands"", ""hoop, handball, floor, hands"", ""score, polo, pool, hands"", ""target, futsal, indoor court, feet"", ""net, street soccer, asphalt, cleats"", ""touchdown, American football, field, hands""]","The target concept ""football"" refers to soccer based on sub-concepts like goal, soccer, grass, and feet, emphasizing a team sport involving kicking a ball on a grassy field to score goals. To generate analogies, I selected 20 familiar source concepts (mostly other sports or games) that share structural, action-based, or environmental similarities, such as team play, ball handling with feet/body, goals/scoring, or field-based action. Each is limited to 1-3 words for brevity.",success
326,farm,"[""company""]",1,"seeds, fruit, bloom","[""vegetable garden"", ""fruit orchard"", ""startup business"", ""family raising"", ""tree growth"", ""recipe cooking"", ""book writing"", ""exercise routine"", ""investment portfolio"", ""art creation"", ""bee hive"", ""factory production"", ""classroom learning"", ""relationship building"", ""career development"", ""baking bread"", ""puzzle assembly"", ""team training"", ""language acquisition"", ""home gardening""]","[""seedlings, vegetables, sprout"", ""saplings, apples, blossom"", ""ideas, products, growth"", ""babies, children, grow up"", ""acorn, apple, blossom"", ""ingredients, dish, cooking time"", ""ideas, manuscript, plot development"", ""warm-up, results, peak performance"", ""stocks, dividends, growth"", ""ideas, artwork, inspiration"", ""eggs, honey, swarm"", ""raw materials, finished goods, production cycle"", ""basics, knowledge, understanding"", ""foundations, results, flourish"", ""foundational skills, accomplishments, growth stage"", ""yeast, sugar, rise"", ""pieces, sections, completion"", ""new recruits, results, development"", ""vocabulary, fluency, mastery"", ""seedlings, harvest, blossom""]","The target concept ""farm"" involves a process of cultivation starting with seeds (input/planting), leading to bloom (growth/development), and resulting in fruit (harvest/output). To generate analogies, I identified 20 familiar source concepts from everyday life, nature, business, and human endeavors that mirror this cycle of initiation, nurturing, and yielding results. Each is phrased in 1-3 words to represent a relatable domain or process analogous to farming.",success
327,eating breakfast,"[""eating dinner""]",1,"morning, breakfast, start, coffee","[""starting engine"", ""waking alarm"", ""sunrise glow"", ""coffee brewing"", ""battery charging"", ""morning jog"", ""booting computer"", ""lighting match"", ""planting seed"", ""opening shop"", ""fueling car"", ""stretching muscles"", ""sipping tea"", ""feeding pet"", ""making bed"", ""reading news"", ""tying shoes"", ""brushing teeth"", ""watering plants"", ""journal writing""]","[""ignition, fuel, engine, oil"", ""wake-up time, alarm sound, wake-up, snooze button"", ""dawn, sunrise, beginning, warmth"", ""dawn, brew, initiate, roast"", ""night, charging, begin, electricity"", ""dawn, hydration, begin, energy drink"", ""startup, boot, power on, system check"", ""spark, flame, ignite, fuel"", ""spring, seed, plant, water"", ""opening time, inventory, launch, welcome drink"", ""departure, gasoline, ignition, oil"", ""warm-up, stretching, begin, energy boost"", ""afternoon, tea time, begin, tea"", ""day, food, begin, treat"", ""wake-up, sheets, begin, pillow"", ""headline, news, beginning, stimulus"", ""beginning, laces, initiate, tighten"", ""night, dinner, begin, water"", ""dawn, water, begin, fertilizer"", ""dawn, journal writing, begin, ink""]","Eating breakfast is a routine morning activity that kickstarts the day with nourishment and energy, often involving coffee. To create analogies, I identified 20 familiar source concepts that parallel this as beginnings, energizing rituals, or daily starters, drawing from routines, mechanics, nature, and habits. Each is limited to 1-3 words for conciseness.",success
328,Fiction,"[""Architecture""]",1,"Word, plot, character image","[""Dream sequence"", ""Movie script"", ""Painting canvas"", ""Symphony score"", ""Recipe instructions"", ""Blueprint design"", ""Jigsaw puzzle"", ""Road map"", ""Theater play"", ""Comic strip"", ""Video game"", ""Myth legend"", ""Fairy tale"", ""Daydream vision"", ""Imagination spark"", ""Role play"", ""Cartoon animation"", ""Sculpture form"", ""Dance routine"", ""Joke setup""]","[""Thought, sequence of events, mental picture"", ""Dialogue, Storyline, Character description"", ""Brushstroke, Composition, Portrait"", ""Note, Composition, Instrumental texture"", ""Ingredient, cooking steps, dish presentation"", ""Line, Layout, Model"", ""Piece, Pattern, Picture"", ""Legend, Route, Landmark"", ""Script, Storyline, Costume design"", ""Panel, sequence of panels, visual representation"", ""Pixel, Level, Avatar"", ""Myth, legend, hero"", ""Magic, Quest, Protagonist"", ""Vision, sequence of events, mental picture"", ""Idea, sequence, vision"", ""Script, Scenario, Costume"", ""Frame, Storyboard, Character design"", ""Material, Composition, Visual representation"", ""Step, Choreography, Costume"", ""Punchline, buildup, comedian""]","Fiction is an imaginative creation using words to build plots and evoke character images, akin to constructed narratives or invented worlds. Analogies should draw from familiar creative, structured, or illusory concepts that parallel its elements of invention, sequence, and visualization, such as dreams, films, or recipes, to make it relatable.",success
329,Poetry,"[""Music"", ""Bridge""]",2,"verse, poet, length, rhyme, rhythm","[""Music composition"", ""Dance choreography"", ""Painting canvas"", ""Sculpture carving"", ""Recipe ingredients"", ""Blueprint design"", ""Symphony orchestra"", ""Jazz improvisation"", ""River current"", ""Heartbeat pulse"", ""Ocean waves"", ""Puzzle assembly"", ""Story narrative"", ""Dream sequence"", ""Code syntax"", ""Garden layout"", ""Culinary creation"", ""Casual conversation"", ""Personal letter"", ""Diary entry""]","[""measure, composer, duration, harmony, tempo"", ""routine, choreographer, duration, syncopation, tempo"", ""brushstroke, artist, dimension, color palette, composition"", ""block, sculptor, size, texture, pattern"", ""ingredient ratio, chef, cooking time, flavor profile, preparation method"", ""section, architect, scale, pattern, layout"", ""movement, composer, duration, harmony, tempo"", ""solo, improviser, duration, melodic motif, tempo"", ""current, navigator, distance, cadence, flow"", ""pulse, heart, duration, cadence, beat"", ""wave, surfer, wavelength, cadence, swell"", ""piece, assembler, size, pattern, flow"", ""chapter, author, word count, tone, pace"", ""scene, dreamer, duration, synchronicity, pace"", ""block, developer, character limit, pattern matching, indentation"", ""pathway, landscape architect, plot size, symmetry, repetition"", ""course, chef, portion size, flavor profile, cooking technique"", ""sentence, speaker, duration, tone, pace"", ""paragraph, writer, word count, tone, flow"", ""paragraph, author, word count, tone, flow""]","Poetry involves creative expression through structured language with elements like verse (form), poet (creator), length (variable extent), rhyme (sound patterns), and rhythm (flow/beat). To generate analogies, I selected 20 familiar concepts from arts, nature, daily life, and processes that share similarities in structure, creativity, patterns, or emotional conveyance, such as rhythmic flow in music or patterned arrangement in recipes, ensuring each is 1-3 words for brevity.",success
330,Article,"[""River"", ""Recipes""]",2,"article, Word, beginning, end","[""Short story"", ""Blog post"", ""News report"", ""Opinion essay"", ""Personal letter"", ""Recipe instructions"", ""User manual"", ""Book chapter"", ""Movie review"", ""Diary entry"", ""Speech script"", ""Product ad"", ""Travel log"", ""Interview transcript"", ""How-to guide"", ""Feature profile"", ""Daily column"", ""Book excerpt"", ""Research summary"", ""Memoir passage""]","[""chapter, paragraph, introduction, conclusion"", ""post, software, introduction, conclusion"", ""report, headline, lead, conclusion"", ""essay, paragraph, introduction, conclusion"", ""letter, page, greeting, signature"", ""recipe, ingredient, introduction, serving"", ""manual, software, introduction, conclusion"", ""chapter, paragraph, introduction, conclusion"", ""review, script, trailer, credits"", ""entry, page, start, conclusion"", ""script, slide, introduction, conclusion"", ""product, slogan, headline, call-to-action"", ""entry, notebook, departure, arrival"", ""transcript, recording software, introduction, conclusion"", ""guide, software, introduction, conclusion"", ""profile, software, introduction, conclusion"", ""column, paragraph, headline, signature"", ""chapter, paragraph, introduction, conclusion"", ""summary, report, introduction, conclusion"", ""passage, sentence, introduction, conclusion""]","The target concept ""Article"" refers to a written piece, such as in journalism or publishing, structured with words forming a coherent narrative that has a clear beginning (introduction) and end (conclusion). Sub-concepts emphasize its composition (article as a whole, made of words) and structure (beginning and end). Analogies are familiar source concepts that are similarly structured written or informational units with sequential elements, starting points, and endpoints, to make the idea relatable.",success
331,Fiction Structure,"[""Houses""]",1,"plot, theme, character, language use, Emotional expression","[""House construction"", ""Symphony composition"", ""Road trip planning"", ""Cake baking"", ""Puzzle assembly"", ""Movie direction"", ""Song writing"", ""Bridge building"", ""Party organization"", ""Garden cultivation"", ""Car assembly"", ""Meal preparation"", ""Website design"", ""Play staging"", ""Jewelry crafting"", ""Clay sculpting"", ""Picture painting"", ""Tapestry weaving"", ""Ship navigation"", ""Child rearing""]","[""blueprint, architecture, occupant, building codes, interior design"", ""melody, harmony, instrument, tempo, dynamics"", ""route, destination, traveler, map legend, scenic stops"", ""recipe, occasion, main ingredient, instructions, decoration"", ""piece arrangement, puzzle image, puzzle piece shape, color palette, puzzle difficulty level"", ""script, genre, actor, dialogue, tone"", ""lyrics, message, narrator, lyrical style, melody"", ""blueprint, architecture, materials, instructions, aesthetics"", ""Agenda, Mood, Guest, Invitations, Music"", ""garden design, garden style, plant species, gardening techniques, atmosphere"", ""blueprint, design, driver, manual, interior design"", ""recipe, cuisine, ingredients, cooking techniques, presentation style"", ""site map, color scheme, user persona, tone of voice, visual identity"", ""script, message, actor, dialogue, performance"", ""design, style, material, technique, aesthetic"", ""design, concept, figure, texture, mood"", ""composition, subject, figure, color palette, mood"", ""thread pattern, color palette, figure motif, weave texture, dye intensity"", ""route, destination, crew, communication, moral compass"", ""life plan, values, personality, communication style, emotional intelligence""]","Fiction Structure involves organizing elements like plot (sequence), theme (core idea), characters (key agents), language use (style), and emotional expression (affect). Analogies are drawn from familiar structured processes or creations that parallel these components: e.g., a sequence of steps, central purpose, main parts, stylistic choices, and evocative elements. Selected 20 diverse, everyday or creative sources, each phrased in 1-3 words for brevity.",success
332,plot,"[""line""]",1,"event, figure","[""baseball game"", ""road trip"", ""cooking recipe"", ""court trial"", ""wedding ceremony"", ""concert setlist"", ""video game"", ""stock market"", ""weather forecast"", ""life journey"", ""dream sequence"", ""puzzle assembly"", ""dance routine"", ""business negotiation"", ""historical battle"", ""board game"", ""symphony performance"", ""detective investigation"", ""adventure hike"", ""theater rehearsal""]","[""inning, player"", ""stop, driver"", ""ingredient, chef"", ""testimony, witness"", ""vow exchange, best man"", ""song, headliner"", ""level, character"", ""transaction, trend"", ""storm, high pressure system"", ""milestone, role model"", ""scene, symbol"", ""piece, pattern"", ""step, pose"", ""meeting, stakeholder"", ""skirmish, general"", ""turn, piece"", ""movement, soloist"", ""clue, suspect"", ""trail, hiker"", ""rehearsal scene, actor""]","The target concept ""plot"" in this context refers to the structured sequence of events in a narrative, involving key figures (characters). To create analogies, I selected 20 familiar source concepts from various domains like games, journeys, processes, and performances that feature sequential actions or stages with participants or elements, mirroring the event-figure dynamic without directly referencing stories.",success
