target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Hematopoietic System,,Factory,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Limit Modification System,,Genetic Barrier,meta-llama-3-1-8b-instruct,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Skeletal System,,Building Structure,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Chemical Analysis,,Detective,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Hematopoietic System,,Factory,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Rational Thinking,,Computer algorithm,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Gene editing,,Edit,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Blood sugar regulation,,Thermostat,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Brain system,,computer network,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
immune desert,,Empty fortress,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Network,,Roadmap,gpt-4.1-mini,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Activated carbon,,Sponge,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Writing,,Painting,gpt-4.1-mini,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Chemical reaction,,Fireworks,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
La Traviata,,Madame Bovary,meta-llama-3-1-8b-instruct,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Respiratory system,,Air handling system,retrieval-based,baseline2c_full,baseline2c_full,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Polymer Surface Modification,,painting a wall,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
1787 Constitution,,Structure,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Polymer Composites,,sandwich,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
AdaBoost Algorithm,,Trainer,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Option Pricing Model,,insurance premium,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Option Pricing Model,,insurance premium,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Marketing,,Farming,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Marketing,,Matchmaking,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bayesian Algorithms,,Detective,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Rational Thinking,,Blueprint,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Geological folds,,baked dough,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Rock Metamorphosis,,Metal annealing,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Computer Systems,,Factory,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Functional Group,,Building blocks,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
grounds for a building,,Foundation,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Chemical reaction,,Cooking recipe,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Chemical Analysis,,Quality control,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Spanish Political System,,United Kingdom,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Reign of the Pharaohs,,British monarchy,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Feature Engineering,,Toolkit,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bill of Rights,,Rulebook,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bill of Rights,,Constitution,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Bill of Rights,,Magna Carta,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bias-Variance Equilibrium,,Tuning a guitar string,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Bill of Rights,,constitutional charter,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,2.0,1.0,2.0,2.6666666666666665
The Bill of Rights,,constitutional charter,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Declaration of Independence,,Divorce papers,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Program Code,,Blueprint,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Brain,,Computer,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
1787 Constitution,,Blueprint,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Monetary Policy,,thermostat,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bagging Algorithms,,Jury,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
La Traviata,,Opera,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
hard drive,,library,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Computer,,Traffic control,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
football,,soccer,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
1984,,Panopticon,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Software Development,,Construction,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Software Development,,Construction,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
1984,,Panopticon,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
football,,soccer,gpt-4.1-mini,targetonly,embedding,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Program Code,,Blueprint,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
random forest,,Jury deliberation,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Program Code,,Blueprint,meta-llama-3-1-8b-instruct,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
football,,soccer,gpt-4.1-mini,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
1984,,Panopticon,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
KNN Algorithm,,Friend recommendation,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bagging Algorithms,,Voting panel,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
stationery,,art supplies,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bayesian Algorithms,,detective investigation,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Respiratory system,,Air handling system,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
AdaBoost Algorithm,,team sport,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
AdaBoost Algorithm,,coach feedback,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
bakery,,kitchen,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Bill of Rights,,Magna Carta,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Dream of Red Mansions,,Drama,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Ensemble Learning Algorithms,,Orchestra performance,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Spread of Pathogens,,Spread of Fire,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Polymer Surface Modification,,applying sunscreen,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Internet of Things,,Web,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Business cycle,,Seasons,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Pyramids,,Mausoleum,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Declaration of Independence,,Magna Carta,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Reformation in Russia in 1861,,Emancipation Proclamation,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
following,,breadcrumb trail,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Discovery of the Cape of Good Hope,,Trailblazer,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Spectral Lines,,Musical notes,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Bill of Rights,,Rulebook,gpt-4.1-mini,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Periodic Table,,Map,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Periodic Table,,Map,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Three-Body Problem,,Orbit,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
grounds for a building,,Foundation,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
seeds,,Startups,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Earth,,Ecosystem,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
microRNA,,silencing switch,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
microRNA,,quality control,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
GAN Algorithm,,Fashion Designer,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Periodic Table,,Map,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Limit Modification System,,Gate,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Declaration of Independence,,Manifesto,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
bakery,,the factory's production line,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Reproductive System,,Garden pollination,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Blood Chest Barrier,,Filter,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Human Society,,Human Body,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Japanese Government System,,Constitutional Government,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Vision System,,The Nervous System,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
American Presidential System,,Separation of Powers,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Active faults,,Fractured rock,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
husbandry,,gardening,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Respiratory system,,Air handling system,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
stationery,,Tools,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Option Pricing Model,,Insurance policy,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Ensemble Learning Algorithms,,Voting System,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Discovery of America,,Leif Erikson's Discovery,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
The Discovery of America,,Viking Exploration,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
seeds,,embryo,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Functional Group,,Building block,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Renaissance,,Literary renaissance,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
money,,Tokens,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
Deposit Formation,,Crystals,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3,3,3,3.0,3,3,3,3.0,2.0,2.0,2.0,2.0,2.6666666666666665
