target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
movie,,show,gpt-4.1-mini,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,all_agree,3.0,2.0,2.0,2.3333,3,3,2,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,Food desert,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,Food desert,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Chemical Separation,,magnetic separation,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,Barren land,qwen3-14b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Emotion,,Facial expression,grok-4-fast,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Macrophages,,Pacman,qwen3-14b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Greedy algorithm,,Instant gratification,meta-llama-3-1-70b-instruct,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Photosynthesis,,Solar Panel,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,bare desert floor,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Immunological Memory,,Vaccine Booster,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Earth's Atmosphere,,Protective Shield,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Gone with the Wind,,Civil War,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Brain,,Computer,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Biosphere,,Living planet,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
random forest,,Voting committee,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Computer,,Brain,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
hard drive,,Library,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Computer,,Brain,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Geological folds,,Accordion,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
machine,,Washing machine,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Photosynthesis,,Solar panel,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
India,,Cultural mosaic,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Photosynthesis,,Solar Panel,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Photosynthesis,,Solar Panel,deepseek-r1,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
The Process of History,,Story unfolding,deepseek-r1,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Active Fault,,Fault Line,meta-llama-3-1-8b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,all_agree,3.0,2.0,2.0,2.3333,3,3,2,2.6667,3,2,2,2.3333,2.444433333333333
Artificial Intelligence,,Voice assistant,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
The Catcher in the Rye,,The Perks of Being a Wallflower,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Red and Black,,Coin flip,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,Empty Field,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Molecular Synthesis,,LEGO building,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
The Second Law of Thermodynamics,,Spilled Coffee,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Glacier,,Frozen river,qwen3-32b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
money,,Time,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Brain,,Control center,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
programming,,Recipe,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
commerce,,Trade,meta-llama-3-1-8b-instruct,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Deep Learning,,Neural pathways,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Internet,,highway system,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Writing,,Storytelling,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Bagging Algorithms,,Jury deliberation,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,Desert canyon,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
hard drive,,File Cabinet,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Black Hole,,Gravity well,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Ancient Greece,,Cradle of civilization,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
hard drive,,File Cabinet,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Genome,,Blueprint,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
race,,Competition,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,all_agree,3.0,2.0,2.0,2.3333,3,3,2,2.6667,3,2,2,2.3333,2.444433333333333
Blockchain,,Decentralized network,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
PCA Dimensionality Reduction Algorithm,,Data compression,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,empty battlefield,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Hydropower,,Waterfall,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
stationery,,School supplies,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Gene Mutation,,Typo,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Hydropower,,Waterfall,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Fiction,,Movie,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
eating breakfast,,fueling car,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Volcano,,Baking soda volcano,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Chemical Reactions,,Cooking simulation,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
computer,,Brain,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Genes,,Blueprint,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Earth's Atmosphere,,Shield,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Cloud Computing,,Electricity,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
computer,,brain,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
movie,,Flipbook,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Volcanic Eruption,,Baking soda volcano,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Gene editing,,text editor,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Education,,Building foundation,deepseek-r1,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
race,,Obstacle course,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Black Hole,,Whirlpool,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Genome,,Blueprint,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Black Hole,,Gravity well,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
virus,,contagion,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,all_agree,3.0,2.0,2.0,2.3333,3,3,2,2.6667,3,2,2,2.3333,2.444433333333333
Brain,,Computer,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
commerce,,Trade,meta-llama-3-1-8b-instruct,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Nuclear Fission,,Domino chain,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Database,,Library,meta-llama-3-1-8b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
immune desert,,Barren field,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Cell Membranes,,Security Gate,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Declaration of Independence,,Birth Certificate,qwen3-14b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Spectral Lines,,Fingerprints,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
football,,Rugby,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Brain,,Computer,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Biosphere,,Living planet,gemini-2.5-flash-lite,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Gene editing,,text editor,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Macrophages,,Pac-Man,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
farm,,garden,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
The Catcher in the Rye,,The Perks of Being a Wallflower,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Crystals,,Ice,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Black Hole,,Gravity well,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Photosynthesis,,Solar Panel,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Body of Knowledge,,Library,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Chemical Reaction,,Baking,meta-llama-3-1-8b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,all_agree,gpt_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,2,2,2.3333,2.444433333333333
Sports,,Chess match,deepseek-r1,withsub,rerank,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Sound system,,Radio station,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Cross Validation,,Final Exam,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Matrix Theory,,Linear Algebra,meta-llama-3-1-8b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,1,1,1,1.0,3,3,3,3.0,2.3333333333333335
Sports,,Video gaming,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Red and Black,,Ruby and onyx,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Education,,Navigating map,deepseek-r1,withsub,embedding,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Electrochemical Reaction,,Circuits,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Sports,,Chess game,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Cross Validation,,Final Exam,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
blood circulation system,,Road network,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
race,,rat race,grok-4-fast,withsub,embedding,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
solar system,,atom,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
One Hundred Years of Solitude,,Tapestry weaving,deepseek-r1,withsub,rerank,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Education,,Garden,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
theatre,,Restaurant,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Gone with the Wind,,To Kill Mockingbird,deepseek-r1,withsub,embedding,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Gas Diffusion,,air circulation ducts,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Poetry,,Photography,gpt-4.1-mini,targetonly,embedding,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Mean Field Approximation,,Group Behavior,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Chemistry,,Car engine,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
English Bourgeois Revolution,,Boardroom restructuring,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,2.0,2.0,2.0,2.0,3,3,3,3.0,2,2,2,2.0,2.3333333333333335
Glacier,,Ice Sheet,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,gpt_deepseek,gpt_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,1,1,1,1.0,3,3,3,3.0,2.3333333333333335
