target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Spectral Lines,,Musical Notes,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Natural Disasters,,Weather Forecast,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Musculoskeletal system,,Bicycle frame,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Musculoskeletal system,,Spider legs,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Microbiome,,Rainforest,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Endocrine System,,Postal Service,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Functional Group,,Wrench head,deepseek-r1,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
DNA replication,,Computer code replication,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Water Cycle,,Water Treatment Plant,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Rock Metamorphosis,,Steel tempering,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Biosphere,,jungle,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Proton Accelerator,,Rocket,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Spectral Lines,,Piano Keys,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The First Law of Thermodynamics,,Battery,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The First Law of Thermodynamics,,Pendulum,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The First Law of Thermodynamics,,Battery,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Tight-Bind Approximation,,Spring Lattice,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
American Congressional System,,Corporate Governance,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
American Congressional System,,Board of Directors,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Mean Field Approximation,,Weather Forecast,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Computer Systems,,Library Catalog System,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Pauli Exclusion Principle,,Locker System,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Pseudopotential,,Simplified map,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Energy Level Degeneracy,,Military Rank,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Energy Level Degeneracy,,Identical Twins,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Proton Accelerator,,Car,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Proton Accelerator,,Rocket,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
DNA replication,,Computer code replication,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Evolution of Viruses,,Tree branches,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Evolution of Viruses,,Dog breeds,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Asset Pricing,,Tightrope Walk,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Functional Group,,Modifier,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
High Molecular Polymers,,Train,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Polymer Surface Modification,,Buffing a surface,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Chiral Molecules,,DNA helix,deepseek-r1,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
hard drive,,Library,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Program Code,,Car Troubleshooting,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Version Control,,Ledger,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Version Control,,Database,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Feature Engineering,,Ore refining,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Feature Engineering,,Ore refining,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Bias-Variance Equilibrium,,Exercise intensity,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Bayesian Algorithms,,Sports Strategy,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
AdaBoost Algorithm,,Student Review,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
AdaBoost Algorithm,,Dog Training,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
EM Algorithm,,Calibrating a camera,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Amphiphile,,Janus,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Option Pricing Model,,Insurance Policy,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Transcription and Translation,,Copying notes,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Portfolio,,Musical ensemble,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
forest,,city,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
virus,,virus in a game,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Enantiomers,,Staircases,deepseek-r1,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Earth's Plate Movement,,Colliding billiard balls,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Migraines,,Pressure cooker,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Migraines,,Storm surge,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Immunological Memory,,Library,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Immunological Memory,,Student,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Immunological Memory,,Library,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Immune Tolerance,,Firewall allowing safe traffic,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Healthcare,,Mechanic,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Periodic Table,,Library,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Periodic Table,,Library Catalog,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Periodic Table,,Library Catalog,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Marketing,,Fisherman,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Spectral Lines,,Musical Notes,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
British Parliamentary System,,Governing council,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
microRNA,,Gate,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Metaverse,,Immersive Web,deepseek-r1,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
EM Algorithm,,Cooking with Feedback,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Red and Black,,Underdog ambition,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
British constitutional monarchy,,Family business succession,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Option Pricing Model,,Market Bet,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Option Pricing Model,,Insurance Policy,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
British constitutional monarchy,,Family business succession,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Portfolio,,Recipe,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Glacier,,Conveyor belt,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Light Propagation,,River,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Tide,,Pendulum,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Active faults,,Sidewalk crack,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Active Fault,,Snapped Rubber Band,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Rock Metamorphosis,,Tempering Steel,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
American Congressional System,,Corporate Governance,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Russian Political System,,Corporate Board,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Spanish Political System,,Corporate Board,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Neuroevolutionary Algorithms,,Genetic Engineering,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
KNN Algorithm,,Voting,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
PCA Dimensionality Reduction Algorithm,,Embedding,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Old Man and the Sea,,Monk,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Disability of the plant,,Autoimmune disease,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Immunological Memory,,Library Catalog,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Immunological Memory,,Fingerprint Scanner,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Immune Tolerance,,Filter,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Periodic Table,,Library Catalog,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Periodic Table,,Library Catalog,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Chemical Analysis,,Mystery Box,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Functional Group,,Key Teeth,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Periodic Table,,Library Catalog,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Chemical reaction,,Bread rising,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Computer Systems,,Traffic Cop,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Artificial Intelligence,,Recipe,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Version Control,,Blueprint Repository,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Bias-Variance Equilibrium,,Seesaw,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Cross Validation,,Trial Run,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
British Constitutional Monarchy,,Hereditary clan leader,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
British Constitutional Monarchy,,Hereditary council head,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Napoleonic Wars,,Chess,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Music,,Building blocks,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
bloom,,Life cycle,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
hill,,Staircase,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Declaration of Independence,,Constitution,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
family,,School,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
stationery,,Toolbox,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The Bill of Rights,,Royal charter,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Russian Political System,,Government agency,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Fiction Structure,,Recipe,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
plot,,Recipe,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Writing,,Blueprint,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Writing,,Code,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
movie,,Symphony,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Emotion,,Gesture,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Creative Design,,Recipe,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
projectile,,Comet,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
cache,,Library reserve shelf,deepseek-r1,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
Version Control,,Bank Ledger,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
The British Bourgeois Revolution,,Legal Revolution,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3.0,2.0,2.0,2.3333,2,2,2,2.0,2,2,2,2.0,2.1111
