target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Sports,,Orchestra,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Emotion,,Smoke signals,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Self Development,,Software debugging,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Rational Thinking,,Compass,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Principle of Conservation of Energy,,Battery,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Human Society,,Bee colony,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
plot,,timeline,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Fiction Structure,,musical score,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
possession,,account,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
flower,,birthday cake,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
MRI,,magnet compass,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Proton Accelerator,,Rocket engine,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Polymer Composites,,Buildings,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Proton Accelerator,,Rocket engine,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Version Control,,Library book system,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
hard drive,,Library,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Memory,,blackboard,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Process of History,,A Jigsaw Puzzle,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Chemical Substances,,Electrolytes,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Cell Signaling,,Neural Networks,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Cytokine Storm,,Traffic jam,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
immune desert,,empty laboratory bench,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Prostate,,Pressure valve,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
forest,,Book library,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Evolution of Viruses,,language evolution,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Endocrine System,,Command center,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Endocrine System,,Alarm system,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Natural Disasters,,Thunderstorm,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Evolution of Viruses,,bacterial mutation,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Synaptic transmission between neurons,,telephone line,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Fiction Structure,,Blueprint,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Immunological Memory,,knowledge,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Cell Signaling,,Message Queue,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Platelets,,Bandage pack,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Platelets,,First-aid kit,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Photosynthesis,,Plant battery,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Genetic Code,,Morse code,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Genetic Code,,Morse code,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Gene editing,,Map editing,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
planetary motion,,Carousel,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Network,,A Distributed Computing System,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
American Presidential System,,School administration,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Bagging Algorithms,,Survey sampling,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
EM Algorithm,,Iterative baking,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
AdaBoost Algorithm,,teamwork,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Cross Validation,,beta testing,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Memory,,timeline,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Chiral Molecules,,DNA helix,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Periodic Table,,library catalog,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
MRI,,Scanner,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Immune Tolerance,,Immunity passport,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Business cycle,,day and night cycle,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Immunological Memory,,library catalog,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Prostate,,oil gland,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Prostate,,sphincter,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
slot machine,,Vending machine,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Evolution of Viruses,,Meme propagation,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Evolution of Viruses,,Software updates,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Protein,,Engine,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Volcanic Eruption,,Spread of Fire,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Land System,,Garden,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Synaptic transmission between neurons,,relay race,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
American Revolutionary War,,The French Revolution,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Spanish Political System,,Australian Parliamentary System,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Origin of Life,,Chemical kitchen,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Origin of Life,,Evolutionary art,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Origin of Life,,Cooking,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
American Revolutionary War,,The French Revolution,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Ensemble Learning Algorithms,,Ant colony,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Electromagnetic resonance cavity,,Chamber,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Red and Black,,Yin yang,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Blockchain,,shared spreadsheet,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Quantum Mechanics,,Wave,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The First Law of Thermodynamics,,Bank,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Dream of Red Mansions,,King Lear,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Dream of Red Mansions,,Game of Thrones,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
One Hundred Years of Solitude,,Spiral Staircase,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Pride and Prejudice,,Social dance,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
British constitutional monarchy,,orchestra conductor,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Version Control,,Ledger,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
British Constitutional Monarchy,,Ceremonial president,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
British Constitutional Monarchy,,Corporate board,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Feature Engineering,,Prospecting,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Revolution of 1911,,Falling dominoes,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Reformation in Russia in 1861,,American Reconstruction,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Bill of Rights,,user manual,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Internet of Things,,A Distributed Computing System,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Russian Political System,,Russian nesting dolls,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Russian Political System,,Chessboard,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
British Parliamentary System,,corporate board,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Rock Metamorphosis,,Butterfly metamorphosis,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Rock Metamorphosis,,Butterfly metamorphosis,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Active Fault,,creaking hinge,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Active faults,,faulty circuit,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Glacier,,slow river,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Asset Pricing,,credit scoring,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Asset Pricing,,farmers market,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Cloud Computing,,Virtual office,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Body of Knowledge,,Bookshelf,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Feature Engineering,,Customizing car engine,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Cross Validation,,Crop rotation,grok-4-fast,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
cache,,pantry staples,grok-4-fast,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Food Chain,,Supply Chain,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Catcher in the Rye,,Guardian,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Chemical Analysis,,Forensic examination,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Chemical Analysis,,Weather analysis,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Limit Modification System,,Rule amendment,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Blood Chest Barrier,,Blood vessel wall,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
battle,,debate,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
family,,Social Circle,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Immunological Memory,,Muscle memory,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Immunological Memory,,Muscle memory,grok-4-fast,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Prostate,,Fluid pump,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Migraines,,Seasickness,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Food Chain,,Supply Chain,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Evolution of Viruses,,Language evolution,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Hematopoietic System,,Bakery kitchen,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Hematopoietic System,,Assembly line,grok-4-fast,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
Endocrine System,,Thermostat system,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Process of History,,Language Evolution,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
DNA Sequencing,,Barcode scanning,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
The Old Man and the Sea,,Voyage,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,all_agree,3,2,2,2.3333,2,2,2,2.0,2.0,2.0,2.0,2.0,2.1111
