target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Energy Level Degeneracy,,identical twins,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Rock Metamorphosis,,Blacksmithing,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Rock Metamorphosis,,Tempering Steel,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,2.0,2.0,2.0,2.0,2.444433333333333
Pseudopotential,,Lego model,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Pauli Exclusion Principle,,Classroom desks,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Mean Field Approximation,,Team strategy,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,2.0,2.0,2.0,2.0,2.444433333333333
Geological folds,,Crease,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Electromagnetic resonance cavity,,Tuning fork,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Conservation of Charge Flow,,Parcel flow,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Two-Dimensional Electron Gas,,Billiard table,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
American Congressional System,,Two-Part Committee,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The First Law of Thermodynamics,,Money budget,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Sound system,,Keyboard synthesizer,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Isotope Dating,,Tree rings,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Proton Accelerator,,Rollercoaster track,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
battle,,Survival game,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Genetic Code,,Binary Code,grok-4-fast,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,2.0,2.0,2.0,2.0,2.444433333333333
Cell Membranes,,City wall,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Nervous System,,Computer network,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Nervous System,,Computer network,grok-4-fast,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Ecosystem,,Beehive colony,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Active faults,,Zipper,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Genetic Code,,Morse Code,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Origin of Life,,Seed Germination,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Active Fault,,Snapped Rubber Band,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Cell division,,Replicating recipe,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Water Cycle,,Blood circulation,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Active faults,,Sidewalk crack,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Active Fault,,Broken Sidewalk,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Spread of Pathogens,,Spreading rumors,grok-4-fast,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Spread of Pathogens,,Forest fire,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Sound system,,Orchestra,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Capacitor,,Water Reservoir,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
American Congressional System,,Two-Part Committee,qwen3-14b,withsub,embedding,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Westernization Movement,,Modernization drive,qwen3-14b,withsub,embedding,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Industrial Revolution,,Transportation revolution,qwen3-14b,withsub,embedding,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Writing,,Film editing,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Drama,,Rock concert,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Renaissance,,Awakening,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Westernization Movement,,Industrial upgrade,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
mind,,Computer,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
commerce,,Bartering,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Isotope Dating,,Hourglass sand,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Gusia,,Cuneiform script,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
boat,,airplane,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
hunt,,Scavenger hunt,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Ancient Greece,,Foundations,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
weapon,,spike strip,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
battle,,Chess tournament,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Rational Thinking,,Chess game,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Self Development,,Nurturing a relationship,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Emotion,,Music,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Team Management,,Traffic manager,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Creative Design,,Cooking,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Education,,mentoring circle,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Declaration of Independence,,Founding charter,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Bill of Rights,,Contract,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
billiard balls,,Miniature golf balls,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Napoleonic Wars,,Chess,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Pyramids,,Monument,qwen3-14b,withsub,embedding,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Principle of Conservation of Energy,,bank account,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Spectral Lines,,Fingerprint pattern,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
British Parliamentary System,,Legislative Assembly,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Black Hole,,Vacuum cleaner,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
British Parliamentary System,,City Council,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
planetary motion,,clockwork gears,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Asset Pricing,,Auction price,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Internet,,Road network,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Protein folding,,map folding,grok-4-fast,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
eye,,virtual eye,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_deepseek,gemini_deepseek,gemini_deepseek,3,3,3,3.0,2,2,2,2.0,3.0,2.0,2.0,2.3333,2.444433333333333
Isotope Dating,,Sand timer,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Land System,,City Grid,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Synaptic transmission between neurons,,signal relay,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Gene Mutation,,Misaligned gear,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Process of History,,Language evolution,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Process of History,,River flow,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Cell Signaling,,Email,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Energy Level Degeneracy,,Twin Beds,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Food Chain,,Supply Chain,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Food Chain,,Supply Chain,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
DNA Replication,,Duplicating a database,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Biological Evolution,,Language evolution,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Biological Evolution,,Language evolution,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Biological Evolution,,Language evolution,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Musculoskeletal system,,Architectural frame,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Endocrine System,,Traffic control tower,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Reproductive System,,Gardening,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Evolution of Viruses,,meme replication,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Skeletal System,,Skeleton of house,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Migraines,,Thunderstorm,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Migraines,,Thunderstorm,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
virus,,Computer worm,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Transcription and Translation,,Text to speech,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Evolution of Viruses,,language evolution,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Protein,,Lego set,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
blood circulation system,,Pipeline network,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The Pauli Exclusion Principle,,Classroom Seats,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Pseudopotential,,Simplified map,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Brain system,,Orchestra conductor,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Human body,,Orchestra,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Human body,,Engine,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
cell,,factory line,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Brain,,neural network,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_deepseek,gemini_deepseek,gemini_deepseek,3,3,3,3.0,2,2,2,2.0,3.0,2.0,2.0,2.3333,2.444433333333333
Protein folding,,Folding origami,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Spread of Pathogens,,Wildfire spread,qwen3-32b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Two-Dimensional Electron Gas,,Highway traffic,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Energy Level Degeneracy,,identical twins,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Gene editing,,Genetic Spreadsheet,qwen3-32b,withsub,embedding,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Cell division,,Splitting a company,qwen3-32b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Mean Field Approximation,,Weather forecast,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Electromagnetic resonance cavity,,Musical instrument,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Two-dimensional Electron Gas,,Highway traffic,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Origin of Life,,Ecosystem development,qwen3-32b,withsub,embedding,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Ecosystem,,City traffic,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Ecosystem,,City,qwen3-32b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
Tight-Bind Approximation,,Train cars,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
The First Law of Thermodynamics,,Heat stove,gpt-oss-120b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,2.0,2.0,2.0,2.444433333333333
