target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
bloom,,Garden,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,3,3,3.0,2.5555333333333334
Transcription and Translation,,Blueprint and Construction,qwen3-14b,withsub,rerank,stage2_withsub,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
random forest,,committee,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
Electromagnetic resonance cavity,,Musical instrument,qwen3-14b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
Gene Mutation,,Typo,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
random forest,,jury decision,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
Cytokine Storm,,wildfire,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
Artificial Intelligence,,Brain,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
random forest,,committee,gpt-4.1-mini,targetonly,baseline,stage2_targetonly,gpt_gemini,gpt_gemini,all_agree,gpt_gemini,3.0,2.0,3.0,2.6667,3,2,3,2.6667,2,2,2,2.0,2.4444666666666666
Greedy algorithm,,Picking the biggest candy,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Polymer Synthesis,,LEGO building,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sound Wave Propagation,,Water ripples,grok-4-fast,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
DNA Double Helix Structure,,Spiral staircase,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
High Molecular Polymers,,Lego bricks,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Ecosystem,,Terrarium,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Polymer Synthesis,,LEGO building,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
DNA Double Helix Structure,,Spiral staircase,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
following,,Ducklings mother,deepseek-r1,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Atmosphere,,Blanket,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Ensemble Learning Algorithms,,Jury deliberation,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
building,,Block tower,grok-4-fast,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
High Molecular Polymers,,Chain,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
High Molecular Polymers,,string of beads,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Protein folding,,Origami,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Computer,,Brain,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
The Brain,,Command Center,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Molecular Synthesis,,LEGO building,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Encryption,,Locked box,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Lattice,,checkerboard,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Ensemble Learning Algorithms,,Symphony orchestra,grok-4-fast,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
programming,,recipe,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Spanish Political System,,British Monarchy,grok-4-fast,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Earth's Atmosphere,,Greenhouse,deepseek-r1,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Spanish Political System,,British Monarchy,grok-4-fast,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Active faults,,Stretched rubber band,deepseek-r1,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sound Wave Propagation,,Water Ripples,deepseek-r1,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Atmosphere,,Greenhouse,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Database,,library,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Matrix Theory,,Image rotation,grok-4-fast,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
hill,,staircase climb,grok-4-fast,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
hard drive,,filing cabinet,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Separation,,Separating recyclables,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Light Propagation,,Sound waves,grok-4-fast,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Ensemble Learning Algorithms,,Classroom groupwork,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Glacier,,slow river,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Atmosphere,,Protective blanket,grok-4-fast,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Amphiphile,,Cell membrane,gemini-2.5-flash-lite,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,2,1,1,1.3333,2.444433333333333
La Traviata,,Romeo and Juliet,grok-4-fast,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
The Second Law of Thermodynamics,,diffusing perfume,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
PCA Dimensionality Reduction Algorithm,,3D to 2D projection,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Immune System,,security guard,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Electromagnetic resonance cavity,,Echo chamber,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Activated carbon,,Sponge,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sound Wave Propagation,,Water ripple,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sound Wave Propagation,,Water ripple,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Poetry,,Song,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Food Chain,,Supply Chain,deepseek-r1,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,3,2,2.6667,2.444433333333333
Food Chain,,Supply Chain,deepseek-r1,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,3,2,2.6667,2.444433333333333
DNA Double Helix Structure,,Spiral staircase,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Nasal cavity,,Air filter,grok-4-fast,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
DNA Double Helix Structure,,Spiral staircase,deepseek-r1,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Protein folding,,Origami,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Geological folds,,Curtain pleats,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Polymer Synthesis,,Building with Legos,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Nucleus,,control room,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sperm Motility,,Fish swimming,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sperm Motility,,Fish swimming,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
The Discovery of the Cape of Good Hope,,Gateway,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Reaction,,Cooking,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Reactions,,Cooking,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Polymer Synthesis,,Lego building,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Christianity,,Family,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,3,2,2.6667,2.444433333333333
Genes,,Blueprints,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Reaction,,Baking a Cake,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Business cycle,,Seasons,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Black Hole,,Vortex,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Protein folding,,Origami folding,grok-4-fast,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Stock Market,,Marketplace,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Stock Market,,Marketplace,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sound Wave Propagation,,Ripple,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Cloud Computing,,Streaming service,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sound Wave Propagation,,Water ripples,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
eye,,Iris diaphragm,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Atmosphere,,Blanket,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Mean Field Approximation,,crowd behavior,grok-4-fast,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Napoleonic Wars,,World War II,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Amphiphile,,Cell membrane,grok-4-fast,withsub,embedding,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,2,1,1,1.3333,2.444433333333333
Ancient Asia,,Early civilizations,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,gpt_gemini,gpt_gemini,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,2,1,1,1.3333,2.444433333333333
Encryption,,Locked box,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Declaration of Independence,,Manifesto,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Electromagnetic resonance cavity,,echo chamber,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
High Molecular Polymers,,LEGO blocks,deepseek-r1,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sperm Motility,,swimming fish,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Air Pollution,,Smoky room,grok-4-fast,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
hard drive,,filing cabinet,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Atmosphere,,Blanket,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Activated carbon,,Sponge,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Human Society,,Ecosystem,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
immune desert,,ghost town,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Lattice,,Chessboard grid,grok-4-fast,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Reactions,,Recipe cooking,grok-4-fast,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Reactions,,Recipe cooking,grok-4-fast,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Separation,,Evaporating saltwater,deepseek-r1,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Hematopoietic System,,Factory,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Sound Wave Propagation,,Water ripples,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Hematopoietic System,,Factory,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
waves,,Sound waves,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Geological Formation,,Layered cake,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
High Molecular Polymers,,LEGO bricks,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Protein folding,,Origami,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Poetry,,Song,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Poetry,,Song,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Body of Knowledge,,Library,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
beast,,Predator,gemini-2.5-flash-lite,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Molecular Synthesis,,Lego building,grok-4-fast,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
courtship,,dance,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
courtship,,dance,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Database,,Filing cabinet,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Molecular Synthesis,,Lego blocks,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
Chemical Reactions,,Cooking,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,2.0,2.0,2.3333,3,2,2,2.3333,3,2,3,2.6667,2.444433333333333
